address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"2205 2nd Ave, Muscatine, IA 52761",child care,Muscatine,13.564160680095858,41.448592,-91.03501,Stepping Stones Learning Center,2,"Fruitland, IA",False,-1,3.0,IA
"325 S Dubuque St, Iowa City, IA 52240",child care,Iowa City,48.19128772729223,41.65722,-91.53356,Apple Tree Children's Centers - Iowa City,4,"Fruitland, IA",False,-1,5.0,IA
"2717 Northgate Dr, Iowa City, IA 52245",child care,Iowa City,48.688987955986576,41.68938,-91.494422,Lionheart Early Learning,2,"Fruitland, IA",False,-1,5.0,IA
"644 Crosstown Ave, Silvis, IL 61282",child care,Silvis,61.23289096526345,41.49867,-90.42119,It's A Child's World,2,"Fruitland, IA",False,-1,3.0,IL
"900 46th Ave, East Moline, IL 61244",child care,East Moline,59.332931011936196,41.48348,-90.43875,East Moline Christian School,2,"Fruitland, IA",False,-1,5.0,IL
"2707 Muscatine Ave, Iowa City, IA 52240",child care,Iowa City,45.444174789281526,41.6493034362793,-91.4967575073242,Kiddie Konnection,1,"Fruitland, IA",False,-1,1.0,IA
"3908 W River Dr, Davenport, IA 52802",child care,Davenport,44.451617661613916,41.5043182,-90.6371613,Westside Christian Daycare & Preschool,1,"Fruitland, IA",False,-1,5.0,IA
"1627 W 42nd St, Davenport, IA 52806",child care,Davenport,50.141787798247016,41.5632171630859,-90.5982513427734,John F Kennedy Catholic School,1,"Fruitland, IA",False,-1,5.0,IA
"2315 Jersey Ridge Rd, Davenport, IA 52803",child care,Davenport,53.451224981371766,41.5430564880371,-90.5413513183594,Creative Beginnings Child Care Achievement Center,1,"Fruitland, IA",False,-1,1.0,IA
"3800 Tanglefoot Ln, Bettendorf, IA 52722",child care,Bettendorf,58.90807041374406,41.56194,-90.48015,Bettendorf Family YMCA,6,"Fruitland, IA",False,-1,3.5,IA
"1314 10th St, Ste B, Silvis, IL 61282",child care,Silvis,61.54472866746413,41.49552,-90.416098,Learning Tree Child Care Center,1,"Fruitland, IA",False,-1,5.0,IL
"4914 44th Ave, Moline, IL 61265",child care,Moline,56.62785873881206,41.46955,-90.46827,Kristie's Kids,3,"Fruitland, IA",False,-1,2.5,IL
"201 Prairie Rose Ln, Solon, IA 52333",child care,Solon,58.19645574170426,41.7973767,-91.4870154,Solon Learning Academy,1,"Fruitland, IA",False,-1,5.0,IA
"1821 Sunset Dr, Bettendorf, IA 52722",child care,Bettendorf,55.56953642555041,41.52931,-90.50625,Rivermont Collegiate,3,"Fruitland, IA",False,-1,3.5,IA
"192 E South St, Galesburg, IL 61401",child care,Galesburg,77.88790996168919,40.943595,-90.368675,YMCA Kid Care Station,1,"Fruitland, IA",False,-1,1.0,IL
"2451 Coral Ct, Ste 5, Coralville, IA 52241",child care,Coralville,56.67733542249457,41.7074885219336,-91.6101066023111,Mathnasium,1,"Fruitland, IA",False,-1,5.0,IA
"W Central Park & Marqu, Davenport, IA 52801",child care,Davenport,49.7943600553922,41.5454999,-90.58199,Trinity Lutheran Church & School,1,"Fruitland, IA",False,-1,1.0,IA
"401 76th Ave SW, Cedar Rapids, IA 52404",child care,Cedar Rapids,76.12639832687333,41.9018211,-91.666687,Prairie High School,3,"Fruitland, IA",False,-1,3.5,IA
"3256 Ridge Point, Bettendorf, IA 52722",child care,Bettendorf,58.988257682174314,41.5550961345434,-90.4757239669561,Mathnasium of Bettendorf/PV,1,"Fruitland, IA",False,-1,5.0,IA
"6300 C St SW, Cedar Rapids, IA 52404",child care,Cedar Rapids,76.2008018805353,41.91856,-91.642067,Yellow Book USA,6,"Fruitland, IA",False,-1,1.0,IA
