address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"1802 Hwy 71 N, Okoboji, IA 51355",convenience stores,Okoboji,30.15772191707251,43.3918991,-95.1264035,Casey's General Store,3,"Everly, IA",False,-1,3.5,IA
"1001 Sanborn Ave, Okoboji, IA 51355",convenience stores,Okoboji,29.10317438396681,43.3819603,-95.1291408,Kum & Go,1,"Everly, IA",False,-1,4.0,IA
"800 S Grand Ave, Spencer, IA 51301",convenience stores,Spencer,14.849525822353117,43.1300392150879,-95.1432952880859,Casey's Carry Out Pizza,1,"Everly, IA",False,-1,5.0,IA
"2098 Highway 86, Milford, IA 51351",convenience stores,Milford,23.468219867286454,43.344331,-95.178307,Oh Shucks,1,"Everly, IA",False,-1,3.0,IA
"300 18th St, Spirit Lake, IA 51360",convenience stores,Spirit Lake,34.440095458990804,43.4226064,-95.0940079,Kum & Go,2,"Everly, IA",False,-1,2.5,IA
"228 US 71, Arnolds Park, IA 51331",convenience stores,Arnolds Park,27.17577401139531,43.3641602,-95.1352254,Boondocks,1,"Everly, IA",False,-1,4.0,IA
"819 Grand Ave, Spencer, IA 51301",convenience stores,Spencer,14.205094964125426,43.14635,-95.14518,Hy-Vee Food Store,3,"Everly, IA",False,-1,3.5,IA
"202 W Southern St, Sutherland, IA 51058",convenience stores,Sutherland,25.851714355084347,42.9681664,-95.4985123,Car-Go Express/Convenience Store,2,"Everly, IA",False,-1,3.0,IA
"18 Lincoln, Spirit Lake, IA 51360",convenience stores,Spirit Lake,33.84193350809843,43.422355,-95.107587,Dyno's Convenience Store 30,1,"Everly, IA",False,-1,3.0,IA
"1401 Lake Shore Dr, Okoboji, IA 51355",convenience stores,Okoboji,28.44589088021333,43.37598,-95.13024,Okoboji Boat Works,9,"Everly, IA",False,2,2.5,IA
"2600 Hwy 71, Spirit Lake, IA 51360",convenience stores,Spirit Lake,33.37384864297322,43.42458,-95.124671,Walmart,3,"Everly, IA",False,-1,2.5,IA
