address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"1501 W Cedar, Beresford, SD 57004",gas stations,Beresford,69.93222700012804,43.0839143675655,-96.7896429821849,Sinclair,1,"George, IA",False,-1,4.0,SD
"24425 Hwy 60 NE, Worthington, MN 56187",gas stations,Worthington,48.57396514006894,43.640626,-95.563307,Blue Line Travel Center,23,"George, IA",False,1,3.0,MN
"206 8th St SE, Orange City, IA 51041",gas stations,Orange City,38.58749684389224,42.99721,-96.05674,Mulder Oil,2,"George, IA",False,-1,3.0,IA
"215 S Rerick Ave, Primghar, IA 51245",gas stations,Primghar,41.80547628928636,43.086071032491,-95.6246391404494,Shortee's Pit Stop,2,"George, IA",False,1,3.5,IA
"746 20th Ave, Valley Springs, SD 57068",gas stations,Valley Springs,44.28493419272512,43.590301,-96.431589,Manley Tire & Oil Service,5,"George, IA",False,-1,4.0,SD
"2403 US Hwy 18, Inwood, IA 51240",gas stations,Inwood,35.379138314276425,43.3020127,-96.4365489,Oak Street Station,1,"George, IA",False,-1,5.0,IA
"5201 Granite Ln, Sioux Falls, SD 57107",gas stations,Sioux Falls,68.18808602445857,43.6040704233198,-96.7665966890931,Flying J Travel Center,7,"George, IA",False,1,2.0,SD
"4600 W 41st St, Sioux Falls, SD 57106",gas stations,Sioux Falls,65.95507444862987,43.51517,-96.78374,Holiday,2,"George, IA",False,-1,5.0,SD
"5301 N Cliff, Sioux Falls, SD 57104",gas stations,Sioux Falls,64.25447076879763,43.6042475440546,-96.7121452465653,Love's Truck Stop,3,"George, IA",False,-1,4.0,SD
"2911 W 41st St, Sioux Falls, SD 57105",gas stations,Sioux Falls,64.26230101719766,43.51426,-96.76217,SuperAmerica,3,"George, IA",False,2,4.0,SD
"47155 250th St, Baltic, SD 57003",gas stations,Baltic,77.97542380358307,43.7601013,-96.7793503,Friendlys Fuel Stop,1,"George, IA",False,-1,5.0,SD
"3010 S Minnesota Ave, Sioux Falls, SD 57105",gas stations,Sioux Falls,61.989661473480275,43.5175055265427,-96.731188595295,Hy-Vee Gas,4,"George, IA",False,-1,3.5,SD
"7100 W 41st St, Sioux Falls, SD 57106",gas stations,Sioux Falls,68.10972242339287,43.5151902,-96.8116347,Kum & Go,3,"George, IA",False,1,4.5,SD
"623 S Marion St, Remsen, IA 51050",gas stations,Remsen,59.30490838316031,42.8097801,-95.9768219,Mrs B's,1,"George, IA",False,2,4.0,IA
"920 N Splitrock Blvd, Brandon, SD 57005",gas stations,Brandon,54.45657555888382,43.6064123446361,-96.5706284961539,Holiday Gas Station,2,"George, IA",False,-1,2.0,SD
"3245 S Sycamore Ave, Sioux Falls, SD 57110",gas stations,Sioux Falls,57.40470483882024,43.5163095,-96.6715614,Gas Stop,1,"George, IA",False,-1,4.0,SD
"512 N Harlem Ave, Sioux Falls, SD 57104",gas stations,Sioux Falls,65.79514675526664,43.5545159,-96.7635551,Chris's Auto Repair,11,"George, IA",False,-1,5.0,SD
"302 Portland St, Westfield, IA 51062",gas stations,Westfield,81.41251220784966,42.757002,-96.605314,Station,1,"George, IA",False,-1,5.0,IA
"1229 E 57th St, Sioux Falls, SD 57108",gas stations,Sioux Falls,59.60514367994432,43.5002151,-96.7119104,HyVee,1,"George, IA",False,-1,5.0,SD
"3000 E 26th St, Sioux Falls, SD 57103",gas stations,Sioux Falls,59.157205849573025,43.52977,-96.68825,Gas Stop,1,"George, IA",False,-1,4.0,SD
