address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"800 Walnut St, Fl 2, Des Moines, IA 50309",Pay-Day Loans,Des Moines,66.13847994579436,41.58498,-93.6275864,Military Family Home Loans,4,"Murray, IA",False,-1,1.0,IA
"10520 Hickman Rd, Ste F, Clive, IA 50325",Pay-Day Loans,Clive,65.61182386071333,41.6147216,-93.7632695,Intoxalock,57,"Murray, IA",False,-1,1.5,IA
"10315 Hickman Rd, Urbandale, IA 50322",Pay-Day Loans,Urbandale,65.83830025924314,41.6161652220534,-93.7597176161732,CarMax,13,"Murray, IA",False,-1,3.5,IA
"2400 86th St, Ste 29, Urbandale, IA 50322",Pay-Day Loans,Urbandale,66.36236281711535,41.6164,-93.73675,The Tyler Osby Team,12,"Murray, IA",False,-1,5.0,IA
"5910 University Ave, West Lakes, West Des Moines, IA 50266",Pay-Day Loans,West Des Moines,63.48126898057398,41.59992,-93.7914,Veridian Credit Union,3,"Murray, IA",False,-1,2.5,IA
"7760 Office Plaza Dr S, West Des Moines, IA 50266",Pay-Day Loans,West Des Moines,61.64479468063344,41.5865020751953,-93.8147811889648,Nationwide Advantage Mortgage,2,"Murray, IA",False,-1,1.0,IA
"405 SW 5th St, Des Moines, IA 50309",Pay-Day Loans,Des Moines,65.85709704558737,41.5799110365612,-93.6210649959778,Wells Fargo Home Mortgage,7,"Murray, IA",False,-1,1.0,IA
"700 E Lyon St, Des Moines, IA 50309",Pay-Day Loans,Des Moines,67.67039967060744,41.5938859,-93.6092304,Community Choice Credit Union,7,"Murray, IA",False,-1,2.5,IA
"200 SW 2nd St, Des Moines, IA 50309",Pay-Day Loans,Des Moines,66.25605697672782,41.5830643310897,-93.6184602034121,High Life Lounge,176,"Murray, IA",False,1,4.0,IA
"1650 SE 37th St, Grimes, IA 50111",Pay-Day Loans,Grimes,69.88249090134053,41.656362,-93.776509,Toyota of Des Moines,24,"Murray, IA",False,-1,2.5,IA
"11344 Hickman Rd, Clive, IA 50325",Pay-Day Loans,Clive,65.28013006993372,41.6137299,-93.774986,Stew Hansen Hyundai,22,"Murray, IA",False,-1,3.0,IA
"3600 111th St, Urbandale, IA 50322",Pay-Day Loans,Urbandale,66.7506220504278,41.6269702,-93.7730891,Bob Brown Chevrolet,18,"Murray, IA",False,-1,3.5,IA
"7933 Hwy 28, Ste C, Prole, IA 50229",Pay-Day Loans,Prole,44.912505705957194,41.409176,-93.7269983,Iowa Vdubs Repair,3,"Murray, IA",False,-1,2.5,IA
"165 S Jordan Creek Pkwy, Ste 155, West Des Moines, IA 50266",Pay-Day Loans,West Des Moines,59.577782515009886,41.5657498687506,-93.8091632723808,Iowa Realty,3,"Murray, IA",False,-1,2.5,IA
"2401 SE 14th St, Des Moines, IA 50320",Pay-Day Loans,Des Moines,65.12800727914478,41.56368,-93.59623,Des Moines RV,8,"Murray, IA",False,-1,2.0,IA
"700 Grand Ave, Des Moines, IA 50309",Pay-Day Loans,Des Moines,66.37872265505436,41.5870620900614,-93.626683,Des Moines Marriott Downtown,63,"Murray, IA",False,2,3.5,IA
"1401 Army Post Rd, Des Moines, IA 50315",Pay-Day Loans,Des Moines,59.99327047983369,41.52677,-93.63563,Smitty's Tenderloins Shop,79,"Murray, IA",False,1,4.0,IA
"11206 Hickman Rd, Des Moines, IA 50325",Pay-Day Loans,Des Moines,65.34740230897435,41.61401,-93.77302,Smart Honda,23,"Murray, IA",False,-1,2.0,IA
"2505 E Euclid Ave, Des Moines, IA 50317",Pay-Day Loans,Des Moines,72.40871142009006,41.62707,-93.5704499,Wells Fargo Home Mortgage,3,"Murray, IA",False,-1,1.0,IA
