address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"325 S Dubuque St, Iowa City, IA 52240",child care,Iowa City,39.60614837710961,41.65722,-91.53356,Apple Tree Children's Centers - Iowa City,4,"Williamsburg, IA",False,-1,5.0,IA
"2717 Northgate Dr, Iowa City, IA 52245",child care,Iowa City,42.84307092384796,41.68938,-91.494422,Lionheart Early Learning,2,"Williamsburg, IA",False,-1,5.0,IA
"2707 Muscatine Ave, Iowa City, IA 52240",child care,Iowa City,42.69197604075003,41.6493034362793,-91.4967575073242,Kiddie Konnection,1,"Williamsburg, IA",False,-1,1.0,IA
"201 Prairie Rose Ln, Solon, IA 52333",child care,Solon,45.55205157216303,41.7973767,-91.4870154,Solon Learning Academy,1,"Williamsburg, IA",False,-1,5.0,IA
"815 Oakland Rd NE, Cedar Rapids, IA 52402",child care,Cedar Rapids,45.97733560343078,41.9932965,-91.6598632,Learn N Play Home Child Care,1,"Williamsburg, IA",False,-1,5.0,IA
"5250 Blairs Forest Way NE, Cedar Rapids, IA 52402",child care,Cedar Rapids,48.413289393387515,42.0308635,-91.6780694,Kid's Kampus,2,"Williamsburg, IA",False,-1,1.0,IA
"403 W Commercial St, Toledo, IA 52342",child care,Toledo,59.22144158719693,41.9883656,-92.5867451,Kid's Corner Daycare,2,"Williamsburg, IA",False,-1,3.0,IA
"1350 Blair's Ferry Road, Cedar Rapids, IA 52402",child care,Cedar Rapids,51.10518118083415,42.0352592,-91.6915894,La Petite Academy of Cedar Rapids,1,"Williamsburg, IA",False,-1,1.0,IA
"2451 Coral Ct, Ste 5, Coralville, IA 52241",child care,Coralville,33.42953674861205,41.7074885219336,-91.6101066023111,Mathnasium,1,"Williamsburg, IA",False,-1,5.0,IA
"401 76th Ave SW, Cedar Rapids, IA 52404",child care,Cedar Rapids,38.21195218862417,41.9018211,-91.666687,Prairie High School,3,"Williamsburg, IA",False,-1,3.5,IA
"6300 C St SW, Cedar Rapids, IA 52404",child care,Cedar Rapids,40.927150780815474,41.91856,-91.642067,Yellow Book USA,6,"Williamsburg, IA",False,-1,1.0,IA
