address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"1715 Adventureland Dr, Altoona, IA 50009",restaurant,Altoona,0.5840276191866667,41.65889,-93.48405,Big Steer Restaurant & Lounge,94,"Altoona, IA",False,2,4.0,IA
"2601 Adventureland Dr, Altoona, IA 50009",restaurant,Altoona,0.9658290024719677,41.6589942684818,-93.4939050325905,Jethro n' Jake's Smokehouse Steaks,131,"Altoona, IA",False,2,3.5,IA
"2437 Adventureland Dr, Altoona, IA 50009",restaurant,Altoona,0.8561996957621942,41.658993,-93.492165,Bianchi Boys Pizza & Pasta,54,"Altoona, IA",False,2,4.0,IA
"3200 Adventureland Dr, Altoona, IA 50009",restaurant,Altoona,1.0032684873771438,41.657654,-93.495557,Spectators SBG,45,"Altoona, IA",False,2,3.5,IA
"3131 8th St SW, Altoona, IA 50009",restaurant,Altoona,1.6287417714749668,41.64467,-93.50038,Claxon's Smokehouse & Grill,40,"Altoona, IA",False,2,3.5,IA
"550 36th Ave SW, Altoona, IA 50009",restaurant,Altoona,2.022711346964977,41.646343,-93.507011,Cool Basil,56,"Altoona, IA",False,2,3.5,IA
"550 Bass Pro Dr NW, Altoona, IA 50009",restaurant,Altoona,2.6281541978920684,41.655684652507,-93.5162438609141,Johnny's Italian Steakhouse,71,"Altoona, IA",False,3,3.0,IA
"523 8th St SE, Altoona, IA 50009",restaurant,Altoona,2.36498661625831,41.644607,-93.458972,Fireside Grille,18,"Altoona, IA",False,2,3.0,IA
"1 Prarie Meadows Dr, Prarie Meadows Casino, Altoona, IA 50009",restaurant,Altoona,0.41112648112918615,41.6547314011369,-93.4894637390971,AJ's Steakhouse,20,"Altoona, IA",False,3,4.0,IA
"3160 8th St SW, Ste P, Altoona, IA 50009",restaurant,Altoona,1.7831357503382983,41.643261,-93.501058,Sam's Sports Bar & Grill,11,"Altoona, IA",False,2,3.5,IA
"1 Prairie Meadows Dr, Altoona, IA 50009",restaurant,Altoona,0.4494306204000324,41.6555108,-93.4895378,Triple Crown Buffet,20,"Altoona, IA",False,2,3.0,IA
"550 36th Ave SW, Altoona, IA 50009",restaurant,Altoona,2.0292616985779675,41.64614,-93.50702,Monterrey Mexican Restaurant,26,"Altoona, IA",False,1,3.0,IA
"655 NE 56th St, Pleasant Hill, IA 50327",restaurant,Pleasant Hill,6.4726467370201535,41.59698,-93.5027999,Social - Eats & Crafts,9,"Altoona, IA",False,2,4.0,IA
"3517 E 26th St, Des Moines, IA 50317",restaurant,Des Moines,7.416139221360426,41.6270673353405,-93.5665671899915,East Side Eddie's Neighborhood Bar & Grill,9,"Altoona, IA",False,-1,4.5,IA
"802 SE Oralabor Rd, Ste 128, Ankeny, IA 50021",restaurant,Ankeny,10.017354076063159,41.70356,-93.58522,Alohana Hawaiian Grill,109,"Altoona, IA",False,1,4.0,IA
"I 80 & Exit 142, Altoona, IA 50009",restaurant,Altoona,1.481369742801244,41.66171,-93.498855,Grandma Max's,3,"Altoona, IA",False,-1,3.5,IA
"3635 8th St SW, Altoona, IA 50009",restaurant,Altoona,2.0726154140834825,41.64473,-93.50666,B-Bop's,12,"Altoona, IA",False,1,4.0,IA
"2200 Hubbell Ave, Des Moines, IA 50317",restaurant,Des Moines,9.7282692493382,41.601273,-93.578464,Tursi's Latin King Italian Dining,136,"Altoona, IA",False,2,4.0,IA
"2414 SE Tones Dr, Ankeny, IA 50021",restaurant,Ankeny,9.398571704171596,41.7056083679199,-93.5739898681641,Waterfront Seafood Restaurant,119,"Altoona, IA",False,2,3.5,IA
"1000 Bass Pro Dr NW, Altoona, IA 50009",restaurant,Altoona,2.5445244129639035,41.6593225,-93.5144028,Uncle Bucks Fishbowl & Grill,46,"Altoona, IA",False,2,2.5,IA
