address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"524 1st St, Ste 1, Correctionville, IA 51016",gas stations,Correctionville,0.4553835057651501,42.4819427928409,-95.7831815715701,Casey's General Store,1,"Correctionville, IA",False,1,5.0,IA
"404 11th St, Correctionville, IA 51016",gas stations,Correctionville,0.5237682306909823,42.4819107055664,-95.7852935791016,Valley Stop-Shell,1,"Correctionville, IA",False,1,1.0,IA
"4727 Southern Hills Dr, Sioux City, IA 51106",gas stations,Sioux City,46.59645471779055,42.4409116279333,-96.3472460837763,Casey's General Store,2,"Correctionville, IA",False,-1,4.5,IA
"4301 Stone Ave, Sioux City, IA 51106",gas stations,Sioux City,46.74768678089796,42.4797547415395,-96.3514964283398,Casey's General Store,1,"Correctionville, IA",False,2,5.0,IA
"209 Main St E, Smithland, IA 51056",gas stations,Smithland,30.22924892056916,42.2289634813961,-95.9288631007075,Smithland Country Store,1,"Correctionville, IA",False,-1,5.0,IA
"206 8th St SE, Orange City, IA 51041",gas stations,Orange City,61.926211484863984,42.99721,-96.05674,Mulder Oil,2,"Correctionville, IA",False,-1,3.0,IA
"455 S 1st St, Moville, IA 51039",gas stations,Moville,24.289504555733256,42.48444,-96.07753,4 Way Stop Shop,1,"Correctionville, IA",False,-1,1.0,IA
"2026 Riverside Blvd, Sioux City, IA 51109",gas stations,Sioux City,56.9474343249187,42.5149635,-96.474264,Kum & Go,2,"Correctionville, IA",False,1,4.5,IA
"5401 Morningside Ave, Sioux City, IA 51106",gas stations,Sioux City,45.56200967984199,42.470171,-96.336898,East End Mini Max & Car Wash,1,"Correctionville, IA",False,-1,5.0,IA
"623 S Marion St, Remsen, IA 51050",gas stations,Remsen,40.09762623727559,42.8097801,-95.9768219,Mrs B's,1,"Correctionville, IA",False,2,4.0,IA
"1211 9th St, Lake View, IA 51450",gas stations,Lake View,63.65092614520597,42.310832,-95.040174,Sparky's One Stop-Lake View,2,"Correctionville, IA",False,-1,3.0,IA
"3808 Dakota Ave, South Sioux City, NE 68776",gas stations,South Sioux City,51.903598593482734,42.452357,-96.413274,Kum & Go,2,"Correctionville, IA",False,-1,4.0,NE
"3241 Floyd Blvd, Sioux City, IA 51108",gas stations,Sioux City,48.660042389212705,42.5345764160156,-96.3701248168945,Floyd Food & Fuel,1,"Correctionville, IA",False,-1,1.0,IA
"923 W 7th St, Sioux City, IA 51103",gas stations,Sioux City,52.360494317742415,42.5035577,-96.4188589,Sams Mini Mart,1,"Correctionville, IA",False,1,5.0,IA
"319 Main St, Hubbard, NE 68741",gas stations,Hubbard,67.17405520397088,42.386022127834,-96.590413,Hubbard Mini Mart,1,"Correctionville, IA",False,-1,5.0,NE
"202 W Southern St, Sutherland, IA 51058",gas stations,Sutherland,59.169178646841694,42.9681664,-95.4985123,Car-Go Express/Convenience Store,2,"Correctionville, IA",False,-1,3.0,IA
"3908 Floyd Blvd, Sioux City, IA 51108",gas stations,Sioux City,47.96013611219864,42.5405388,-96.3600922,Dollar General,1,"Correctionville, IA",False,-1,1.0,IA
