address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"68168 US Hwy 30, Colo, IA 50056",restaurant,Colo,2.272493298273668,42.0077171325684,-93.3435897827148,Country House Family Restaurant,15,"Colo, IA",False,1,4.0,IA
"24 Lincoln Way, Colo, IA 50056",restaurant,Colo,0.9978871827314808,42.022187,-93.311509,Niland's Cafe,15,"Colo, IA",False,1,4.0,IA
"104 W 3rd St, Saint Anthony, IA 50239",restaurant,Saint Anthony,15.779775941442129,42.1252861022949,-93.198127746582,Flatheads Bar & Grill,3,"Colo, IA",False,1,4.0,IA
"121 Main St W, State Center, IA 50247",restaurant,State Center,12.639787213487686,42.0167045593262,-93.1647262573242,Bailey's Pizza & Broasted Chicken,4,"Colo, IA",False,2,4.0,IA
"1200 6th St, Nevada, IA 50201",restaurant,Nevada,11.186243903807213,42.0228378,-93.4525413,El Mezcalito,4,"Colo, IA",False,-1,5.0,IA
"1010 6th St, Nevada, IA 50201",restaurant,Nevada,11.168920226294889,42.02099609375,-93.4526596069336,Snack Time Family Restaurant,9,"Colo, IA",False,1,4.0,IA
"101 2nd St SE, State Center, IA 50247",restaurant,State Center,12.760247752021545,42.0161552429199,-93.1631393432617,Steak Center,1,"Colo, IA",False,-1,3.0,IA
"1115 6th St, Nevada, IA 50201",restaurant,Nevada,11.118985717662548,42.0220832824707,-93.4518966674805,Mi Casita,11,"Colo, IA",False,1,4.5,IA
"17 Lincoln Hwy, Nevada, IA 50201",restaurant,Nevada,11.978943752318651,42.0230484008789,-93.4623184204102,George's Pizza,10,"Colo, IA",False,1,4.0,IA
"1620 L Ave, Nevada, IA 50201",restaurant,Nevada,9.93171232872547,42.0224761962891,-93.4374237060547,Starbuck's,16,"Colo, IA",False,1,4.0,IA
"508 L Ave, Nevada, IA 50201",restaurant,Nevada,11.240052594856834,42.0225651,-93.4533866,Alley's Pizza,6,"Colo, IA",False,2,4.0,IA
"1516 S D Ave, Nevada, IA 50201",restaurant,Nevada,10.04510114998685,42.0078811645508,-93.4384613037109,Burke Marketing,1,"Colo, IA",False,-1,1.0,IA
"1109 6th St, Nevada, IA 50201",restaurant,Nevada,11.117472926042813,42.0219497680664,-93.451904296875,Subway,2,"Colo, IA",False,1,3.0,IA
"1815 B Ave S, Nevada, IA 50201",restaurant,Nevada,9.751445682433244,42.0105955858773,-93.4356147050857,McDonald's,4,"Colo, IA",False,-1,1.5,IA
"519 Lincoln Hwy, Nevada, IA 50201",restaurant,Nevada,11.247988164332794,42.022964,-93.453269,Good & Quick,2,"Colo, IA",False,1,2.0,IA
"1138 Lincoln Hwy, Nevada, IA 50201",restaurant,Nevada,10.484260096287882,42.0226003,-93.444779,Caseys Carry Out Pizza,1,"Colo, IA",False,-1,3.0,IA
