address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"N Hwy 63, Lancaster, MO 63548",gas stations,Lancaster,21.591759257904585,40.5349082946777,-92.5151596069336,Shell Gas Station,1,"Moulton, IA",False,-1,1.0,MO
"601 S Merino Ave, Eddyville, IA 52553",gas stations,Eddyville,52.258050684811295,41.1538840324077,-92.6273371522425,BP,1,"Moulton, IA",False,1,3.0,IA
"Highway 34 E, Agency, IA 52530",gas stations,Agency,46.74150588574977,41.002339,-92.310709,Agency Bp,2,"Moulton, IA",False,-1,4.5,IA
"1310 W Burlington Ave, Fairfield, IA 52556",gas stations,Fairfield,68.6193933904525,41.0064296,-91.9798484,Hy-Vee Gas,2,"Moulton, IA",False,-1,4.5,IA
"2214 N Baltimore St, Kirksville, MO 63501",gas stations,Kirksville,52.582721367135754,40.217960357666,-92.5821685791016,Ayerco Convenience Store,1,"Moulton, IA",False,2,1.0,MO
"2125 Libertyville Rd, Fairfield, IA 52556",gas stations,Fairfield,68.78618993422477,40.9886932373047,-91.9636383056641,Casey's General Store,2,"Moulton, IA",False,2,4.5,IA
"1609 W 2nd St, Ottumwa, IA 52501",gas stations,Ottumwa,43.94370714858901,41.0349659,-92.4331556,Casey's Carry Out Pizza,2,"Moulton, IA",False,-1,3.0,IA
"103 E 6th St, Hedrick, IA 52563",gas stations,Hedrick,62.86336896823006,41.177066,-92.307183,Hedrick Sinclair,2,"Moulton, IA",False,-1,2.5,IA
"114 S Prairie St, Russell, IA 50238",gas stations,Russell,55.05826855638064,40.98304,-93.1978199,Last Chance,1,"Moulton, IA",False,-1,4.0,IA
"2609 N Baltimore St, Kirksville, MO 63501",gas stations,Kirksville,52.29268118182541,40.220486,-92.583352,Ice House Lube & Wash,3,"Moulton, IA",False,-1,1.5,MO
"200 E Lafayette St, Edina, MO 63537",gas stations,Edina,71.64232536514938,40.1671939670174,-92.1735801326766,Casey's General Store,1,"Moulton, IA",False,-1,4.0,MO
"500 N 2nd St, Fairfield, IA 52556",gas stations,Fairfield,69.98656279321689,41.0111649334431,-91.9651398807764,University Bp,2,"Moulton, IA",False,-1,4.0,IA
"4118 73rd St, Agency, IA 52530",gas stations,Agency,50.382222435919054,40.99489,-92.23913,D's Eldon Y,1,"Moulton, IA",False,-1,5.0,IA
"508 N 4th St, Fairfield, IA 52556",gas stations,Fairfield,69.82075319147225,41.012797,-91.968219,Logli's Store,6,"Moulton, IA",False,1,5.0,IA
