address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"324 Edgewood Rd Nw, Cedar Rapids, IA 52405",pharmacy,Cedar Rapids,11.913583791839322,41.975044,-91.716637,Walgreens,1,"Atkins, IA",False,3,5.0,IA
"113 1st St NE, Mount Vernon, IA 52314",pharmacy,Mount Vernon,37.433637212428984,41.922131,-91.416167,CarePro Pharmacy - Mount Vernon,1,"Atkins, IA",False,-1,3.0,IA
"102 2Nd St, Coralville, IA 52241",pharmacy,Coralville,43.41665664714498,41.6687584,-91.5666199,Walgreens,10,"Atkins, IA",False,2,2.0,IA
"111 W 4th St, Vinton, IA 52349",pharmacy,Vinton,23.815212180093663,42.1678428649902,-92.0250396728516,LaGrange Pharmacy,1,"Atkins, IA",False,-1,5.0,IA
"4116 Center Point Rd NE, Cedar Rapids, IA 52402",pharmacy,Cedar Rapids,16.35175558479824,42.020918,-91.664465,CVS Pharmacy,4,"Atkins, IA",False,2,2.5,IA
"4825 Johnson Ave NW, Cedar Rapids, IA 52405",pharmacy,Cedar Rapids,10.791966397364915,41.96759,-91.7329,Hy-Vee Drugstore,3,"Atkins, IA",False,1,3.5,IA
"201 S Clinton St, Iowa City, IA 52240",pharmacy,Iowa City,45.73523225445245,41.659489,-91.53557,CVS Pharmacy,7,"Atkins, IA",False,1,3.0,IA
"1225 7Th Ave, Marion, IA 52302",pharmacy,Marion,22.129966006690175,42.0328369140625,-91.5963287353516,Walgreens,3,"Atkins, IA",False,4,2.5,IA
"701 Mormon Trek Blvd, Iowa City, IA 52246",pharmacy,Iowa City,44.599087478531864,41.6520004,-91.5754166,Hartig USA Drug,2,"Atkins, IA",False,2,4.0,IA
"2214 Muscatine Ave, Iowa City, IA 52240",pharmacy,Iowa City,48.21518106384354,41.6499710083008,-91.5027160644531,Walgreens,4,"Atkins, IA",False,2,3.5,IA
"3419 16th Ave SW, Cedar Rapids, IA 52404",pharmacy,Cedar Rapids,12.180799657702115,41.96314,-91.71695,CVS Pharmacy,2,"Atkins, IA",False,-1,1.0,IA
"505 Boyson Rd NE, Cedar Rapids, IA 52402",pharmacy,Cedar Rapids,19.07452353388153,42.04618,-91.63914,Hy-Vee Drugstore,1,"Atkins, IA",False,-1,4.0,IA
"279 Collins Rd NE, Cedar Rapids, IA 52402",pharmacy,Cedar Rapids,19.153245536857863,42.0276833,-91.6311417,Hy-Vee,3,"Atkins, IA",False,2,4.5,IA
"3325 16Th Ave Sw, Cedar Rapids, IA 52404",pharmacy,Cedar Rapids,12.315900885813907,41.9629974365234,-91.7154006958008,Walgreens,1,"Atkins, IA",False,-1,1.0,IA
"1843 Johnson Ave NW, Cedar Rapids, IA 52405",pharmacy,Cedar Rapids,13.421616264878514,41.97386,-91.69839,Hy-Vee Food Stores,8,"Atkins, IA",False,1,3.5,IA
"625 Pacha Pkwy, North Liberty, IA 52317",pharmacy,North Liberty,34.53708299777149,41.7451181205432,-91.6072869300842,Walgreens,4,"Atkins, IA",False,-1,4.0,IA
"555 W Cherry St, North Liberty, IA 52317",pharmacy,North Liberty,34.26070464835032,41.7489,-91.60624,CarePro Pharmacy - North Liberty,2,"Atkins, IA",False,2,3.0,IA
"2821 1St Ave Se, Cedar Rapids, IA 52402",pharmacy,Cedar Rapids,18.616619502749504,42.0056305,-91.6341705,Walgreens,1,"Atkins, IA",False,2,3.0,IA
"310 N 1st Ave, Iowa City, IA 52245",pharmacy,Iowa City,46.867927071620194,41.6659056434211,-91.5018634434764,Hy Vee Drugstore,2,"Atkins, IA",False,2,4.5,IA
"1556 1st Ave NE, Cedar Rapids, IA 52402",pharmacy,Cedar Rapids,17.128294649412464,41.98946,-91.6512375,Hy-Vee Food Stores,3,"Atkins, IA",False,2,3.5,IA
