address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"10889 West Red Gates Rd, Galena, IL 61036",convenience stores,Galena,45.55465008316574,42.423987,-90.444674,Casey's General Store,5,"Sabula, IA",False,2,2.5,IL
"234 W 3rd St, Davenport, IA 52801",convenience stores,Davenport,68.84379869351062,41.52255,-90.57658,Central Grocery,3,"Sabula, IA",False,-1,4.0,IA
"300 W Hickory St, Apple River, IL 61001",convenience stores,Apple River,48.84010164121616,42.5004779640172,-90.0994188683078,Thriving Thistle Market,3,"Sabula, IA",False,1,4.5,IL
"1810 5th Ave, Moline, IL 61265",convenience stores,Moline,67.93625591152694,41.50754,-90.51174,Central Store,2,"Sabula, IA",False,-1,5.0,IL
"2702 Ave Of The Cities, Moline, IL 61265",convenience stores,Moline,69.10402382617461,41.49203,-90.49875,7-Eleven,1,"Sabula, IA",False,1,5.0,IL
"755 W Iowa 80 Rd, I-80 Exit 284, Walcott, IA 52773",convenience stores,Walcott,70.5714011672634,41.6178044903672,-90.7811987400055,"Iowa 80 Truckstop, Verizon Authorized Retailer",148,"Sabula, IA",False,2,4.0,IA
"100 W 65th St, Davenport, IA 52806",convenience stores,Davenport,62.56955860022738,41.5855864617402,-90.5717530846596,Kwik Star,2,"Sabula, IA",False,1,5.0,IA
"1636 38th St, Rock Island, IL 61201",convenience stores,Rock Island,70.61009360433562,41.4937461857261,-90.5480884667668,7-Eleven,1,"Sabula, IA",False,1,5.0,IL
"103 Diagonal St, Elizabeth, IL 61028",convenience stores,Elizabeth,28.379186966181564,42.3186761,-90.2234871,Little Keg,2,"Sabula, IA",False,-1,3.0,IL
"2685 Dodge St, Dubuque, IA 52003",convenience stores,Dubuque,64.16792384937726,42.49196,-90.70248,Kwik Star,5,"Sabula, IA",False,2,3.5,IA
"4720 27th St, Moline, IL 61265",convenience stores,Moline,71.76051029256378,41.4661746029751,-90.4985877871513,7-Eleven,2,"Sabula, IA",False,-1,4.0,IL
"4520 11th St, Rock Island, IL 61201",convenience stores,Rock Island,74.65678108518237,41.4665891881351,-90.5844198167324,7-Eleven,1,"Sabula, IA",False,1,5.0,IL
"111 S East St, Dakota, IL 61018",convenience stores,Dakota,64.9499839261434,42.3886085,-89.5207751,Casey's General Store 2434,1,"Sabula, IA",False,-1,3.0,IL
"6807 Northwest Blvd, Davenport, IA 52806",convenience stores,Davenport,63.79576588043476,41.5908508300781,-90.609977722168,Hawkeye Convenience Store,2,"Sabula, IA",False,2,4.5,IA
"1700 18th Ave, Rock Island, IL 61201",convenience stores,Rock Island,71.53239818466332,41.4934339407884,-90.5721441919923,7-Eleven,1,"Sabula, IA",False,-1,1.0,IL
"1528 Locust St, Davenport, IA 52804",convenience stores,Davenport,68.15480908026956,41.53857,-90.59738,two brother's liquor store,1,"Sabula, IA",False,-1,4.0,IA
"1026 W River Dr, Davenport, IA 52802",convenience stores,Davenport,69.53460900689437,41.5203209,-90.5884476,Sara Mini Mart,1,"Sabula, IA",False,-1,1.0,IA
"620 Sinsinawa Ave, East Dubuque, IL 61025",convenience stores,East Dubuque,60.55163786272592,42.4893208,-90.6395985,Leibold Brother's Convenience Store,1,"Sabula, IA",False,-1,1.0,IL
"105 W 1st Ave, Coal Valley, IL 61240",convenience stores,Coal Valley,72.14641799726492,41.4520818,-90.4611637,7-Eleven,3,"Sabula, IA",False,1,3.5,IL
"1007 1st St, Silvis, IL 61282",convenience stores,Silvis,66.12746034310778,41.4999136704697,-90.4242557287216,7-Eleven,1,"Sabula, IA",False,1,4.0,IL
