address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"1802 Hwy 71 N, Okoboji, IA 51355",convenience stores,Okoboji,50.002446782689915,43.3918991,-95.1264035,Casey's General Store,3,"Sibley, IA",False,-1,3.5,IA
"1001 Sanborn Ave, Okoboji, IA 51355",convenience stores,Okoboji,49.81871620626512,43.3819603,-95.1291408,Kum & Go,1,"Sibley, IA",False,-1,4.0,IA
"219 Maine Ave, Adrian, MN 56110",convenience stores,Adrian,30.125367775339694,43.6343536376953,-95.9335403442383,Keith's Grocery & Bake Shoppe,1,"Sibley, IA",False,-1,5.0,MN
"300 18th St, Spirit Lake, IA 51360",convenience stores,Spirit Lake,52.65531717965237,43.4226064,-95.0940079,Kum & Go,2,"Sibley, IA",False,-1,2.5,IA
"2098 Highway 86, Milford, IA 51351",convenience stores,Milford,46.24050662035419,43.344331,-95.178307,Oh Shucks,1,"Sibley, IA",False,-1,3.0,IA
"24425 Hwy 60 NE, Worthington, MN 56187",convenience stores,Worthington,30.46887789223786,43.640626,-95.563307,Blue Line Travel Center,23,"Sibley, IA",False,1,3.0,MN
"228 US 71, Arnolds Park, IA 51331",convenience stores,Arnolds Park,49.45666312241212,43.3641602,-95.1352254,Boondocks,1,"Sibley, IA",False,-1,4.0,IA
"623 S Marion St, Remsen, IA 51050",convenience stores,Remsen,68.40160947307935,42.8097801,-95.9768219,Mrs B's,1,"Sibley, IA",False,2,4.0,IA
"800 S Grand Ave, Spencer, IA 51301",convenience stores,Spencer,57.27336787415198,43.1300392150879,-95.1432952880859,Casey's Carry Out Pizza,1,"Sibley, IA",False,-1,5.0,IA
"202 W Southern St, Sutherland, IA 51058",convenience stores,Sutherland,52.009577626888834,42.9681664,-95.4985123,Car-Go Express/Convenience Store,2,"Sibley, IA",False,-1,3.0,IA
"350 Grant St, Jackson, MN 56143",convenience stores,Jackson,65.84840249059498,43.6224449,-94.9890961,Casey's General Store,2,"Sibley, IA",False,-1,1.0,MN
"18 Lincoln, Spirit Lake, IA 51360",convenience stores,Spirit Lake,51.55846689648536,43.422355,-95.107587,Dyno's Convenience Store 30,1,"Sibley, IA",False,-1,3.0,IA
"306 S Washington St, Remsen, IA 51050",convenience stores,Remsen,67.87068874127463,42.813446,-95.9734879,Majeres Foodtown,2,"Sibley, IA",False,2,5.0,IA
"819 Grand Ave, Spencer, IA 51301",convenience stores,Spencer,56.05819283904261,43.14635,-95.14518,Hy-Vee Food Store,3,"Sibley, IA",False,-1,3.5,IA
"1401 Lake Shore Dr, Okoboji, IA 51355",convenience stores,Okoboji,49.76623234482369,43.37598,-95.13024,Okoboji Boat Works,9,"Sibley, IA",False,2,2.5,IA
"111 S Washington St, Remsen, IA 51050",convenience stores,Remsen,67.60842918476561,42.8155251,-95.9731064,Remsen Pharmacy,1,"Sibley, IA",False,2,5.0,IA
"2600 Hwy 71, Spirit Lake, IA 51360",convenience stores,Spirit Lake,50.19179208017641,43.42458,-95.124671,Walmart,3,"Sibley, IA",False,-1,2.5,IA
"2480 MN-60 E, Windom, MN 56101",convenience stores,Windom,74.19923002736361,43.8815543,-95.1060095,Dollar General,1,"Sibley, IA",False,-1,3.0,MN
