address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"2125 Libertyville Rd, Fairfield, IA 52556",convenience stores,Fairfield,68.78618993422477,40.9886932373047,-91.9636383056641,Casey's General Store,2,"Moulton, IA",False,2,4.5,IA
"720 Richmond Ave, Ottumwa, IA 52501",convenience stores,Ottumwa,41.23528661461691,41.00708,-92.43257,champs chicken Richmond & Ferry BP,1,"Moulton, IA",False,-1,3.0,IA
"4118 73rd St, Agency, IA 52530",convenience stores,Agency,50.382222435919054,40.99489,-92.23913,D's Eldon Y,1,"Moulton, IA",False,-1,5.0,IA
"508 N 4th St, Fairfield, IA 52556",convenience stores,Fairfield,69.82075319147225,41.012797,-91.968219,Logli's Store,6,"Moulton, IA",False,1,5.0,IA
"1310 W Burlington Ave, Fairfield, IA 52556",convenience stores,Fairfield,68.6193933904525,41.0064296,-91.9798484,Hy-Vee Gas,2,"Moulton, IA",False,-1,4.5,IA
"1300 W Burlington Ave, Fairfield, IA 52556",convenience stores,Fairfield,68.61467888306662,41.0063133,-91.9796829,"Hy-Vee Food Stores, Inc",5,"Moulton, IA",False,3,3.5,IA
"2214 N Baltimore St, Kirksville, MO 63501",convenience stores,Kirksville,52.582721367135754,40.217960357666,-92.5821685791016,Ayerco Convenience Store,1,"Moulton, IA",False,2,1.0,MO
"200 E Lafayette St, Edina, MO 63537",convenience stores,Edina,71.64232536514938,40.1671939670174,-92.1735801326766,Casey's General Store,1,"Moulton, IA",False,-1,4.0,MO
"1009 N Osteopathy, Kirksville, MO 63501",convenience stores,Kirksville,54.12842118240187,40.202926,-92.591454,Casey's Carry-Out Pizza,1,"Moulton, IA",False,-1,4.0,MO
"301 State St, La Belle, MO 63447",convenience stores,La Belle,90.50727128799332,40.1166351,-91.9116117,Casey's Carry Out Pizza,1,"Moulton, IA",False,1,4.0,MO
