address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"14211 U St, Omaha, NE 68137",Pay-Day Loans,Omaha,77.50762475460961,41.2016044557095,-96.135194376111,J J's Cleaning & Tailor Tuxedo Rental,2,"Hamburg, IA",False,-1,1.0,NE
"2204 Longo Dr, Bellevue, NE 68005",Pay-Day Loans,Bellevue,65.12764535364059,41.1559066772461,-95.9231491088867,Sac Federal Credit Union,8,"Hamburg, IA",False,-1,1.5,NE
"4412 S 42nd St, Omaha, NE 68107",Pay-Day Loans,Omaha,72.89243727508723,41.2154188,-95.9761954,Motion Auto Sales,4,"Hamburg, IA",False,-1,4.0,NE
"14540 Grover St, Omaha, NE 68144",Pay-Day Loans,Omaha,80.02466506089775,41.2253442189586,-96.1416451944427,Great Plains Auto Body,4,"Hamburg, IA",False,-1,3.5,NE
"1000 Galvin Rd S, Bellevue, NE 68005",Pay-Day Loans,Bellevue,64.43776658934087,41.1512795090675,-95.9177134931087,Bellevue University,19,"Hamburg, IA",False,-1,3.0,NE
"7851 19th Cir S, Bellevue, NE 68147",Pay-Day Loans,Bellevue,68.29173840621281,41.1810034887371,-95.9420599744617,Corwin Toyota of Bellevue Sales,20,"Hamburg, IA",False,-1,2.5,NE
"2013 Morrie Dr, Bellevue, NE 68123",Pay-Day Loans,Bellevue,66.36114176122867,41.16208,-95.94316,Empire Homes and Remodeling,1,"Hamburg, IA",False,-1,1.0,NE
"9203 S 145th St, Omaha, NE 68138",Pay-Day Loans,Omaha,74.5460753967199,41.16817,-96.139739,Baxter Ford South,17,"Hamburg, IA",False,-1,2.5,NE
"5500 L St, Omaha, NE 68117",Pay-Day Loans,Omaha,73.42203185848871,41.2132219,-95.9998056,J.D. Byrider,4,"Hamburg, IA",False,-1,4.0,NE
"7108 S 124th Cir, La Vista, NE 68128",Pay-Day Loans,La Vista,74.99802813018054,41.187533,-96.108596,Baxter Volkswagen La Vista,19,"Hamburg, IA",False,-1,2.5,NE
"1001 Cornhusker Rd, Bellevue, NE 68005",Pay-Day Loans,Bellevue,65.49213582236625,41.156551,-95.930595,Dino's Storage,7,"Hamburg, IA",False,-1,3.0,NE
"3617 Denmark Dr, Ste 100, Council Bluffs, IA 51501",Pay-Day Loans,Council Bluffs,70.30320331081363,41.223393522404,-95.8369114723873,Aspen Dental,2,"Hamburg, IA",False,-1,2.0,IA
"14111 Platteview Rd, Springfield, NE 68059",Pay-Day Loans,Springfield,67.02567644375337,41.0886799,-96.13378,B & B Pit Stop,3,"Hamburg, IA",False,1,2.5,NE
"7010 S 124th Cir, La Vista, NE 68128",Pay-Day Loans,La Vista,75.19047991950708,41.18971,-96.10866,Baxter Chrysler Dodge Jeep Ram La Vista,14,"Hamburg, IA",False,-1,2.5,NE
"4645 S 84th St, Omaha, NE 68127",Pay-Day Loans,Omaha,74.93867986117691,41.2139499,-96.04171,H & H Chevrolet,28,"Hamburg, IA",False,-1,2.0,NE
"14335 Hillsdale Ave, Omaha, NE 68137",Pay-Day Loans,Omaha,78.79387172759697,41.21389,-96.13783,Mercedes-Benz of Omaha,23,"Hamburg, IA",False,-1,3.5,NE
"1029 32nd Ave, Council Bluffs, IA 51501",Pay-Day Loans,Council Bluffs,71.18199474395702,41.2275085449219,-95.8595733642578,Edwards Subaru Hyundai,17,"Hamburg, IA",False,-1,3.0,IA
"8146 S 96th St, Omaha, NE 68128",Pay-Day Loans,Omaha,72.10359550418765,41.1773029737443,-96.0623666534424,Mama's Pizza,56,"Hamburg, IA",False,2,4.0,NE
"3801 S 148th St, Ste 101, Omaha, NE 68144",Pay-Day Loans,Omaha,80.00278854585225,41.2231903,-96.1459151,AmeriSpec Inspection Services,6,"Hamburg, IA",False,-1,2.0,NE
