address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"1151 2nd St, Coralville, IA 52241",Pay-Day Loans,Coralville,47.644655846110815,41.67481,-91.58093,University of Iowa Community Credit Union,9,"Columbus Junction, IA",False,-1,2.0,IA
"17 S Dubuque St, Iowa City, IA 52240",Pay-Day Loans,Iowa City,44.78881951017863,41.6606804361518,-91.5332180210184,Pullman Bar & Diner,320,"Columbus Junction, IA",False,2,4.5,IA
"1303 Fifth St, Ste 207, Coralville, IA 52241",Pay-Day Loans,Coralville,47.82646581868973,41.6766072,-91.5811922,"Carrie Houchins-Witt, CFP, EA",14,"Columbus Junction, IA",False,-1,5.0,IA
"825 Mormon Trek Blvd, Iowa City, IA 52246",Pay-Day Loans,Iowa City,45.02690038797337,41.651252746582,-91.5746154785156,University of Iowa Community Credit Union,3,"Columbus Junction, IA",False,-1,2.5,IA
"2641 Mormon Trek Blvd, Iowa City, IA 52240",Pay-Day Loans,Iowa City,42.98198194459174,41.6339836120605,-91.5643920898438,Billion Auto - Honda in Iowa City,9,"Columbus Junction, IA",False,-1,2.5,IA
"5216 Sheridan St, Ste 130, Davenport, IA 52806",Pay-Day Loans,Davenport,73.63309116242526,41.57361,-90.57569,Tri-State Siding & Windows,6,"Columbus Junction, IA",False,-1,1.0,IA
"1851 Lower Muscatine Rd, Iowa City, IA 52240",Pay-Day Loans,Iowa City,42.429385292156205,41.6441643,-91.5094547,Petland Iowa City,12,"Columbus Junction, IA",False,-1,2.5,IA
"826 E River Dr, Davenport, IA 52803",Pay-Day Loans,Davenport,72.45722808110962,41.525074005127,-90.5619125366211,Fitz-Rite Home Improvement,2,"Columbus Junction, IA",False,-1,1.0,IA
"916 W 3rd St, Davenport, IA 52802",Pay-Day Loans,Davenport,70.44597667275801,41.5225105,-90.5866089,Tommy's Cafe,25,"Columbus Junction, IA",False,1,3.5,IA
"1110 E Kimberly Rd, Davenport, IA 52807",Pay-Day Loans,Davenport,74.0785513371572,41.55753,-90.55938,Famous Dave's,43,"Columbus Junction, IA",False,2,3.5,IA
