address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"715 Lang Creek Ave, Grinnell, IA 50112",gas stations,Grinnell,21.095198168048128,41.6997756,-92.7262572,Kum & Go,5,"Montezuma, IA",False,1,3.0,IA
"2177 M Ave, Williamsburg, IA 52631",gas stations,Williamsburg,40.099006604622616,41.6927984,-92.0660597,Kum & Go,5,"Montezuma, IA",False,2,4.0,IA
"1200 N Walnut St, Colfax, IA 50054",gas stations,Colfax,60.987998736889146,41.686408996582,-93.2465133666992,Kum & Go,3,"Montezuma, IA",False,2,3.5,IA
"414 S Clark St, Pella, IA 50219",gas stations,Pella,38.57177363698292,41.3918762207031,-92.9115447998047,Casey's General Store,1,"Montezuma, IA",False,-1,3.0,IA
"333 E Evans St, Williamsburg, IA 52361",gas stations,Williamsburg,44.7375370161535,41.690616607666,-92.0067596435547,Colony Point,7,"Montezuma, IA",False,2,2.0,IA
"1002 W St, Grinnell, IA 50112",gas stations,Grinnell,24.557128132832013,41.7449891,-92.7272632,Kum & Go,1,"Montezuma, IA",False,1,3.0,IA
"1200 W 18th St S, Newton, IA 50208",gas stations,Newton,47.200755961118105,41.6880302429199,-93.0762329101562,Casey's General Store,2,"Montezuma, IA",False,2,4.0,IA
"601 S Merino Ave, Eddyville, IA 52553",gas stations,Eddyville,48.49956509360011,41.1538840324077,-92.6273371522425,BP,1,"Montezuma, IA",False,1,3.0,IA
"1494 Hwy 30, Tama, IA 52339",gas stations,Tama,43.55237106388318,41.9737109197396,-92.5687884614527,Meskwaki Travel Plaza,2,"Montezuma, IA",False,1,3.5,IA
"4400 S 22nd Ave E, Newton, IA 50208",gas stations,Newton,40.71925977555124,41.68054,-92.99769,Love's Travel Stop,9,"Montezuma, IA",False,1,3.5,IA
"814 S 6th St, Marshalltown, IA 50158",gas stations,Marshalltown,60.303024167322775,42.0384292602539,-92.9212265014648,Kwik Trip 607,1,"Montezuma, IA",False,1,4.0,IA
"1310 W Burlington Ave, Fairfield, IA 52556",gas stations,Fairfield,78.7127941892735,41.0064296,-91.9798484,Hy-Vee Gas,2,"Montezuma, IA",False,-1,4.5,IA
"103 E 6th St, Hedrick, IA 52563",gas stations,Hedrick,48.720378312607515,41.177066,-92.307183,Hedrick Sinclair,2,"Montezuma, IA",False,-1,2.5,IA
"Highway 34 E, Agency, IA 52530",gas stations,Agency,67.0667596624268,41.002339,-92.310709,Agency Bp,2,"Montezuma, IA",False,-1,4.5,IA
"1570 Highway 224 S, Kellogg, IA 50135",gas stations,Kellogg,33.15919145989414,41.6843414306641,-92.9010162353516,Phillips 66 Kellduff 5C & 10C,3,"Montezuma, IA",False,1,3.5,IA
"2512 Highway 218, Ainsworth, IA 52201",gas stations,Ainsworth,60.454766509098164,41.2914404,-91.5341213,Ainsoworth Four Corners,8,"Montezuma, IA",False,-1,2.5,IA
"211 1st St E, Newhall, IA 52315",gas stations,Newhall,65.04512344007006,41.9944,-91.96762,Newhall 1st Stop C-Store,1,"Montezuma, IA",False,-1,2.0,IA
"2125 Libertyville Rd, Fairfield, IA 52556",gas stations,Fairfield,81.10154220072218,40.9886932373047,-91.9636383056641,Casey's General Store,2,"Montezuma, IA",False,2,4.5,IA
"Highway 14 S, Monroe, IA 50170",gas stations,Monroe,48.426766330567204,41.535244,-93.101507,Hewitt Service Center,1,"Montezuma, IA",False,-1,5.0,IA
"1609 W 2nd St, Ottumwa, IA 52501",gas stations,Ottumwa,61.45184088734728,41.0349659,-92.4331556,Casey's Carry Out Pizza,2,"Montezuma, IA",False,-1,3.0,IA
