address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"5109 Nordic Dr, Cedar Falls, IA 50613",child care,Cedar Falls,76.31521188125548,42.4897599,-92.4554,Community United Child Care Centers,2,"Sheffield, IA",False,-1,5.0,IA
"1026 E Seerley Blvd, Cedar Falls, IA 50613",child care,Cedar Falls,76.175330257484,42.516262,-92.433036,Community United Child Care Centers,1,"Sheffield, IA",False,-1,1.0,IA
