address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"1235 Oxford St, Worthington, MN 56187",groceries,Worthington,29.469691234292174,43.6312603,-95.5965988,Hy-Vee Food Stores,7,"Lake Park, IA",False,2,5.0,MN
"1500 18th St, Spirit Lake, IA 51360",groceries,Spirit Lake,18.18516952652151,43.4233436584473,-95.1131820678711,Hy-Vee Food Store,2,"Lake Park, IA",False,1,2.5,IA
"2048 Hwy 9, Spirit Lake, IA 51360",groceries,Spirit Lake,12.633762449927199,43.4309282368024,-95.181328599211,Vick's Corner,2,"Lake Park, IA",False,3,2.5,IA
"819 Grand Ave, Spencer, IA 51301",groceries,Spencer,36.58727167554927,43.14635,-95.14518,Hy-Vee Food Store,3,"Lake Park, IA",False,-1,3.5,IA
"Milford, IA 51351",groceries,Milford,20.15426266885952,43.32851,-95.14999,Buy Rite Foods,1,"Lake Park, IA",False,-1,3.0,IA
"312 10th St, Worthington, MN 56187",groceries,Worthington,28.620646242651368,43.6197587102652,-95.5966068059206,Top Asian Food,4,"Lake Park, IA",False,1,5.0,MN
"1012 Okoboji Ave, Milford, IA 51351",groceries,Milford,20.13123664760625,43.3253021240234,-95.1495513916016,Hy-Vee,1,"Lake Park, IA",False,-1,3.0,IA
"1906 Keokuk Ave, Spirit Lake, IA 51360",groceries,Spirit Lake,18.7773784375022,43.4216499,-95.106369,Fareway Stores,1,"Lake Park, IA",False,-1,3.0,IA
"104 E 8th St, Spencer, IA 51301",groceries,Spencer,36.80393832378531,43.14573,-95.14325,Fareway Stores,1,"Lake Park, IA",False,-1,5.0,IA
"908 Highway 71 N, Jackson, MN 56143",groceries,Jackson,34.34650488673561,43.6283002048731,-94.9937266856432,Sunshine Foods,1,"Lake Park, IA",False,-1,3.0,MN
"1902 Peoria Ave, Spirit Lake, IA 51360",groceries,Spirit Lake,18.314464354320286,43.4217185974121,-95.112190246582,Hy-Vee Wine & Spirit,2,"Lake Park, IA",False,-1,3.0,IA
"1055 Ryans Rd, Worthington, MN 56187",groceries,Worthington,30.185586612806116,43.636607946251,-95.6018016407837,Walmart Supercenter,3,"Lake Park, IA",False,1,1.0,MN
