address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"12 S Frederick Ave, Oelwein, IA 50662",pharmacy,Oelwein,38.06933966824666,42.6780166625977,-91.9136962890625,Schuchmanns'valu-Rite Pharmacy,1,"Elgin, IA",False,-1,5.0,IA
"21 W Main St, Waukon, IA 52172",pharmacy,Waukon,37.51054213777369,43.2695503,-91.4766617,Hartig Drug,2,"Elgin, IA",False,-1,5.0,IA
"109 N Marquette Rd, Prairie Du Chien, WI 53821",pharmacy,Prairie Du Chien,41.62685462763536,43.05223,-91.1414099,Walgreens,2,"Elgin, IA",False,1,5.0,WI
"1798 Old Stage Rd, Decorah, IA 52101",pharmacy,Decorah,38.88240404029675,43.29132,-91.75431,Walmart Pharmacy,1,"Elgin, IA",False,-1,4.0,IA
"230 Main St, Mc Gregor, IA 52157",pharmacy,Mc Gregor,38.16458938133726,43.0242004394531,-91.1763076782227,McGregor Pharmacy,1,"Elgin, IA",False,-1,4.0,IA
"111 W Ridgeway Ave, Waterloo, IA 50701",pharmacy,Waterloo,79.86872695896673,42.4687843322754,-92.3574829101562,Walgreens,3,"Elgin, IA",False,1,3.0,IA
"200 Jefferson St, West Union, IA 52175",pharmacy,West Union,14.3876051436196,42.967976,-91.810828,Palmer Home Medical Supply Services,1,"Elgin, IA",False,-1,1.0,IA
"111 S Franklin St, Manchester, IA 52057",pharmacy,Manchester,54.1459273312718,42.4834785461426,-91.4583282470703,Widner Drug & Gift Store,2,"Elgin, IA",False,1,4.5,IA
"3910 University Ave, Waterloo, IA 50701",pharmacy,Waterloo,80.03776417393385,42.5053863525391,-92.4027633666992,Walgreens,2,"Elgin, IA",False,1,5.0,IA
"209 E San Marnan Dr, Waterloo, IA 50702",pharmacy,Waterloo,80.36075343804403,42.4581413,-92.3520584,Nucara Pharmacy,2,"Elgin, IA",False,3,1.5,IA
"711 16th Ave SE, Dyersville, IA 52040",pharmacy,Dyersville,68.31887013054514,42.470414,-91.11732,Hartig USA Drug,1,"Elgin, IA",False,3,4.0,IA
"1825 E San Marnan Dr, Waterloo, IA 50702",pharmacy,Waterloo,77.84183741925175,42.467471,-92.321879,CVS Pharmacy,2,"Elgin, IA",False,-1,1.5,IA
"525 Brandilynn Blvd, Cedar Falls, IA 50613",pharmacy,Cedar Falls,83.6898225614276,42.48637,-92.44002,Walmart Pharmacy,1,"Elgin, IA",False,-1,1.0,IA
"207 Franklin St, Waterloo, IA 50703",pharmacy,Waterloo,75.9844613688287,42.5041,-92.3369,CVS Pharmacy,1,"Elgin, IA",False,-1,4.0,IA
