address,category,city,km distance,latitude,longitude,name,num reviews,origination,permanently closed?,price,rating,state
"2751 E Main St, Albert Lea, MN 56007",convenience stores,Albert Lea,25.285004380627782,43.65972,-93.31533,Love's Travel Stop,5,"Northwood, IA",False,1,4.0,MN
"1510 S Grand Ave, Charles City, IA 50616",convenience stores,Charles City,62.3930244419392,43.04741,-92.6715399,Kwik Star,6,"Northwood, IA",False,1,3.5,IA
"5253 S Shore Dr, Clear Lake, IA 50428",convenience stores,Clear Lake,39.90165339293012,43.11498,-93.41288,Market At Oakwood,1,"Northwood, IA",False,-1,5.0,IA
"2708 Bridge Ave, Albert Lea, MN 56007",convenience stores,Albert Lea,29.026394101858493,43.684326,-93.357859,Hy-Vee Food Store,6,"Northwood, IA",False,1,2.5,MN
"820 Happy Trails Ln, Albert Lea, MN 56007",convenience stores,Albert Lea,25.02428033040758,43.6569983823582,-93.3176115616546,TA Truck Service,18,"Northwood, IA",False,1,4.0,MN
"522 Chicksaw St, Rudd, IA 50471",convenience stores,Rudd,43.21349546824849,43.12839,-92.90533,Town Mart,1,"Northwood, IA",False,2,2.0,IA
"3450 4th St SW, Mason City, IA 50401",convenience stores,Mason City,32.81903909543106,43.1498,-93.25295,Target,2,"Northwood, IA",False,2,4.0,IA
"23 2nd St SW, Rochester, MN 55902",convenience stores,Rochester,88.20719737085967,44.021897,-92.464222,Eagle Store,7,"Northwood, IA",False,2,4.5,MN
"4760 Commercial Dr SW, Rochester, MN 55902",convenience stores,Rochester,82.46949710434173,43.9539985656738,-92.4713821411133,Kwik Trip,5,"Northwood, IA",False,-1,4.5,MN
"4530 Maine Ave SE, Rochester, MN 55904",convenience stores,Rochester,83.32425807127284,43.956064,-92.4613212,Apollo Wine & Spirits,3,"Northwood, IA",False,-1,3.5,MN
"1300 Salem Rd SW, Rochester, MN 55902",convenience stores,Rochester,85.72980890582724,44.0045815,-92.4846725,T J Maxx,5,"Northwood, IA",False,2,4.0,MN
"115 16th Ave NW, Rochester, MN 55901",convenience stores,Rochester,87.20127026893235,44.0245416015387,-92.4860771745443,Miracle Mile Shopping Center,1,"Northwood, IA",False,1,4.0,MN
"1402 Broadway Ave N, Rochester, MN 55906",convenience stores,Rochester,89.67781570227044,44.0378189,-92.4614487,Silver Lake Foods,9,"Northwood, IA",False,2,4.0,MN
"3415 Collegeview Rd E, Rochester, MN 55904",convenience stores,Rochester,91.29700879189825,44.0232963562012,-92.4110488891602,Sekapp Orchard,8,"Northwood, IA",False,1,4.0,MN
