,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2000,Corning,1783.0,7.53,31.38,324.0,28977.0,50700.0,22.3,98.82,0.11,0.73,0.0,0.22,0.0,238.0,0.0,0.0,0.0,0.0
1,2001,Corning,1783.0,7.53,31.38,324.0,28977.0,50700.0,22.3,98.82,0.11,0.73,0.0,0.22,0.0,235.0,1.0,1.0,0.2,0.2
2,2002,Corning,1783.0,7.53,31.38,324.0,28977.0,50700.0,22.3,98.82,0.11,0.73,0.0,0.22,0.0,232.0,1.0,1.0,0.42,0.42
3,2003,Corning,1783.0,7.53,31.38,324.0,28977.0,50700.0,22.3,98.82,0.11,0.73,0.0,0.22,0.0,229.0,1.0,1.0,0.63,0.63
4,2004,Corning,1783.0,7.53,31.38,324.0,28977.0,50700.0,22.3,98.82,0.11,0.73,0.0,0.22,0.0,225.0,1.0,1.0,0.43,0.43
5,2005,Corning,1639.0,6.73,31.93,360.0,31957.0,61800.0,23.0,99.33,0.0,0.67,0.0,0.0,0.0,223.0,1.0,1.0,0.65,0.65
6,2006,Corning,1639.0,6.73,31.93,360.0,31957.0,61800.0,23.0,99.33,0.0,0.67,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0
7,2007,Corning,1639.0,6.73,31.93,360.0,31957.0,61800.0,23.0,99.33,0.0,0.67,0.0,0.0,0.0,217.0,1.0,1.0,0.45,0.45
8,2008,Corning,1639.0,6.73,31.93,360.0,31957.0,61800.0,23.0,99.33,0.0,0.67,0.0,0.0,0.0,213.0,1.0,1.0,0.68,0.68
9,2009,Corning,1639.0,6.73,31.93,360.0,31957.0,61800.0,23.0,99.33,0.0,0.67,0.0,0.0,0.0,210.0,4.0,4.0,2.07,2.07
10,2010,Corning,1635.0,11.86,30.34,389.0,36071.0,71000.0,20.5,97.49,0.12,0.8,0.18,0.86,0.0,207.0,0.0,0.0,0.0,0.0
11,2011,Corning,1570.0,9.57,29.0,422.0,41849.0,72900.0,23.3,95.92,0.76,1.27,0.0,0.25,0.0,208.0,1.0,1.0,0.47,0.47
12,2012,Corning,1570.0,9.57,29.0,422.0,41849.0,72900.0,23.3,95.92,0.76,1.27,0.0,0.25,0.0,209.0,2.0,2.0,0.93,1.16
13,2013,Corning,1570.0,9.57,29.0,422.0,41849.0,72900.0,23.3,95.92,0.76,1.27,0.0,0.25,0.0,210.0,1.0,0.0,0.0,0.22
14,2014,Corning,1570.0,9.57,29.0,422.0,41849.0,72900.0,23.3,95.92,0.76,1.27,0.0,0.25,0.0,211.0,1.0,1.0,0.46,0.46
15,2015,Corning,1570.0,9.57,29.0,422.0,41849.0,72900.0,23.3,95.92,0.76,1.27,0.0,0.25,0.0,212.0,2.0,1.0,0.68,0.9
16,2016,Corning,1570.0,9.57,29.0,422.0,41849.0,72900.0,23.3,95.92,0.76,1.27,0.0,0.25,0.0,213.0,0.0,0.0,0.0,0.0
