,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2000,St. Ansgar,1031.0,9.29,17.9,381.0,33977.0,73900.0,23.5,99.42,0.0,0.19,0.0,0.19,0.0,77.0,0.0,0.0,0.0,0.0
1,2001,St. Ansgar,1031.0,9.29,17.9,381.0,33977.0,73900.0,23.5,99.42,0.0,0.19,0.0,0.19,0.0,78.0,0.0,0.0,0.0,0.0
2,2002,St. Ansgar,1031.0,9.29,17.9,381.0,33977.0,73900.0,23.5,99.42,0.0,0.19,0.0,0.19,0.0,80.0,1.0,1.0,1.18,1.18
3,2003,St. Ansgar,1031.0,9.29,17.9,381.0,33977.0,73900.0,23.5,99.42,0.0,0.19,0.0,0.19,0.0,81.0,0.0,0.0,0.0,0.0
4,2004,St. Ansgar,1031.0,9.29,17.9,381.0,33977.0,73900.0,23.5,99.42,0.0,0.19,0.0,0.19,0.0,82.0,0.0,0.0,0.0,0.0
5,2005,St. Ansgar,1200.0,0.0,8.98,525.0,44766.0,102700.0,32.3,99.25,0.25,0.08,0.0,0.42,0.0,84.0,0.0,0.0,0.0,0.0
6,2006,St. Ansgar,1200.0,0.0,8.98,525.0,44766.0,102700.0,32.3,99.25,0.25,0.08,0.0,0.42,0.0,85.0,2.0,2.0,2.22,2.22
7,2007,St. Ansgar,1200.0,0.0,8.98,525.0,44766.0,102700.0,32.3,99.25,0.25,0.08,0.0,0.42,0.0,86.0,0.0,0.0,0.0,0.0
8,2008,St. Ansgar,1200.0,0.0,8.98,525.0,44766.0,102700.0,32.3,99.25,0.25,0.08,0.0,0.42,0.0,87.0,0.0,0.0,0.0,0.0
9,2009,St. Ansgar,1200.0,0.0,8.98,525.0,44766.0,102700.0,32.3,99.25,0.25,0.08,0.0,0.42,0.0,89.0,0.0,0.0,0.0,0.0
10,2010,St. Ansgar,1107.0,3.24,20.09,625.0,48125.0,97600.0,33.1,98.37,0.0,0.81,0.0,0.27,0.0,90.0,0.0,0.0,0.0,0.0
11,2011,St. Ansgar,1057.0,7.1,18.2,586.0,49635.0,99200.0,32.5,99.15,0.0,0.57,0.0,0.28,0.0,91.0,0.0,0.0,0.0,0.0
12,2012,St. Ansgar,1057.0,7.1,18.2,586.0,49635.0,99200.0,32.5,99.15,0.0,0.57,0.0,0.28,0.0,92.0,1.0,1.0,1.02,1.02
13,2013,St. Ansgar,1057.0,7.1,18.2,586.0,49635.0,99200.0,32.5,99.15,0.0,0.57,0.0,0.28,0.0,94.0,1.0,1.0,1.0,1.0
14,2014,St. Ansgar,1057.0,7.1,18.2,586.0,49635.0,99200.0,32.5,99.15,0.0,0.57,0.0,0.28,0.0,96.0,0.0,0.0,0.0,0.0
15,2015,St. Ansgar,1057.0,7.1,18.2,586.0,49635.0,99200.0,32.5,99.15,0.0,0.57,0.0,0.28,0.0,97.0,2.0,1.0,0.97,1.94
16,2016,St. Ansgar,1057.0,7.1,18.2,586.0,49635.0,99200.0,32.5,99.15,0.0,0.57,0.0,0.28,0.0,99.0,0.0,0.0,0.0,0.0
