,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2000,Traer,1594.0,6.96,20.12,433.0,35329.0,68400.0,19.0,99.18,0.31,0.13,0.0,0.13,0.0,135.0,0.0,0.0,0.0,0.0
1,2001,Traer,1594.0,6.96,20.12,433.0,35329.0,68400.0,19.0,99.18,0.31,0.13,0.0,0.13,0.0,137.0,2.0,2.0,1.46,1.46
2,2002,Traer,1594.0,6.96,20.12,433.0,35329.0,68400.0,19.0,99.18,0.31,0.13,0.0,0.13,0.0,139.0,1.0,1.0,0.72,0.72
3,2003,Traer,1594.0,6.96,20.12,433.0,35329.0,68400.0,19.0,99.18,0.31,0.13,0.0,0.13,0.0,141.0,2.0,2.0,1.42,1.48
4,2004,Traer,1594.0,6.96,20.12,433.0,35329.0,68400.0,19.0,99.18,0.31,0.13,0.0,0.13,0.0,143.0,1.0,1.0,0.7,0.7
5,2005,Traer,1767.0,11.58,26.47,735.0,45598.0,104500.0,28.1,97.45,0.0,0.34,0.0,0.0,0.0,144.0,3.0,3.0,2.07,2.07
6,2006,Traer,1767.0,11.58,26.47,735.0,45598.0,104500.0,28.1,97.45,0.0,0.34,0.0,0.0,0.0,146.0,2.0,2.0,1.37,1.37
7,2007,Traer,1767.0,11.58,26.47,735.0,45598.0,104500.0,28.1,97.45,0.0,0.34,0.0,0.0,0.0,148.0,1.0,0.0,0.0,0.67
8,2008,Traer,1767.0,11.58,26.47,735.0,45598.0,104500.0,28.1,97.45,0.0,0.34,0.0,0.0,0.0,150.0,1.0,1.0,0.06,0.06
9,2009,Traer,1767.0,11.58,26.47,735.0,45598.0,104500.0,28.1,97.45,0.0,0.34,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0
10,2010,Traer,1703.0,7.85,22.66,707.0,48977.0,104700.0,24.6,97.48,0.18,0.82,0.23,0.29,0.06,154.0,2.0,2.0,1.36,1.36
11,2011,Traer,1726.0,6.13,32.41,720.0,53676.0,109500.0,24.7,96.87,0.0,1.1,0.0,0.35,0.0,157.0,0.0,0.0,0.0,0.0
12,2012,Traer,1726.0,6.13,32.41,720.0,53676.0,109500.0,24.7,96.87,0.0,1.1,0.0,0.35,0.0,159.0,2.0,2.0,1.26,1.26
13,2013,Traer,1726.0,6.13,32.41,720.0,53676.0,109500.0,24.7,96.87,0.0,1.1,0.0,0.35,0.0,162.0,2.0,0.0,0.0,1.24
14,2014,Traer,1726.0,6.13,32.41,720.0,53676.0,109500.0,24.7,96.87,0.0,1.1,0.0,0.35,0.0,165.0,1.0,0.0,0.0,0.61
15,2015,Traer,1726.0,6.13,32.41,720.0,53676.0,109500.0,24.7,96.87,0.0,1.1,0.0,0.35,0.0,167.0,1.0,1.0,0.6,0.6
16,2016,Traer,1726.0,6.13,32.41,720.0,53676.0,109500.0,24.7,96.87,0.0,1.1,0.0,0.35,0.0,170.0,1.0,1.0,0.59,0.59
