,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2000,Nora Springs,1532.0,5.34,20.27,390.0,34926.0,64700.0,20.5,98.96,0.07,0.85,0.13,0.0,0.0,109.0,0.0,0.0,0.0,0.0
1,2001,Nora Springs,1532.0,5.34,20.27,390.0,34926.0,64700.0,20.5,98.96,0.07,0.85,0.13,0.0,0.0,107.0,1.0,1.0,0.89,0.89
2,2002,Nora Springs,1532.0,5.34,20.27,390.0,34926.0,64700.0,20.5,98.96,0.07,0.85,0.13,0.0,0.0,105.0,2.0,1.0,0.91,2.26
3,2003,Nora Springs,1532.0,5.34,20.27,390.0,34926.0,64700.0,20.5,98.96,0.07,0.85,0.13,0.0,0.0,104.0,0.0,0.0,0.0,0.0
4,2004,Nora Springs,1532.0,5.34,20.27,390.0,34926.0,64700.0,20.5,98.96,0.07,0.85,0.13,0.0,0.0,102.0,1.0,1.0,0.47,0.47
5,2005,Nora Springs,1713.0,2.43,14.34,503.0,48488.0,92500.0,17.3,96.09,0.0,1.81,0.0,1.05,0.0,100.0,1.0,1.0,1.43,1.43
6,2006,Nora Springs,1713.0,2.43,14.34,503.0,48488.0,92500.0,17.3,96.09,0.0,1.81,0.0,1.05,0.0,98.0,1.0,0.0,0.0,0.97
7,2007,Nora Springs,1713.0,2.43,14.34,503.0,48488.0,92500.0,17.3,96.09,0.0,1.81,0.0,1.05,0.0,96.0,1.0,1.0,0.99,0.99
8,2008,Nora Springs,1713.0,2.43,14.34,503.0,48488.0,92500.0,17.3,96.09,0.0,1.81,0.0,1.05,0.0,95.0,1.0,1.0,1.01,1.01
9,2009,Nora Springs,1713.0,2.43,14.34,503.0,48488.0,92500.0,17.3,96.09,0.0,1.81,0.0,1.05,0.0,93.0,0.0,0.0,0.0,0.0
10,2010,Nora Springs,1431.0,1.77,18.37,571.0,46875.0,98100.0,23.5,97.83,0.07,1.4,0.0,0.21,0.0,91.0,1.0,1.0,1.05,1.05
11,2011,Nora Springs,1553.0,8.41,17.92,568.0,42500.0,92300.0,24.2,94.14,0.26,3.8,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0
12,2012,Nora Springs,1553.0,8.41,17.92,568.0,42500.0,92300.0,24.2,94.14,0.26,3.8,0.0,0.0,0.0,94.0,1.0,0.0,0.0,1.01
13,2013,Nora Springs,1553.0,8.41,17.92,568.0,42500.0,92300.0,24.2,94.14,0.26,3.8,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0
14,2014,Nora Springs,1553.0,8.41,17.92,568.0,42500.0,92300.0,24.2,94.14,0.26,3.8,0.0,0.0,0.0,96.0,1.0,0.0,0.0,0.49
15,2015,Nora Springs,1553.0,8.41,17.92,568.0,42500.0,92300.0,24.2,94.14,0.26,3.8,0.0,0.0,0.0,99.0,1.0,1.0,0.48,0.48
16,2016,Nora Springs,1553.0,8.41,17.92,568.0,42500.0,92300.0,24.2,94.14,0.26,3.8,0.0,0.0,0.0,100.0,3.0,1.0,1.44,3.35
