,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2001,Epworth,1428.0,6.2,17.65,414.0,39938.0,85200.0,20.8,93.14,0.49,0.63,0.07,5.18,0.0,97.0,2.0,2.0,2.0,2.0
1,2002,Epworth,1428.0,6.2,17.65,414.0,39938.0,85200.0,20.8,93.14,0.49,0.63,0.07,5.18,0.0,97.0,2.0,2.0,2.01,2.01
2,2003,Epworth,1428.0,6.2,17.65,414.0,39938.0,85200.0,20.8,93.14,0.49,0.63,0.07,5.18,0.0,98.0,0.0,0.0,0.0,0.0
3,2004,Epworth,1428.0,6.2,17.65,414.0,39938.0,85200.0,20.8,93.14,0.49,0.63,0.07,5.18,0.0,98.0,0.0,0.0,0.0,0.0
4,2005,Epworth,1860.0,4.95,19.11,602.0,55737.0,121200.0,19.7,96.56,0.81,0.65,0.0,0.27,0.0,99.0,3.0,1.0,0.98,2.94
5,2006,Epworth,1860.0,4.95,19.11,602.0,55737.0,121200.0,19.7,96.56,0.81,0.65,0.0,0.27,0.0,99.0,1.0,0.0,0.0,0.98
6,2007,Epworth,1860.0,4.95,19.11,602.0,55737.0,121200.0,19.7,96.56,0.81,0.65,0.0,0.27,0.0,99.0,1.0,1.0,0.98,0.98
7,2008,Epworth,1860.0,4.95,19.11,602.0,55737.0,121200.0,19.7,96.56,0.81,0.65,0.0,0.27,0.0,100.0,2.0,2.0,1.93,1.93
8,2009,Epworth,1860.0,4.95,19.11,602.0,55737.0,121200.0,19.7,96.56,0.81,0.65,0.0,0.27,0.0,100.0,0.0,0.0,0.0,0.0
9,2010,Epworth,1860.0,3.51,15.4,660.0,66719.0,145900.0,16.2,93.76,0.75,0.43,0.0,4.78,0.0,101.0,2.0,2.0,1.93,1.93
10,2011,Epworth,2057.0,4.05,17.15,617.0,70380.0,157600.0,18.5,96.21,0.0,0.0,0.0,0.0,0.0,104.0,1.0,1.0,0.3,0.3
11,2012,Epworth,2057.0,4.05,17.15,617.0,70380.0,157600.0,18.5,96.21,0.0,0.0,0.0,0.0,0.0,107.0,1.0,1.0,0.29,0.29
12,2013,Epworth,2057.0,4.05,17.15,617.0,70380.0,157600.0,18.5,96.21,0.0,0.0,0.0,0.0,0.0,111.0,1.0,1.0,0.87,0.87
13,2014,Epworth,2057.0,4.05,17.15,617.0,70380.0,157600.0,18.5,96.21,0.0,0.0,0.0,0.0,0.0,115.0,1.0,1.0,0.28,0.28
14,2015,Epworth,2057.0,4.05,17.15,617.0,70380.0,157600.0,18.5,96.21,0.0,0.0,0.0,0.0,0.0,118.0,1.0,1.0,0.82,0.82
15,2016,Epworth,2057.0,4.05,17.15,617.0,70380.0,157600.0,18.5,96.21,0.0,0.0,0.0,0.0,0.0,121.0,1.0,1.0,0.8,1.06
