,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2000,Allerton,559.0,18.51,17.75,275.0,28929.0,28000.0,14.5,98.39,0.0,0.89,0.0,0.18,0.0,40.0,0.0,0.0,0.0,0.0
1,2001,Allerton,559.0,18.51,17.75,275.0,28929.0,28000.0,14.5,98.39,0.0,0.89,0.0,0.18,0.0,40.0,0.0,0.0,0.0,0.0
2,2002,Allerton,559.0,18.51,17.75,275.0,28929.0,28000.0,14.5,98.39,0.0,0.89,0.0,0.18,0.0,40.0,1.0,1.0,1.1,1.1
3,2003,Allerton,559.0,18.51,17.75,275.0,28929.0,28000.0,14.5,98.39,0.0,0.89,0.0,0.18,0.0,40.0,1.0,1.0,1.1,1.1
4,2004,Allerton,559.0,18.51,17.75,275.0,28929.0,28000.0,14.5,98.39,0.0,0.89,0.0,0.18,0.0,40.0,1.0,1.0,2.2,2.2
5,2005,Allerton,528.0,1.43,26.71,374.0,31042.0,36800.0,22.3,97.73,0.0,0.0,0.0,2.27,0.0,40.0,0.0,0.0,0.0,0.0
6,2006,Allerton,528.0,1.43,26.71,374.0,31042.0,36800.0,22.3,97.73,0.0,0.0,0.0,2.27,0.0,39.0,0.0,0.0,0.0,0.0
7,2007,Allerton,528.0,1.43,26.71,374.0,31042.0,36800.0,22.3,97.73,0.0,0.0,0.0,2.27,0.0,39.0,0.0,0.0,0.0,0.0
8,2008,Allerton,528.0,1.43,26.71,374.0,31042.0,36800.0,22.3,97.73,0.0,0.0,0.0,2.27,0.0,39.0,0.0,0.0,0.0,0.0
9,2009,Allerton,528.0,1.43,26.71,374.0,31042.0,36800.0,22.3,97.73,0.0,0.0,0.0,2.27,0.0,39.0,0.0,0.0,0.0,0.0
10,2010,Allerton,501.0,7.14,18.89,385.0,37250.0,35100.0,22.1,99.0,0.0,0.2,0.2,0.0,0.0,39.0,0.0,0.0,0.0,0.0
11,2011,Allerton,536.0,17.12,15.46,388.0,39688.0,39800.0,33.3,90.67,2.24,0.0,1.49,0.0,0.0,40.0,0.0,0.0,0.0,0.0
12,2012,Allerton,536.0,17.12,15.46,388.0,39688.0,39800.0,33.3,90.67,2.24,0.0,1.49,0.0,0.0,41.0,1.0,1.0,1.08,1.08
13,2013,Allerton,536.0,17.12,15.46,388.0,39688.0,39800.0,33.3,90.67,2.24,0.0,1.49,0.0,0.0,41.0,0.0,0.0,0.0,0.0
14,2014,Allerton,536.0,17.12,15.46,388.0,39688.0,39800.0,33.3,90.67,2.24,0.0,1.49,0.0,0.0,42.0,0.0,0.0,0.0,0.0
15,2015,Allerton,536.0,17.12,15.46,388.0,39688.0,39800.0,33.3,90.67,2.24,0.0,1.49,0.0,0.0,43.0,1.0,1.0,2.04,2.04
16,2016,Allerton,536.0,17.12,15.46,388.0,39688.0,39800.0,33.3,90.67,2.24,0.0,1.49,0.0,0.0,43.0,1.0,1.0,1.01,1.01
