,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2000,Albia,3706.0,9.22,28.94,410.0,31728.0,54400.0,25.5,97.36,0.32,0.84,0.3,0.62,0.0,467.0,3.0,3.0,0.58,0.58
1,2001,Albia,3706.0,9.22,28.94,410.0,31728.0,54400.0,25.5,97.36,0.32,0.84,0.3,0.62,0.0,470.0,3.0,3.0,0.58,0.58
2,2002,Albia,3706.0,9.22,28.94,410.0,31728.0,54400.0,25.5,97.36,0.32,0.84,0.3,0.62,0.0,472.0,4.0,4.0,0.93,0.93
3,2003,Albia,3706.0,9.22,28.94,410.0,31728.0,54400.0,25.5,97.36,0.32,0.84,0.3,0.62,0.0,475.0,9.0,5.0,1.0,1.8
4,2004,Albia,3706.0,9.22,28.94,410.0,31728.0,54400.0,25.5,97.36,0.32,0.84,0.3,0.62,0.0,477.0,6.0,6.0,1.33,1.33
5,2005,Albia,3567.0,12.16,28.92,538.0,29389.0,71100.0,38.3,95.01,1.29,0.0,2.61,1.09,0.0,481.0,6.0,5.0,1.12,1.32
6,2006,Albia,3567.0,12.16,28.92,538.0,29389.0,71100.0,38.3,95.01,1.29,0.0,2.61,1.09,0.0,484.0,3.0,3.0,0.59,0.59
7,2007,Albia,3567.0,12.16,28.92,538.0,29389.0,71100.0,38.3,95.01,1.29,0.0,2.61,1.09,0.0,486.0,0.0,0.0,0.0,0.0
8,2008,Albia,3567.0,12.16,28.92,538.0,29389.0,71100.0,38.3,95.01,1.29,0.0,2.61,1.09,0.0,489.0,5.0,5.0,0.96,0.96
9,2009,Albia,3567.0,12.16,28.92,538.0,29389.0,71100.0,38.3,95.01,1.29,0.0,2.61,1.09,0.0,491.0,1.0,1.0,0.18,0.18
10,2010,Albia,3766.0,13.32,33.31,511.0,43250.0,84900.0,24.9,96.18,0.32,1.91,0.21,0.32,0.0,494.0,7.0,5.0,0.96,1.33
11,2011,Albia,3799.0,11.42,40.92,611.0,44230.0,88100.0,23.4,91.47,0.16,0.03,0.05,0.61,0.0,500.0,6.0,5.0,0.96,1.15
12,2012,Albia,3799.0,11.42,40.92,611.0,44230.0,88100.0,23.4,91.47,0.16,0.03,0.05,0.61,0.0,504.0,3.0,3.0,0.53,0.53
13,2013,Albia,3799.0,11.42,40.92,611.0,44230.0,88100.0,23.4,91.47,0.16,0.03,0.05,0.61,0.0,509.0,5.0,3.0,0.56,0.91
14,2014,Albia,3799.0,11.42,40.92,611.0,44230.0,88100.0,23.4,91.47,0.16,0.03,0.05,0.61,0.0,511.0,4.0,4.0,0.73,0.73
15,2015,Albia,3799.0,11.42,40.92,611.0,44230.0,88100.0,23.4,91.47,0.16,0.03,0.05,0.61,0.0,517.0,13.0,6.0,1.22,2.47
16,2016,Albia,3799.0,11.42,40.92,611.0,44230.0,88100.0,23.4,91.47,0.16,0.03,0.05,0.61,0.0,521.0,8.0,5.0,1.05,1.57
