,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2001,Donnellson,963.0,3.62,30.57,420.0,36316.0,67400.0,19.4,98.03,0.21,0.93,0.0,0.31,0.0,95.0,1.0,1.0,1.16,1.16
1,2002,Donnellson,963.0,3.62,30.57,420.0,36316.0,67400.0,19.4,98.03,0.21,0.93,0.0,0.31,0.0,95.0,1.0,1.0,0.09,1.06
2,2003,Donnellson,963.0,3.62,30.57,420.0,36316.0,67400.0,19.4,98.03,0.21,0.93,0.0,0.31,0.0,95.0,1.0,1.0,0.09,0.09
3,2004,Donnellson,963.0,3.62,30.57,420.0,36316.0,67400.0,19.4,98.03,0.21,0.93,0.0,0.31,0.0,96.0,0.0,0.0,0.0,0.0
4,2005,Donnellson,1258.0,5.71,30.52,498.0,41818.0,79900.0,18.0,100.0,0.0,0.0,0.0,0.0,0.0,96.0,1.0,1.0,0.09,0.09
5,2006,Donnellson,1258.0,5.71,30.52,498.0,41818.0,79900.0,18.0,100.0,0.0,0.0,0.0,0.0,0.0,96.0,1.0,1.0,0.09,0.09
6,2007,Donnellson,1258.0,5.71,30.52,498.0,41818.0,79900.0,18.0,100.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,1.0,1.05,1.05
7,2008,Donnellson,1258.0,5.71,30.52,498.0,41818.0,79900.0,18.0,100.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,1.0,0.09,0.09
8,2009,Donnellson,1258.0,5.71,30.52,498.0,41818.0,79900.0,18.0,100.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,1.0,0.18,0.18
9,2010,Donnellson,912.0,7.78,32.28,473.0,41976.0,80700.0,20.7,98.57,0.11,0.44,0.11,0.22,0.0,97.0,3.0,2.0,2.17,3.21
10,2011,Donnellson,856.0,12.0,34.38,541.0,37656.0,87600.0,22.9,99.3,0.0,0.0,0.0,0.0,0.0,98.0,1.0,1.0,0.09,0.27
11,2012,Donnellson,856.0,12.0,34.38,541.0,37656.0,87600.0,22.9,99.3,0.0,0.0,0.0,0.0,0.0,99.0,1.0,1.0,1.02,1.02
12,2013,Donnellson,856.0,12.0,34.38,541.0,37656.0,87600.0,22.9,99.3,0.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.92,0.92
13,2014,Donnellson,856.0,12.0,34.38,541.0,37656.0,87600.0,22.9,99.3,0.0,0.0,0.0,0.0,0.0,101.0,1.0,1.0,0.09,0.09
14,2015,Donnellson,856.0,12.0,34.38,541.0,37656.0,87600.0,22.9,99.3,0.0,0.0,0.0,0.0,0.0,102.0,3.0,3.0,2.89,3.06
15,2016,Donnellson,856.0,12.0,34.38,541.0,37656.0,87600.0,22.9,99.3,0.0,0.0,0.0,0.0,0.0,103.0,1.0,1.0,0.98,1.15
