,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2000,Afton,917.0,19.36,29.95,247.0,28281.0,45000.0,19.4,97.71,0.0,1.85,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0
1,2001,Afton,917.0,19.36,29.95,247.0,28281.0,45000.0,19.4,97.71,0.0,1.85,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0
2,2002,Afton,917.0,19.36,29.95,247.0,28281.0,45000.0,19.4,97.71,0.0,1.85,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0
3,2003,Afton,917.0,19.36,29.95,247.0,28281.0,45000.0,19.4,97.71,0.0,1.85,0.0,0.0,0.0,109.0,1.0,1.0,0.82,0.82
4,2004,Afton,917.0,19.36,29.95,247.0,28281.0,45000.0,19.4,97.71,0.0,1.85,0.0,0.0,0.0,110.0,2.0,2.0,1.63,1.63
5,2005,Afton,904.0,8.21,40.43,299.0,31071.0,71900.0,20.5,99.34,0.0,0.66,0.0,0.0,0.0,111.0,4.0,4.0,4.0,4.0
6,2006,Afton,904.0,8.21,40.43,299.0,31071.0,71900.0,20.5,99.34,0.0,0.66,0.0,0.0,0.0,112.0,4.0,4.0,3.97,3.97
7,2007,Afton,904.0,8.21,40.43,299.0,31071.0,71900.0,20.5,99.34,0.0,0.66,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0
8,2008,Afton,904.0,8.21,40.43,299.0,31071.0,71900.0,20.5,99.34,0.0,0.66,0.0,0.0,0.0,114.0,2.0,1.0,0.78,1.56
9,2009,Afton,904.0,8.21,40.43,299.0,31071.0,71900.0,20.5,99.34,0.0,0.66,0.0,0.0,0.0,116.0,1.0,1.0,0.77,0.77
10,2010,Afton,845.0,1.9,32.68,437.0,36738.0,76200.0,18.7,98.11,0.0,0.95,0.47,0.12,0.0,117.0,2.0,1.0,0.76,1.53
11,2011,Afton,970.0,5.66,28.95,493.0,42137.0,70300.0,21.7,96.08,0.21,1.86,0.93,0.41,0.0,118.0,3.0,2.0,1.52,2.27
12,2012,Afton,970.0,5.66,28.95,493.0,42137.0,70300.0,21.7,96.08,0.21,1.86,0.93,0.41,0.0,119.0,1.0,1.0,0.75,0.75
13,2013,Afton,970.0,5.66,28.95,493.0,42137.0,70300.0,21.7,96.08,0.21,1.86,0.93,0.41,0.0,120.0,1.0,1.0,0.74,0.74
14,2014,Afton,970.0,5.66,28.95,493.0,42137.0,70300.0,21.7,96.08,0.21,1.86,0.93,0.41,0.0,121.0,2.0,2.0,1.47,1.47
15,2015,Afton,970.0,5.66,28.95,493.0,42137.0,70300.0,21.7,96.08,0.21,1.86,0.93,0.41,0.0,123.0,2.0,2.0,1.45,1.45
16,2016,Afton,970.0,5.66,28.95,493.0,42137.0,70300.0,21.7,96.08,0.21,1.86,0.93,0.41,0.0,124.0,2.0,2.0,1.44,1.44
