,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2000,University Park,536.0,7.27,38.46,396.0,31875.0,59500.0,22.0,95.71,0.56,1.31,0.93,0.19,0.0,68.0,0.0,0.0,0.0,0.0
1,2001,University Park,536.0,7.27,38.46,396.0,31875.0,59500.0,22.0,95.71,0.56,1.31,0.93,0.19,0.0,68.0,1.0,1.0,0.04,0.77
2,2002,University Park,536.0,7.27,38.46,396.0,31875.0,59500.0,22.0,95.71,0.56,1.31,0.93,0.19,0.0,69.0,2.0,2.0,2.3,2.38
3,2003,University Park,536.0,7.27,38.46,396.0,31875.0,59500.0,22.0,95.71,0.56,1.31,0.93,0.19,0.0,69.0,2.0,2.0,2.98,2.98
4,2004,University Park,536.0,7.27,38.46,396.0,31875.0,59500.0,22.0,95.71,0.56,1.31,0.93,0.19,0.0,69.0,1.0,1.0,0.87,0.91
5,2005,University Park,643.0,3.08,44.44,564.0,40278.0,85500.0,20.4,92.07,0.0,2.33,2.49,0.0,0.0,70.0,3.0,2.0,2.16,3.6
6,2006,University Park,643.0,3.08,44.44,564.0,40278.0,85500.0,20.4,92.07,0.0,2.33,2.49,0.0,0.0,70.0,1.0,1.0,0.18,0.22
7,2007,University Park,643.0,3.08,44.44,564.0,40278.0,85500.0,20.4,92.07,0.0,2.33,2.49,0.0,0.0,71.0,1.0,1.0,1.64,1.68
8,2008,University Park,643.0,3.08,44.44,564.0,40278.0,85500.0,20.4,92.07,0.0,2.33,2.49,0.0,0.0,71.0,1.0,1.0,1.53,1.53
9,2009,University Park,643.0,3.08,44.44,564.0,40278.0,85500.0,20.4,92.07,0.0,2.33,2.49,0.0,0.0,71.0,1.0,1.0,1.48,1.48
10,2010,University Park,487.0,8.97,34.03,602.0,43125.0,86300.0,25.7,95.69,0.0,0.82,1.85,1.44,0.0,72.0,1.0,1.0,0.77,1.62
11,2011,University Park,594.0,5.3,40.2,627.0,46719.0,86900.0,27.9,86.36,5.39,3.2,0.51,0.0,0.0,72.0,1.0,1.0,0.25,0.43
12,2012,University Park,594.0,5.3,40.2,627.0,46719.0,86900.0,27.9,86.36,5.39,3.2,0.51,0.0,0.0,72.0,1.0,1.0,1.44,1.58
13,2013,University Park,594.0,5.3,40.2,627.0,46719.0,86900.0,27.9,86.36,5.39,3.2,0.51,0.0,0.0,72.0,2.0,1.0,0.25,2.15
14,2014,University Park,594.0,5.3,40.2,627.0,46719.0,86900.0,27.9,86.36,5.39,3.2,0.51,0.0,0.0,71.0,1.0,1.0,0.7,0.74
15,2015,University Park,594.0,5.3,40.2,627.0,46719.0,86900.0,27.9,86.36,5.39,3.2,0.51,0.0,0.0,72.0,1.0,1.0,0.32,1.13
16,2016,University Park,594.0,5.3,40.2,627.0,46719.0,86900.0,27.9,86.36,5.39,3.2,0.51,0.0,0.0,72.0,1.0,1.0,0.95,2.08
