,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2000,Kanawha,739.0,5.05,19.42,273.0,36250.0,35400.0,21.0,96.35,0.0,2.3,0.68,0.0,0.0,70.0,0.0,0.0,0.0,0.0
1,2001,Kanawha,739.0,5.05,19.42,273.0,36250.0,35400.0,21.0,96.35,0.0,2.3,0.68,0.0,0.0,69.0,0.0,0.0,0.0,0.0
2,2002,Kanawha,739.0,5.05,19.42,273.0,36250.0,35400.0,21.0,96.35,0.0,2.3,0.68,0.0,0.0,69.0,2.0,2.0,2.27,2.27
3,2003,Kanawha,739.0,5.05,19.42,273.0,36250.0,35400.0,21.0,96.35,0.0,2.3,0.68,0.0,0.0,68.0,0.0,0.0,0.0,0.0
4,2004,Kanawha,739.0,5.05,19.42,273.0,36250.0,35400.0,21.0,96.35,0.0,2.3,0.68,0.0,0.0,68.0,0.0,0.0,0.0,0.0
5,2005,Kanawha,703.0,8.16,20.56,329.0,35903.0,52700.0,18.2,98.44,0.71,0.0,0.0,0.85,0.0,67.0,2.0,1.0,1.16,2.33
6,2006,Kanawha,703.0,8.16,20.56,329.0,35903.0,52700.0,18.2,98.44,0.71,0.0,0.0,0.85,0.0,67.0,3.0,2.0,2.35,4.71
7,2007,Kanawha,703.0,8.16,20.56,329.0,35903.0,52700.0,18.2,98.44,0.71,0.0,0.0,0.85,0.0,67.0,1.0,0.0,0.0,1.18
8,2008,Kanawha,703.0,8.16,20.56,329.0,35903.0,52700.0,18.2,98.44,0.71,0.0,0.0,0.85,0.0,66.0,0.0,0.0,0.0,0.0
9,2009,Kanawha,703.0,8.16,20.56,329.0,35903.0,52700.0,18.2,98.44,0.71,0.0,0.0,0.85,0.0,66.0,0.0,0.0,0.0,0.0
10,2010,Kanawha,652.0,14.2,22.34,344.0,35865.0,48100.0,14.5,92.33,0.77,5.21,0.46,0.31,0.0,65.0,0.0,0.0,0.0,0.0
11,2011,Kanawha,690.0,10.93,29.26,448.0,39028.0,43700.0,19.0,89.57,0.0,5.51,1.74,1.45,0.0,66.0,0.0,0.0,0.0,0.0
12,2012,Kanawha,690.0,10.93,29.26,448.0,39028.0,43700.0,19.0,89.57,0.0,5.51,1.74,1.45,0.0,66.0,0.0,0.0,0.0,0.0
13,2013,Kanawha,690.0,10.93,29.26,448.0,39028.0,43700.0,19.0,89.57,0.0,5.51,1.74,1.45,0.0,67.0,1.0,0.0,0.0,1.18
14,2014,Kanawha,690.0,10.93,29.26,448.0,39028.0,43700.0,19.0,89.57,0.0,5.51,1.74,1.45,0.0,67.0,1.0,1.0,1.18,1.18
15,2015,Kanawha,690.0,10.93,29.26,448.0,39028.0,43700.0,19.0,89.57,0.0,5.51,1.74,1.45,0.0,67.0,2.0,1.0,1.16,2.33
16,2016,Kanawha,690.0,10.93,29.26,448.0,39028.0,43700.0,19.0,89.57,0.0,5.51,1.74,1.45,0.0,67.0,2.0,1.0,1.16,2.33
