,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2000,Chariton,4573.0,12.7,28.36,319.0,27844.0,50400.0,24.3,98.38,0.15,0.87,0.09,0.15,0.0,542.0,1.0,1.0,0.18,0.18
1,2001,Chariton,4573.0,12.7,28.36,319.0,27844.0,50400.0,24.3,98.38,0.15,0.87,0.09,0.15,0.0,545.0,9.0,7.0,1.25,1.59
2,2002,Chariton,4573.0,12.7,28.36,319.0,27844.0,50400.0,24.3,98.38,0.15,0.87,0.09,0.15,0.0,546.0,7.0,7.0,1.2,1.2
3,2003,Chariton,4573.0,12.7,28.36,319.0,27844.0,50400.0,24.3,98.38,0.15,0.87,0.09,0.15,0.0,550.0,4.0,2.0,0.36,0.73
4,2004,Chariton,4573.0,12.7,28.36,319.0,27844.0,50400.0,24.3,98.38,0.15,0.87,0.09,0.15,0.0,553.0,8.0,6.0,1.04,1.37
5,2005,Chariton,4451.0,10.68,36.32,435.0,35404.0,72100.0,27.6,96.85,0.0,0.97,0.92,0.88,0.0,557.0,4.0,3.0,0.52,0.7
6,2006,Chariton,4451.0,10.68,36.32,435.0,35404.0,72100.0,27.6,96.85,0.0,0.97,0.92,0.88,0.0,558.0,4.0,3.0,0.53,0.71
7,2007,Chariton,4451.0,10.68,36.32,435.0,35404.0,72100.0,27.6,96.85,0.0,0.97,0.92,0.88,0.0,561.0,1.0,0.0,0.0,0.18
8,2008,Chariton,4451.0,10.68,36.32,435.0,35404.0,72100.0,27.6,96.85,0.0,0.97,0.92,0.88,0.0,565.0,9.0,9.0,1.55,1.55
9,2009,Chariton,4451.0,10.68,36.32,435.0,35404.0,72100.0,27.6,96.85,0.0,0.97,0.92,0.88,0.0,566.0,2.0,2.0,0.35,0.35
10,2010,Chariton,4321.0,21.36,31.06,443.0,29571.0,74100.0,30.5,97.8,0.16,1.16,0.02,0.21,0.07,570.0,2.0,2.0,0.33,0.33
11,2011,Chariton,4240.0,13.41,30.87,477.0,33167.0,65400.0,26.9,97.31,0.19,0.0,0.0,0.71,0.0,577.0,7.0,4.0,0.67,1.17
12,2012,Chariton,4240.0,13.41,30.87,477.0,33167.0,65400.0,26.9,97.31,0.19,0.0,0.0,0.71,0.0,584.0,3.0,1.0,0.17,0.48
13,2013,Chariton,4240.0,13.41,30.87,477.0,33167.0,65400.0,26.9,97.31,0.19,0.0,0.0,0.71,0.0,591.0,5.0,2.0,0.33,0.82
14,2014,Chariton,4240.0,13.41,30.87,477.0,33167.0,65400.0,26.9,97.31,0.19,0.0,0.0,0.71,0.0,597.0,8.0,5.0,0.82,1.3
15,2015,Chariton,4240.0,13.41,30.87,477.0,33167.0,65400.0,26.9,97.31,0.19,0.0,0.0,0.71,0.0,604.0,5.0,4.0,0.64,0.79
16,2016,Chariton,4240.0,13.41,30.87,477.0,33167.0,65400.0,26.9,97.31,0.19,0.0,0.0,0.71,0.0,611.0,6.0,6.0,0.97,0.97
