,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2000,Quasqueton,574.0,9.91,19.82,478.0,36518.0,64800.0,19.1,96.17,1.39,0.87,1.05,0.17,0.0,33.0,0.0,0.0,0.0,0.0
1,2001,Quasqueton,574.0,9.91,19.82,478.0,36518.0,64800.0,19.1,96.17,1.39,0.87,1.05,0.17,0.0,33.0,0.0,0.0,0.0,0.0
2,2002,Quasqueton,574.0,9.91,19.82,478.0,36518.0,64800.0,19.1,96.17,1.39,0.87,1.05,0.17,0.0,33.0,1.0,1.0,1.52,3.03
3,2003,Quasqueton,574.0,9.91,19.82,478.0,36518.0,64800.0,19.1,96.17,1.39,0.87,1.05,0.17,0.0,33.0,1.0,1.0,1.52,1.52
4,2004,Quasqueton,574.0,9.91,19.82,478.0,36518.0,64800.0,19.1,96.17,1.39,0.87,1.05,0.17,0.0,33.0,1.0,0.0,0.0,1.52
5,2005,Quasqueton,509.0,1.37,20.98,532.0,39886.0,82800.0,21.3,92.73,4.13,2.75,0.0,0.0,0.0,34.0,1.0,1.0,2.99,2.99
6,2006,Quasqueton,509.0,1.37,20.98,532.0,39886.0,82800.0,21.3,92.73,4.13,2.75,0.0,0.0,0.0,34.0,1.0,1.0,2.99,2.99
7,2007,Quasqueton,509.0,1.37,20.98,532.0,39886.0,82800.0,21.3,92.73,4.13,2.75,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
8,2008,Quasqueton,509.0,1.37,20.98,532.0,39886.0,82800.0,21.3,92.73,4.13,2.75,0.0,0.0,0.0,34.0,1.0,1.0,1.49,1.49
9,2009,Quasqueton,509.0,1.37,20.98,532.0,39886.0,82800.0,21.3,92.73,4.13,2.75,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
10,2010,Quasqueton,554.0,1.45,20.69,625.0,38026.0,85700.0,24.2,96.57,0.9,0.72,0.0,0.18,0.0,34.0,3.0,2.0,4.48,7.46
11,2011,Quasqueton,511.0,2.45,23.87,625.0,42697.0,92700.0,28.3,98.83,0.39,0.39,0.0,0.0,0.0,34.0,1.0,1.0,1.47,2.94
12,2012,Quasqueton,511.0,2.45,23.87,625.0,42697.0,92700.0,28.3,98.83,0.39,0.39,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
13,2013,Quasqueton,511.0,2.45,23.87,625.0,42697.0,92700.0,28.3,98.83,0.39,0.39,0.0,0.0,0.0,36.0,1.0,1.0,1.41,1.41
14,2014,Quasqueton,511.0,2.45,23.87,625.0,42697.0,92700.0,28.3,98.83,0.39,0.39,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
15,2015,Quasqueton,511.0,2.45,23.87,625.0,42697.0,92700.0,28.3,98.83,0.39,0.39,0.0,0.0,0.0,37.0,1.0,1.0,2.74,2.74
16,2016,Quasqueton,511.0,2.45,23.87,625.0,42697.0,92700.0,28.3,98.83,0.39,0.39,0.0,0.0,0.0,37.0,2.0,2.0,4.05,4.05
