,index,0
140,191930003005,"Sioux City, IA"
141,191130027001,"Cedar Rapids, IA"
142,191530107032,"Altoona, IA"
143,191930003006,"Sioux City, IA"
144,191530107031,"Altoona, IA"
145,191030016003,"Iowa City, IA"
146,190119604002,"Shellsburg, IA"
147,190119604001,"Shellsburg, IA"
148,191930001004,"Sioux City, IA"
149,191930001002,"Sioux City, IA"
150,191930001003,"Sioux City, IA"
151,191930001001,"Sioux City, IA"
152,190450010002,"Dixon, IA"
153,191530102081,"Ankeny, IA"
154,191530102082,"Ankeny, IA"
155,191530102083,"Ankeny, IA"
156,191279503001,"Haverhill, IA"
157,190150201001,"Boone, IA"
158,190150201002,"Fraser, IA"
159,191279503003,"Melbourne, IA"
160,191530001031,"Pleasant Hill, IA"
161,190339503004,"Mason City, IA"
162,190852903001,"Modale, IA"
163,190852903003,"Logan, IA"
164,190852903002,"Logan, IA"
165,191810206002,"Indianola, IA"
166,190730801002,"Dana, IA"
167,190730801001,"Rippey, IA"
168,191810206001,"Ackworth, IA"
169,191731801001,"Sharpsburg, IA"
170,191731801003,"Lenox, IA"
171,191731801002,"Lenox, IA"
172,191070802002,"Keswick, IA"
173,191070802003,"What Cheer, IA"
174,191070802001,"Webster, IA"
175,191070802004,"What Cheer, IA"
176,191250305002,"Knoxville, IA"
177,191250305001,"Knoxville, IA"
178,191839604003,"Washington, IA"
179,191839604002,"Washington, IA"
180,191839604001,"Washington, IA"
181,191839604004,"Washington, IA"
182,190259501002,"Manson, IA"
183,190259501003,"Manson, IA"
184,190259501001,"Manson, IA"
185,191810202003,"Norwalk, IA"
186,190674803002,"Rockford, IA"
187,190674803003,"Rockford, IA"
188,191550216021,"Treynor, IA"
189,191550216022,"Treynor, IA"
190,191930021026,"Sioux City, IA"
191,191930021024,"Sergeant Bluff, IA"
192,191930021025,"Sergeant Bluff, IA"
193,191930021022,"Sioux City, IA"
194,191930021023,"Sioux City, IA"
195,191930021021,"Sergeant Bluff, IA"
196,190719702001,"Sidney, IA"
197,190719702002,"Tabor, IA"
198,190719702003,"Sidney, IA"
199,191390510002,"Muscatine, IA"
200,191390510001,"Muscatine, IA"
201,191130005002,"Hiawatha, IA"
202,191130005003,"Cedar Rapids, IA"
203,191130005001,"Hiawatha, IA"
204,190610102021,"Bankston, IA"
205,190610102022,"Farley, IA"
206,190610102023,"Epworth, IA"
207,190314501002,"Clarence, IA"
208,190314501003,"Lowden, IA"
209,190314501001,"Lowden, IA"
210,191239501003,"Rose Hill, IA"
211,191239501002,"Keomah Village, IA"
212,191239501001,"Fremont, IA"
213,191690001004,"Nevada, IA"
214,191870007001,"Fort Dodge, IA"
215,191690001003,"Ames, IA"
216,191870007002,"Fort Dodge, IA"
217,191690001002,"Ames, IA"
218,190339507003,"Clear Lake, IA"
219,190339507002,"Clear Lake, IA"
220,190339507001,"Clear Lake, IA"
221,190779502001,"Bayard, IA"
222,190339504024,"Mason City, IA"
223,190559503002,"Manchester, IA"
224,190559503001,"Manchester, IA"
225,191670706002,"Orange City, IA"
226,190559503006,"Manchester, IA"
227,190339504022,"Mason City, IA"
228,190559503004,"Manchester, IA"
229,190350802001,"Larrabee, IA"
230,190350802002,"Cleghorn, IA"
231,190350802003,"Marcus, IA"
232,191099503001,"Lone Rock, IA"
233,191099503003,"Fenton, IA"
234,191099503002,"Bancroft, IA"
235,190090701003,"Audubon, IA"
236,190090701002,"Exira, IA"
237,190090701001,"Audubon, IA"
238,191454901002,"Yorktown, IA"
239,191454901003,"Essex, IA"
240,191454901001,"Hepburn, IA"
241,191454901004,"Essex, IA"
242,190219605003,"Storm Lake, IA"
243,191130017004,"Cedar Rapids, IA"
244,190219605001,"Storm Lake, IA"
245,191130017006,"Cedar Rapids, IA"
246,191130017001,"Cedar Rapids, IA"
247,191130017003,"Cedar Rapids, IA"
248,190219605004,"Storm Lake, IA"
249,191479604002,"Ruthven, IA"
250,191479604001,"Ruthven, IA"
251,191339601003,"Mapleton, IA"
252,191339601002,"Mapleton, IA"
253,191339601001,"Castana, IA"
254,191690103002,"Nevada, IA"
255,191690103003,"Nevada, IA"
256,191690103001,"Nevada, IA"
257,191130002034,"Robins, IA"
258,191130002032,"Robins, IA"
259,191130002033,"Hiawatha, IA"
260,191130002031,"Robins, IA"
261,190291901002,"Wiota, IA"
262,190291901003,"Anita, IA"
263,190291901001,"Atlantic, IA"
264,191799610003,"Ottumwa, IA"
265,191799610002,"Ottumwa, IA"
266,191799610001,"Ottumwa, IA"
267,190812704002,"Corwith, IA"
268,190812704003,"Woden, IA"
269,190812704001,"Kanawha, IA"
270,191530110281,"West Des Moines, IA"
271,191530110283,"West Des Moines, IA"
272,191530110282,"West Des Moines, IA"
273,191530108021,"Des Moines, IA"
274,191530108022,"Carlisle, IA"
275,191530108023,"Carlisle, IA"
276,190130015022,"Waterloo, IA"
277,190130015021,"Waterloo, IA"
278,191690008001,"Ames, IA"
279,191670707004,"Sioux Center, IA"
280,191930010001,"Sioux City, IA"
281,191930010002,"Sioux City, IA"
282,191630129022,"Bettendorf, IA"
283,191630129023,"Davenport, IA"
284,191630129021,"Bettendorf, IA"
285,190450001002,"Clinton, IA"
286,190450001003,"Clinton, IA"
287,190450001001,"Clinton, IA"
288,190539602003,"Lamoni, IA"
289,190539602002,"Lamoni, IA"
290,190539602001,"Decatur City, IA"
291,191930004005,"Sioux City, IA"
292,191930004004,"Sioux City, IA"
293,191930004001,"Sioux City, IA"
294,191930004003,"Sioux City, IA"
295,191930004002,"Sioux City, IA"
296,190410803004,"Spencer, IA"
297,190410803005,"Spencer, IA"
298,190410803001,"Spencer, IA"
299,190410803002,"Spencer, IA"
300,190410803003,"Spencer, IA"
301,191799607003,"Ottumwa, IA"
302,190630704001,"Estherville, IA"
303,190630704002,"Estherville, IA"
304,190630704003,"Estherville, IA"
305,190630704004,"Estherville, IA"
306,191799607004,"Agency, IA"
307,191630112002,"Davenport, IA"
308,191630112001,"Davenport, IA"
309,191390508002,"Muscatine, IA"
310,191390508003,"Muscatine, IA"
311,191390508001,"Muscatine, IA"
312,191550302001,"Council Bluffs, IA"
313,191550302002,"Council Bluffs, IA"
314,191550302003,"Council Bluffs, IA"
315,191550302004,"Council Bluffs, IA"
316,191530102052,"Ankeny, IA"
317,191530102051,"Ankeny, IA"
318,191050703004,"Anamosa, IA"
319,191050703002,"Anamosa, IA"
320,191050703003,"Anamosa, IA"
321,191050703001,"Anamosa, IA"
322,191690003001,"Ames, IA"
323,191530110264,"Clive, IA"
324,191530110263,"Clive, IA"
325,191530110262,"Clive, IA"
326,191530110261,"Clive, IA"
327,191550313002,"Council Bluffs, IA"
328,191550313001,"Council Bluffs, IA"
329,190490509012,"Waukee, IA"
330,191690003003,"Ames, IA"
331,190490509011,"Waukee, IA"
332,191550306022,"Council Bluffs, IA"
333,191550306023,"Council Bluffs, IA"
334,190570008001,"West Burlington, IA"
335,191530107021,"Runnells, IA"
336,190430702001,"St. Olaf, IA"
337,190430702002,"Luana, IA"
338,190430702003,"Monona, IA"
339,190430702004,"Monona, IA"
340,191530040011,"Des Moines, IA"
341,191530044004,"Des Moines, IA"
342,191530044001,"Des Moines, IA"
343,191530044003,"Des Moines, IA"
344,191530044002,"Des Moines, IA"
345,191279509004,"Marshalltown, IA"
346,191610801004,"Schaller, IA"
347,191610801003,"Schaller, IA"
348,191610801002,"Early, IA"
349,191610801001,"Sac City, IA"
350,191530008034,"Windsor Heights, IA"
351,191530008031,"Windsor Heights, IA"
352,191530008032,"Windsor Heights, IA"
353,191530008033,"Windsor Heights, IA"
354,191517801003,"Havelock, IA"
355,191517801002,"Laurens, IA"
356,191517801001,"Laurens, IA"
357,191530102093,"Ankeny, IA"
358,191530102092,"Ankeny, IA"
359,191530102091,"Ankeny, IA"
360,191530050001,"Des Moines, IA"
361,191530007041,"Johnston, IA"
362,190199503002,"Jesup, IA"
363,191199502003,"Rock Rapids, IA"
364,191199502002,"Rock Rapids, IA"
365,191199502001,"Rock Rapids, IA"
366,191199502004,"Rock Rapids, IA"
367,191850702001,"Allerton, IA"
368,190559504002,"Hopkinton, IA"
369,190559504003,"Manchester, IA"
370,190559504001,"Hopkinton, IA"
371,190559504004,"Ryan, IA"
372,190559504005,"Hopkinton, IA"
373,191810212003,"New Virginia, IA"
374,191530007013,"Des Moines, IA"
375,191810212001,"Martensdale, IA"
376,191530007012,"Des Moines, IA"
377,191530007011,"Des Moines, IA"
378,191130106001,"Palo, IA"
379,190219602002,"Sioux Rapids, IA"
380,190219602001,"Linn Grove, IA"
381,191130014001,"Cedar Rapids, IA"
382,191130014002,"Cedar Rapids, IA"
383,191130014003,"Cedar Rapids, IA"
384,191210602004,"Winterset, IA"
385,191210602001,"Winterset, IA"
386,191210602002,"Winterset, IA"
387,191210602003,"Winterset, IA"
388,191530048001,"Des Moines, IA"
389,191530048002,"Des Moines, IA"
390,191550216032,"McClelland, IA"
391,191550216031,"Neola, IA"
392,191810207002,"Indianola, IA"
393,190490505001,"Perry, IA"
394,190490505002,"Redfield, IA"
395,191530010004,"Windsor Heights, IA"
396,191530010001,"Des Moines, IA"
397,191530010002,"Windsor Heights, IA"
398,191530010003,"Des Moines, IA"
399,190314505006,"Atalissa, IA"
400,190314505004,"West Branch, IA"
401,190314505005,"West Branch, IA"
402,190314505002,"Atalissa, IA"
403,190314505003,"West Branch, IA"
404,190314505001,"Tipton, IA"
405,190130024004,"Cedar Falls, IA"
406,190130024005,"Cedar Falls, IA"
407,191810202002,"Norwalk, IA"
408,190130024001,"Cedar Falls, IA"
409,190130024002,"Cedar Falls, IA"
410,191810202001,"Norwalk, IA"
411,190230704001,"Parkersburg, IA"
412,190230704002,"Parkersburg, IA"
413,190230704003,"Parkersburg, IA"
414,190130014003,"Waterloo, IA"
415,191030003013,"Coralville, IA"
416,191070803001,"Hayesville, IA"
417,191070803003,"Sigourney, IA"
418,191070803002,"Sigourney, IA"
419,190410804001,"Rossie, IA"
420,190450004004,"Clinton, IA"
421,190410804003,"Royal, IA"
422,190410804002,"Spencer, IA"
423,190450004001,"Clinton, IA"
424,190410804004,"Everly, IA"
425,190450004003,"Camanche, IA"
426,190450004002,"Clinton, IA"
427,190979503001,"Sabula, IA"
428,190990407001,"Colfax, IA"
429,190979503003,"Miles, IA"
430,190979503002,"Spragueville, IA"
431,191130107003,"Bertram, IA"
432,190979503004,"Preston, IA"
433,191130107001,"Fairfax, IA"
434,190019601001,"Stuart, IA"
435,190730805001,"Scranton, IA"
436,190019601003,"Adair, IA"
437,190019601002,"Adair, IA"
438,191870102001,"Fort Dodge, IA"
439,190799603001,"Webster City, IA"
440,190799603002,"Webster City, IA"
441,190799603003,"Webster City, IA"
442,190370702003,"Nashua, IA"
443,190370702002,"Nashua, IA"
444,190370702001,"Ionia, IA"
445,190399603001,"Murray, IA"
446,190399603002,"Murray, IA"
447,190230703001,"Allison, IA"
448,190230703003,"Greene, IA"
449,190230703002,"Greene, IA"
450,190130015031,"Waterloo, IA"
451,191530108032,"Pleasant Hill, IA"
452,190130015033,"Waterloo, IA"
453,190130015032,"Cedar Falls, IA"
454,191130027002,"Cedar Rapids, IA"
455,191050706004,"Monticello, IA"
456,191030016004,"Iowa City, IA"
457,191050706001,"Monticello, IA"
458,191030016002,"Iowa City, IA"
459,191050706003,"Monticello, IA"
460,191050706002,"Monticello, IA"
461,190339503003,"Mason City, IA"
462,190450010001,"Grand Mound, IA"
463,190339503001,"Mason City, IA"
464,190450010003,"Wheatland, IA"
465,190450010004,"Wheatland, IA"
466,191712904001,"Tama, IA"
467,190339503005,"Mason City, IA"
468,191279503002,"Melbourne, IA"
469,191630120002,"Davenport, IA"
470,191630120001,"Davenport, IA"
471,190610012041,"Asbury, IA"
472,191690001006,"Ames, IA"
473,191690001005,"Ames, IA"
474,191499703004,"Brunsville, IA"
475,191499703003,"Craig, IA"
476,191499703002,"Akron, IA"
477,191499703001,"Akron, IA"
478,191030021001,"Iowa City, IA"
479,190291905003,"Atlantic, IA"
480,190339516001,"Mason City, IA"
481,190339516003,"Mason City, IA"
482,190339516002,"Mason City, IA"
483,191930015003,"Sioux City, IA"
484,190339516004,"Mason City, IA"
485,191930015001,"Sioux City, IA"
486,190150202001,"Boone, IA"
487,190150202002,"Boone, IA"
488,190150202003,"Boone, IA"
489,190059602001,"New Albin, IA"
490,190059602002,"Waukon, IA"
491,190059602003,"Waukon, IA"
492,190610103001,"Epworth, IA"
493,190130004002,"Waterloo, IA"
494,191030102003,"Swisher, IA"
495,190130004001,"Waterloo, IA"
496,191030102002,"Shueyville, IA"
497,191630116002,"Davenport, IA"
498,191099504001,"Algona, IA"
499,191099504002,"Algona, IA"
500,191099504003,"Algona, IA"
501,191030015002,"Iowa City, IA"
502,191154501003,"Wapello, IA"
503,191154501002,"Fredonia, IA"
504,191154501001,"Grandview, IA"
505,190130019001,"Waterloo, IA"
506,190130019002,"Waterloo, IA"
507,190130019003,"Waterloo, IA"
508,190630701002,"Armstrong, IA"
509,190630701001,"Armstrong, IA"
510,191870009002,"Fort Dodge, IA"
511,191630106002,"Davenport, IA"
512,191630106001,"Davenport, IA"
513,190779501001,"Panora, IA"
514,190779501003,"Panora, IA"
515,190779501002,"Panora, IA"
516,190799605003,"Stanhope, IA"
517,191290403023,"Glenwood, IA"
518,191290403022,"Glenwood, IA"
519,191290403021,"Glenwood, IA"
520,191530110252,"Clive, IA"
521,191530110251,"Clive, IA"
522,191550316022,"Council Bluffs, IA"
523,191550316021,"Council Bluffs, IA"
524,191751902005,"Creston, IA"
525,191751902004,"Creston, IA"
526,191751902001,"Creston, IA"
527,191751902003,"Creston, IA"
528,190610103003,"Cascade, IA"
529,190314503002,"Tipton, IA"
530,190650807004,"Hawkeye, IA"
531,190650807002,"Waucoma, IA"
532,190650807003,"Randalia, IA"
533,190650807001,"West Union, IA"
534,191030015001,"Iowa City, IA"
535,191530008023,"Windsor Heights, IA"
536,191530008022,"Windsor Heights, IA"
537,191530008021,"Windsor Heights, IA"
538,191919504004,"Ossian, IA"
539,190594505004,"Spirit Lake, IA"
540,190594505001,"Spirit Lake, IA"
541,190594505002,"Spirit Lake, IA"
542,190594505003,"Spirit Lake, IA"
543,191530005004,"Des Moines, IA"
544,191530005005,"Des Moines, IA"
545,191530005002,"Des Moines, IA"
546,191530005003,"Des Moines, IA"
547,191530005001,"Des Moines, IA"
548,191530001011,"Pleasant Hill, IA"
549,191530001012,"Pleasant Hill, IA"
550,191810203003,"Cumming, IA"
551,190130030023,"Hudson, IA"
552,190130030022,"Hudson, IA"
553,190130030021,"Hudson, IA"
554,191810207001,"Indianola, IA"
555,191810207003,"Indianola, IA"
556,190959604004,"Williamsburg, IA"
557,191799601001,"Agency, IA"
558,191799604004,"Ottumwa, IA"
559,191799604002,"Ottumwa, IA"
560,191799604003,"Ottumwa, IA"
561,191799604001,"Ottumwa, IA"
562,190350801006,"Cherokee, IA"
563,191390504003,"Fruitland, IA"
564,191550317004,"Council Bluffs, IA"
565,191390504001,"Fruitland, IA"
566,191550317002,"Council Bluffs, IA"
567,191550317003,"McClelland, IA"
568,191630113003,"Davenport, IA"
569,191630113002,"Davenport, IA"
570,190990402001,"Mingo, IA"
571,190834804001,"Buckeye, IA"
572,190759602003,"Holland, IA"
573,191114901004,"Fort Madison, IA"
574,191114901003,"Fort Madison, IA"
575,191114901002,"Fort Madison, IA"
576,191114901001,"Fort Madison, IA"
577,191976805004,"Eagle Grove, IA"
578,191850701002,"Corydon, IA"
579,191850701003,"Corydon, IA"
580,190570011001,"Morning Sun, IA"
581,190570011002,"Danville, IA"
582,190570011003,"Middletown, IA"
583,190570011004,"West Burlington, IA"
584,190219606001,"Alta, IA"
585,191630110002,"Davenport, IA"
586,190919701003,"Hardy, IA"
587,190919701002,"Dakota City, IA"
588,190919701001,"Hardy, IA"
589,191550217023,"Macedonia, IA"
590,191550217022,"Oakland, IA"
591,191550217021,"Carson, IA"
592,191976805001,"Eagle Grove, IA"
593,191976805002,"Eagle Grove, IA"
594,191976805003,"Eagle Grove, IA"
595,191751901001,"Afton, IA"
596,191751901002,"Lorimor, IA"
597,191751901003,"Afton, IA"
598,191870101001,"Otho, IA"
599,191870101002,"Duncombe, IA"
600,191870101003,"Badger, IA"
601,190130020001,"Evansdale, IA"
602,190130020002,"Elk Run Heights, IA"
603,190130020003,"Evansdale, IA"
604,190130020004,"Evansdale, IA"
605,191919502003,"Decorah, IA"
606,191919502002,"Decorah, IA"
607,191919502001,"Decorah, IA"
608,191339602001,"Onawa, IA"
609,191919502004,"Decorah, IA"
610,191919501001,"Decorah, IA"
611,190490501001,"Woodward, IA"
612,190490501003,"Woodward, IA"
613,191099501004,"Lakota, IA"
614,190490501004,"Grimes, IA"
615,190959604003,"Parnell, IA"
616,190959604002,"Parnell, IA"
617,190570005005,"Burlington, IA"
618,191630116003,"Davenport, IA"
619,190959604001,"Williamsburg, IA"
620,191130023004,"Cedar Rapids, IA"
621,191130023002,"Cedar Rapids, IA"
622,191130023003,"Cedar Rapids, IA"
623,191130023001,"Cedar Rapids, IA"
624,191530021004,"Des Moines, IA"
625,190570005006,"Burlington, IA"
626,191279507001,"Marshalltown, IA"
627,191279507003,"Marshalltown, IA"
628,191690009004,"Ames, IA"
629,191690009003,"Ames, IA"
630,191279507004,"Marshalltown, IA"
631,191690009001,"Ames, IA"
632,191250307001,"Marysville, IA"
633,190119607002,"Belle Plaine, IA"
634,190119607003,"Belle Plaine, IA"
635,190119607001,"Belle Plaine, IA"
636,191930036002,"Sioux City, IA"
637,191919501003,"Ridgeway, IA"
638,191810209002,"Indianola, IA"
639,191630127021,"Davenport, IA"
640,191630127022,"Davenport, IA"
641,191930036003,"Sioux City, IA"
642,191130102001,"Center Point, IA"
643,191130102002,"Center Point, IA"
644,191130102003,"Center Point, IA"
645,190539601002,"Davis City, IA"
646,190539601003,"Van Wert, IA"
647,190539601001,"Leon, IA"
648,190594502001,"Wahpeton, IA"
649,190594502002,"Lake Park, IA"
650,191930014002,"Sioux City, IA"
651,191630129012,"Bettendorf, IA"
652,191130103002,"Central City, IA"
653,191630116001,"Davenport, IA"
654,191530047015,"Norwalk, IA"
655,191530047014,"Norwalk, IA"
656,191530047013,"Norwalk, IA"
657,191530047012,"Norwalk, IA"
658,191530047011,"Norwalk, IA"
659,191930011003,"Sioux City, IA"
660,191930011002,"Sioux City, IA"
661,191930008003,"Sioux City, IA"
662,191930008002,"Sioux City, IA"
663,191630128021,"Davenport, IA"
664,191930008004,"Sioux City, IA"
665,191930011005,"Sioux City, IA"
666,191930011004,"Sioux City, IA"
667,191630133001,"Bettendorf, IA"
668,191390504002,"Fruitland, IA"
669,191779502001,"Keosauqua, IA"
670,191630113004,"Davenport, IA"
671,191630113001,"Davenport, IA"
672,191550317001,"Council Bluffs, IA"
673,191199501002,"George, IA"
674,191199501003,"George, IA"
675,191199501001,"Little Rock, IA"
676,191630102024,"Long Grove, IA"
677,191179502002,"Lucas, IA"
678,191550312001,"Council Bluffs, IA"
679,191550312003,"Council Bluffs, IA"
680,191550312002,"Council Bluffs, IA"
681,191290403012,"Glenwood, IA"
682,191290403011,"Glenwood, IA"
683,190693602001,"Hampton, IA"
684,190693602002,"Hampton, IA"
685,190693602003,"Hampton, IA"
686,191499706001,"Westfield, IA"
687,191499706002,"Hinton, IA"
688,191690004003,"Ames, IA"
689,191499706004,"Merrill, IA"
690,191630101021,"Le Claire, IA"
691,191630101022,"Le Claire, IA"
692,191573704004,"Grinnell, IA"
693,191630126022,"Davenport, IA"
694,190130029011,"Evansdale, IA"
695,191530107022,"Mitchellville, IA"
696,191630118001,"Davenport, IA"
697,191530008012,"Urbandale, IA"
698,191530008013,"Johnston, IA"
699,191530008011,"Windsor Heights, IA"
700,191530008016,"Windsor Heights, IA"
701,191630118002,"Davenport, IA"
702,191530008014,"Johnston, IA"
703,191530008015,"Johnston, IA"
704,191315601004,"McIntire, IA"
705,191315601001,"Osage, IA"
706,191315601003,"Riceville, IA"
707,191315601002,"Stacyville, IA"
708,190130030012,"Waterloo, IA"
709,190130030011,"Evansdale, IA"
710,190990405007,"Newton, IA"
711,190990405006,"Newton, IA"
712,190990405005,"Newton, IA"
713,190990405004,"Newton, IA"
714,191114909003,"Keokuk, IA"
715,191114909002,"Keokuk, IA"
716,191114909001,"Keokuk, IA"
717,191850701001,"Corydon, IA"
718,191530102031,"Ankeny, IA"
719,191956902002,"Hanlontown, IA"
720,191956902003,"Joice, IA"
721,191550316012,"Council Bluffs, IA"
722,191550316013,"Council Bluffs, IA"
723,191630126013,"Davenport, IA"
724,191599502004,"Kellerton, IA"
725,191599502003,"Mount Ayr, IA"
726,191599502002,"Mount Ayr, IA"
727,191599502001,"Mount Ayr, IA"
728,191630126011,"Davenport, IA"
729,191712906002,"Tama, IA"
730,191114910001,"Keokuk, IA"
731,191114910003,"Keokuk, IA"
732,191114910002,"Keokuk, IA"
733,191530102123,"Ankeny, IA"
734,191530102122,"Ankeny, IA"
735,191530102121,"Ankeny, IA"
736,191550217012,"Hancock, IA"
737,191550217013,"Oakland, IA"
738,191010902001,"Libertyville, IA"
739,191550217011,"Oakland, IA"
740,191239506002,"Oskaloosa, IA"
741,191239506003,"Oskaloosa, IA"
742,191239506001,"Oskaloosa, IA"
743,191279505004,"Marshalltown, IA"
744,191210603003,"Winterset, IA"
745,191210603002,"East Peru, IA"
746,191210603001,"Winterset, IA"
747,191130010012,"Cedar Rapids, IA"
748,191130010011,"Marion, IA"
749,191030003023,"Coralville, IA"
750,191030003022,"Coralville, IA"
751,191130001004,"Robins, IA"
752,191919505001,"Spillville, IA"
753,191130001002,"Bertram, IA"
754,191130001003,"Bertram, IA"
755,191030003025,"Coralville, IA"
756,191030003024,"Coralville, IA"
757,191939402001,"Sloan, IA"
758,191659603003,"Harlan, IA"
759,191630137053,"Bettendorf, IA"
760,190610102011,"Centralia, IA"
761,191030103013,"North Liberty, IA"
762,191030103012,"Oxford, IA"
763,191030103014,"Tiffin, IA"
764,190990404001,"Newton, IA"
765,191670701004,"Orange City, IA"
766,190990404002,"Newton, IA"
767,191670701002,"Hospers, IA"
768,191670701003,"Boyden, IA"
769,191810203001,"Norwalk, IA"
770,191114904001,"West Point, IA"
771,191114904002,"West Point, IA"
772,190990404003,"Newton, IA"
773,190130025003,"Cedar Falls, IA"
774,190130025002,"Cedar Falls, IA"
775,190130025001,"Cedar Falls, IA"
776,191130026001,"Cedar Rapids, IA"
777,191130026002,"Cedar Rapids, IA"
778,191630124001,"Davenport, IA"
779,191530117021,"Johnston, IA"
780,191530117022,"Johnston, IA"
781,191690106001,"Story City, IA"
782,191454905002,"Clarinda, IA"
783,191454905003,"Clarinda, IA"
784,190539603001,"Leon, IA"
785,190450002001,"Clinton, IA"
786,191130013001,"Cedar Rapids, IA"
