,Census Block ID,Lat,Lon,Distance to City Center,City
58,190490509011,41.610716363636364,-93.88292972727272,1.4851109132450553,"Waukee, IA"
59,190510801002,40.8210583076923,-92.23000341025639,9.860675605564177,"Floris, IA"
60,190539602002,40.626347380952375,-93.91548857142858,1.59168272698604,"Lamoni, IA"
61,190539602003,40.6175267,-93.93368309999998,0.5523025463005692,"Lamoni, IA"
62,190559501001,42.57886506451613,-91.20896267741935,6.821682433565123,"Colesburg, IA"
63,190559503001,42.497684791666664,-91.45294041666665,1.3330266895789185,"Manchester, IA"
64,190559504002,42.345107876712326,-91.24765052054798,0.156691299716079,"Hopkinton, IA"
65,190559504004,42.34489347999999,-91.47605884000001,0.853806180306099,"Ryan, IA"
66,190570002002,40.822027785714276,-91.11160785714286,1.5915055394477131,"Burlington, IA"
67,190570003002,40.82061872727272,-91.12191963636364,1.4862800268782166,"Burlington, IA"
68,190570004001,40.8089290625,-91.11635675,0.10625236505401324,"Burlington, IA"
69,190570005004,40.79700933333333,-91.12157300000001,1.319404644401606,"Burlington, IA"
70,190570006001,40.791979857142856,-91.10397971428571,2.0466541590875833,"Burlington, IA"
71,190570007001,40.804060928571424,-91.13360435714286,1.5641910167340638,"Burlington, IA"
72,190570008002,40.82249927272728,-91.14923636363636,1.3060706150974106,"West Burlington, IA"
73,190570010002,41.01243027272727,-91.14910118181818,1.3905545273435387,"Mediapolis, IA"
74,190570012003,40.7365497559003,-91.13723840652746,8.144257962331983,"Burlington, IA"
75,190594505003,43.433234380952385,-95.10261566666668,1.1373697563490366,"Spirit Lake, IA"
76,190594511001,43.410578117647056,-95.16064291176471,3.1497640806537945,"Okoboji, IA"
77,190610001002,42.49647939999999,-90.6673274,1.838725013073861,"Dubuque, IA"
78,190610003001,42.52623127272728,-90.65422954545454,3.6173835493001283,"Dubuque, IA"
79,190610005001,42.52739275,-90.68018199999999,2.6094499348506712,"Dubuque, IA"
80,190610005004,42.51244538461539,-90.66842030769229,1.7628285396130874,"Dubuque, IA"
81,190610007012,42.501770444444446,-90.67413577777776,1.0934222645471896,"Dubuque, IA"
82,190610007023,42.49552321428571,-90.68607664285715,0.9930423755311765,"Dubuque, IA"
83,190610008013,42.4836225625,-90.6735844375,2.559863445935678,"Dubuque, IA"
84,190610009002,42.494936599999996,-90.68994509999999,1.0841810894276638,"Dubuque, IA"
85,190610011023,42.52032638461538,-90.69045592307694,1.7882104138411232,"Dubuque, IA"
86,190610012012,42.50202668749999,-90.70992262499998,1.9079785786339054,"Dubuque, IA"
87,190610012042,42.498528562500006,-90.7447518125,2.431222686972455,"Asbury, IA"
88,190610101032,42.5393702,-90.68415084,2.744916157465131,"Sageville, IA"
89,190610102022,42.448768257142845,-90.99514305714284,1.2950232229917704,"Farley, IA"
90,190610104001,42.588430179487176,-91.0490148717949,2.9027783689111333,"Luxemburg, IA"
91,190610105003,42.474804999999996,-91.10808108333332,1.2782892615181936,"Dyersville, IA"
92,190630701002,43.383613266666664,-94.48830073333332,1.4861405251420736,"Armstrong, IA"
93,190630703002,43.4103759,-94.8177327,1.4452949482579223,"Estherville, IA"
94,190630703003,43.40337099999999,-94.80519290476191,2.3049837594944576,"Estherville, IA"
95,190279606003,41.89865192857143,-95.06889935714285,1.1987151737661803,"Manning, IA"
96,190291901001,41.44385398387095,-94.97973924193549,5.384886871130834,"Atlantic, IA"
97,190291901003,41.46764139393938,-94.77229233333333,2.396100302518111,"Anita, IA"
98,190291903002,41.26464440000001,-94.75931775999997,1.4387655765664888,"Massena, IA"
99,190291905001,41.41748199999999,-95.01345277777777,1.8006109531639574,"Atlantic, IA"
100,190314501003,41.85369715789473,-90.92414705263157,0.4745277079644549,"Lowden, IA"
101,190314503001,41.79726171428571,-91.10412376190477,3.623637419349433,"Tipton, IA"
102,190314504002,41.624917315789475,-90.95352694736842,4.5454244364313965,"Durant, IA"
103,190314505004,41.67103646666666,-91.33442753333331,1.3721594095128382,"West Branch, IA"
104,190339501023,43.15977199999999,-93.20189364285713,1.2400563928126753,"Mason City, IA"
105,190339501026,43.166039,-93.18643755555554,2.3106206743024646,"Mason City, IA"
106,190339503004,43.11630073333334,-93.21177273333333,3.6774889979954164,"Mason City, IA"
107,190339504023,43.1221537368421,-93.19606452631581,2.9777898083388066,"Mason City, IA"
108,190339507002,43.14035808333333,-93.34488608333334,2.890602171133325,"Clear Lake, IA"
109,190339508004,43.139123187500005,-93.41687543749997,3.0154596099060536,"Clear Lake, IA"
110,190339510001,42.987177625,-93.17848275,0.9782150440605912,"Rockwell, IA"
111,190339514002,43.16182852631579,-93.15993257894736,3.718915696251429,"Mason City, IA"
112,190339516004,43.15880283333333,-93.18346894444444,1.8813438553836692,"Mason City, IA"
113,190350801005,42.75639084615385,-95.57247423076923,1.972108370844003,"Cherokee, IA"
114,190350802003,42.81896078571429,-95.80170299999999,0.502695912499738,"Marcus, IA"
115,190350804002,42.720106888888886,-95.42704955555556,0.9109000133597899,"Aurelia, IA"
116,190370701003,43.14676599999999,-92.405959875,3.458789599523309,"North Washington, IA"
117,190370702003,42.94117194736841,-92.54566547368421,1.3753693614777949,"Nashua, IA"
118,190370704001,43.04872,-92.30495118181818,1.4583386663590585,"New Hampton, IA"
119,190399601001,41.0403365,-93.75212071428572,1.5253699933008797,"Osceola, IA"
120,190410801001,43.05585252,-94.996416,5.650451048027374,"Gillett Grove, IA"
121,190410802001,43.12738473913044,-95.12815899999998,2.5214049495153117,"Spencer, IA"
122,190410802005,43.155280899999994,-95.14387990000002,1.1437930119582254,"Spencer, IA"
123,190410803003,43.15249457894737,-95.18049921052632,2.823221045265765,"Spencer, IA"
124,190410804003,43.06165768421054,-95.27880631578951,0.5418053664256361,"Royal, IA"
125,190430702003,43.05090052,-91.36898087999997,1.7589629193969976,"Monona, IA"
126,190019601001,41.40814765909091,-94.38117061363637,11.749677068737906,"Stuart, IA"
127,190019601002,41.437931660000004,-94.59927736,7.836391110118839,"Adair, IA"
128,190019603001,41.31523588888889,-94.46455655555556,1.184371822304394,"Greenfield, IA"
129,190019603003,41.293957941176465,-94.446226,1.6541043301185374,"Greenfield, IA"
130,190059603001,43.27839858333332,-91.46331933333333,1.664818134849849,"Waukon, IA"
131,190059603002,43.28093826086957,-91.49020373913042,1.610567990783786,"Waukon, IA"
132,190059603004,43.25982088888888,-91.48901394444445,1.2860606286956189,"Waukon, IA"
133,190079501003,40.689254150000004,-92.67434755,0.5281585231369551,"Moulton, IA"
134,190079503001,40.74156416666666,-92.85645891666665,1.8499315591233878,"Centerville, IA"
135,190079504002,40.72601973333334,-92.87483460000001,0.4862707706275534,"Centerville, IA"
136,190090701001,41.754973964285725,-94.8436109642857,8.032439213408814,"Audubon, IA"
137,190090702002,41.72505872727272,-94.91494881818181,1.2334757098051323,"Audubon, IA"
138,190119602002,42.13541233333332,-92.175235,2.8114329409840186,"Garrison, IA"
139,190119603002,42.169148615384614,-92.02513276923075,0.5588721197434654,"Vinton, IA"
140,190119603005,42.152374062499995,-92.0380865625,1.6420924793677327,"Vinton, IA"
141,190119605002,41.98019628571428,-92.02767428571428,5.301358482595651,"Newhall, IA"
142,190130001001,42.50585294117647,-92.3394255882353,1.5817833571380202,"Waterloo, IA"
143,190130003002,42.49106125,-92.34842193749999,0.24832810003283523,"Waterloo, IA"
144,190130005001,42.519122374999995,-92.352030875,2.9970693980505065,"Waterloo, IA"
145,190130008001,42.4926753,-92.32210260000001,1.9737136657179246,"Waterloo, IA"
146,190130010001,42.48056233333333,-92.33251666666666,1.7342099856991011,"Waterloo, IA"
147,190130010003,42.474194833333335,-92.32717683333333,2.560855074522784,"Waterloo, IA"
148,190130011002,42.481196499999996,-92.34293225,1.2825167994323925,"Waterloo, IA"
149,190130013012,42.46128350000001,-92.34769558333333,3.470058782208337,"Waterloo, IA"
150,190130014002,42.486947666666666,-92.36245683333333,1.478684307104433,"Waterloo, IA"
151,190130015021,42.49858984615385,-92.39889699999998,4.3917600077824375,"Waterloo, IA"
152,190130015031,42.50077027272727,-92.38385145454544,3.235636725939652,"Waterloo, IA"
153,190130016002,42.525870285714284,-92.36784321428571,4.114778861689967,"Waterloo, IA"
154,190130017021,42.529393727272726,-92.35105109090908,4.11834322143906,"Waterloo, IA"
155,190130019003,42.49641988888888,-92.31199566666666,2.838014822663996,"Waterloo, IA"
156,190130020003,42.46640946153846,-92.27268323076925,0.7989629582130333,"Evansdale, IA"
157,190130023012,42.51669092857143,-92.43601449999997,1.1419491828029915,"Cedar Falls, IA"
158,190130023041,42.5247026,-92.4562054,0.8161617617763768,"Cedar Falls, IA"
159,190130024002,42.52150558823529,-92.41664435294118,2.455389097266417,"Cedar Falls, IA"
160,190130025003,42.50993030769231,-92.43343538461538,1.8477749621661765,"Cedar Falls, IA"
161,191030001002,41.676287809523814,-91.52850895238095,1.8593483340226196,"Iowa City, IA"
162,191030001003,41.685004551020405,-91.54090412244896,2.8218488723404502,"Iowa City, IA"
163,191030002001,41.67871125,-91.56763120833334,1.9115666357062535,"Coralville, IA"
164,191030003012,41.70750488235294,-91.59639482352944,2.278364807088824,"Coralville, IA"
165,191030003023,41.685634,-91.59104014285715,0.4712124894163722,"Coralville, IA"
166,191030005004,41.646429285714284,-91.55805985714285,0.797536749562913,"University Heights, IA"
167,191030011001,41.66772244444444,-91.52958044444443,0.929923434619443,"Iowa City, IA"
168,191030013002,41.6589343076923,-91.49303130769229,3.4314229349545666,"Iowa City, IA"
169,191030014003,41.64505666666666,-91.49169744444445,3.9149015552892132,"Iowa City, IA"
170,191030016002,41.65767415384615,-91.53024715384616,0.425431004804743,"Iowa City, IA"
171,191030017003,41.65054211764706,-91.52913576470588,1.1423026116468518,"Iowa City, IA"
172,191030023001,41.6694475,-91.54669444999999,1.4699251637165525,"Iowa City, IA"
173,191030103012,41.72267091999999,-91.78805904,0.13873757765482136,"Oxford, IA"
174,191030103014,41.72106103333333,-91.65108299999997,1.8414535219822301,"Tiffin, IA"
175,191030105001,41.65185786206898,-91.47596989655172,4.935937119405477,"Iowa City, IA"
176,191030105004,41.48822845454546,-91.42792481818181,0.28625190607303136,"Lone Tree, IA"
177,191050703002,42.119488833333335,-91.30008560000002,1.943351548703696,"Anamosa, IA"
178,191050706001,42.25240196428571,-91.20896207142856,2.2183014606213116,"Monticello, IA"
179,191050706002,42.22332253846154,-91.2007501923077,1.9758457093972122,"Monticello, IA"
180,191070802001,41.474884400000015,-92.142181,4.777471945575958,"Webster, IA"
181,191070802004,41.39492625,-92.34225074999999,1.236222237481041,"What Cheer, IA"
182,191070804003,41.19976246153846,-92.30918969230771,2.9053228879272077,"Hedrick, IA"
183,191099501003,43.382496599999996,-94.3089952,0.12450729288582026,"Swea City, IA"
184,191099502001,43.21386474999999,-94.07583950000001,3.7422006132251346,"Titonka, IA"
185,191099504002,43.067712428571426,-94.23984757142857,0.8728127768389352,"Algona, IA"
186,191099505002,43.07130057142857,-94.2256827142857,0.34782387162208234,"Algona, IA"
187,191114901001,40.63539394285713,-91.37160385714284,2.8683326631907713,"Fort Madison, IA"
188,191114901004,40.628506,-91.34855485714286,0.817783886868792,"Fort Madison, IA"
189,191114906003,40.51594955763193,-91.4008498650264,1.9789691676783794,"Montrose, IA"
190,191114907004,40.40690677777778,-91.38534411111111,0.9141305987676235,"Keokuk, IA"
191,191114909001,40.40335044444444,-91.38251588888889,1.0166313102316884,"Keokuk, IA"
192,191114909003,40.41166152489197,-91.37977314110692,1.6077742429531778,"Keokuk, IA"
193,191114910001,40.40519114285714,-91.39770728571428,0.4077082853899927,"Keokuk, IA"
194,191114910002,40.39956414285714,-91.39606542857143,0.35400439635860215,"Keokuk, IA"
195,191114910003,40.39560728571428,-91.39199128571428,0.7931117790569371,"Keokuk, IA"
196,191114911001,40.63207679999999,-91.3337293,0.5820982032056821,"Fort Madison, IA"
197,191130001001,42.04235376190476,-91.5674104285714,9.032938626217875,"Robins, IA"
198,191130002011,42.05060358823529,-91.66838276470587,1.2565556751434892,"Hiawatha, IA"
199,191130002014,42.039495200000005,-91.69063413333333,0.960986627467177,"Hiawatha, IA"
200,191130002062,42.066439535714274,-91.64862707142858,1.797505914057601,"Robins, IA"
201,191130003001,42.03739426315789,-91.60293236842104,6.520062765166271,"Hiawatha, IA"
202,191130004004,42.038635894736835,-91.59337684210526,7.2915960350527325,"Robins, IA"
203,191130007001,42.02392880769229,-91.62963865384616,4.83285070440521,"Hiawatha, IA"
204,191130008003,42.018702,-91.65003692307693,3.8462941187791566,"Hiawatha, IA"
205,191130009012,42.025731875,-91.68419106249999,2.0935889240018564,"Hiawatha, IA"
206,191130010012,41.98070752380952,-91.73904414285715,5.843022508606256,"Cedar Rapids, IA"
207,191130010023,41.967403,-91.74860315384613,5.911871978296071,"Fairfax, IA"
208,191130010034,41.96162363636363,-91.72546036363636,5.279522266782129,"Cedar Rapids, IA"
209,191130011022,41.99181033333333,-91.70724433333334,3.345792738695836,"Cedar Rapids, IA"
210,191130012003,41.981211312499994,-91.68088618750001,1.0378910815440732,"Cedar Rapids, IA"
211,191130014002,42.010138749999996,-91.65388483333332,3.2457572422516194,"Cedar Rapids, IA"
212,191130016001,41.98823025,-91.62547483333333,3.6204206850536886,"Cedar Rapids, IA"
213,191130017001,41.990452294117645,-91.64274199999998,2.295499932870846,"Cedar Rapids, IA"
214,191130017004,41.98058838461538,-91.63981807692306,2.401852259996271,"Cedar Rapids, IA"
215,191130018003,41.99320638461538,-91.65037246153845,1.8852207555886962,"Cedar Rapids, IA"
216,191130022002,41.96898564285714,-91.6779175,1.74325355128275,"Cedar Rapids, IA"
217,191130023003,41.97515726666666,-91.70422453333332,3.0794107136802857,"Cedar Rapids, IA"
218,191130025001,41.962387769230766,-91.67280084615383,2.322247937842408,"Cedar Rapids, IA"
219,191130026002,41.963903437499994,-91.66437662499999,2.156509926241915,"Cedar Rapids, IA"
220,191130029001,41.94784411764705,-91.65009370588234,4.201900046350347,"Cedar Rapids, IA"
221,191130029004,41.94918694117647,-91.68522870588234,4.006646141476113,"Cedar Rapids, IA"
222,191130103001,42.16871290909091,-91.67800863636363,5.2837298584284165,"Alburnett, IA"
223,191130104002,42.05532266666666,-91.45214142857142,0.6838749150825993,"Springville, IA"
224,191130108001,41.90853789583333,-91.41927693750002,1.7366727619184021,"Mount Vernon, IA"
225,190630704001,43.3941919047619,-94.84894409523808,1.6850735632885054,"Estherville, IA"
226,190630704002,43.423478470588236,-94.83531876470589,2.1197121384850792,"Estherville, IA"
227,190630704003,43.40748506249999,-94.84818849999999,1.228393786825972,"Estherville, IA"
228,190630704004,43.4075856,-94.83851519999999,0.5291569080597923,"Estherville, IA"
229,190650801002,42.96012316666667,-91.8259176,1.3143461770993763,"West Union, IA"
230,190650804001,42.686654454545454,-91.89994963636364,1.6907448845242519,"Oelwein, IA"
231,190650805003,42.672754999999995,-91.92795909090908,1.0975408828026152,"Oelwein, IA"
232,190650807002,43.020456642857134,-92.01175514285714,4.391479517544882,"Waucoma, IA"
233,190674802001,43.055982074074066,-92.86528407407405,6.843355883518928,"Rockford, IA"
234,190674804001,43.08683838888888,-92.66301372222222,2.5000061321075737,"Charles City, IA"
235,190674804003,43.07465083333332,-92.6545315,1.9625128743503686,"Charles City, IA"
236,190674805003,43.064962666666666,-92.66893722222223,0.5834073280792201,"Charles City, IA"
237,190693601004,42.887095,-93.19465538888888,1.9589401728087374,"Sheffield, IA"
238,190693602003,42.75329946666667,-93.21987580000001,1.5081769458272691,"Hampton, IA"
239,190719703001,40.62982778044746,-95.62149112379018,3.891217618855481,"Hamburg, IA"
240,190730802002,42.0125624,-94.37200979999997,0.5976337156406268,"Jefferson, IA"
241,190730803002,41.99648752380953,-94.40066890476189,2.9963334569256306,"Jefferson, IA"
242,190759601001,42.46114054545454,-92.62640599999999,0.4133614766879135,"Dike, IA"
243,190759602002,42.435687249999994,-92.9113115,1.3973263098429785,"Wellsburg, IA"
244,190759603003,42.337769200000004,-92.81121712000002,4.040279655968858,"Grundy Center, IA"
245,190779503002,41.68641815151514,-94.48823915151515,1.2854693867378888,"Guthrie Center, IA"
246,190779503005,41.51671,-94.3008594,2.195852574487853,"Stuart, IA"
247,190799602001,42.303338,-93.64649366666667,0.6409217992291578,"Jewell Junction, IA"
248,190799604003,42.46588966666666,-93.83080816666667,0.8446739910666423,"Webster City, IA"
249,190812701001,43.116686894736844,-93.59270547368418,2.270038970908432,"Garner, IA"
250,190812702001,43.03419949999999,-93.5604397857143,4.486163650304063,"Klemme, IA"
251,190812703002,43.09640917647058,-93.81230594117648,0.9115018721264405,"Britt, IA"
252,190834801003,42.54270799999999,-93.04707292307693,1.2233921716703502,"Ackley, IA"
253,190834802003,42.53693017647059,-93.2258976470588,4.038113424940987,"Iowa Falls, IA"
254,190834803003,42.52104946666667,-93.29072266666667,2.0006151761838042,"Iowa Falls, IA"
255,190834804003,42.25172305263158,-93.4125097368421,7.1839965703961814,"Radcliffe, IA"
256,190834806003,42.36822562068966,-93.12672272413792,2.2657930567856064,"Eldora, IA"
257,190852901001,41.80363744650792,-96.02182957845838,0.6170185101383598,"Little Sioux, IA"
258,190852903002,41.662345034482755,-95.78431144827586,2.0140859761334204,"Logan, IA"
259,190852904003,41.56874023809524,-95.8801453333333,1.5847176963013052,"Missouri Valley, IA"
260,190879701001,41.123792076923074,-91.43828284615385,0.3557241296730706,"Winfield, IA"
261,190879703001,40.9869535,-91.55926453846152,2.326123228843238,"Mount Pleasant, IA"
262,190879704003,40.96799883333334,-91.525800375,2.1337190874835796,"Mount Pleasant, IA"
263,190899601004,43.36863714285713,-92.1058725,0.9812680604098682,"Cresco, IA"
264,190899603002,43.24837347619047,-92.46239780952381,1.9570171168331227,"Elma, IA"
265,190919702003,42.85604991666667,-94.35744199999998,4.69321524692938,"Ottosen, IA"
266,190919704002,42.732018999999994,-94.22124469999999,0.9342100373962764,"Humboldt, IA"
267,190930903002,42.332716966666666,-95.48764513333334,1.917846715693726,"Ida Grove, IA"
268,190930903003,42.3412246,-95.46665909999999,0.48051975145306436,"Ida Grove, IA"
269,190959602004,41.78615446875,-92.05902375000001,1.5033811165451052,"Marengo, IA"
270,190959604004,41.65414926470588,-92.00989449999999,1.129698625092201,"Williamsburg, IA"
271,190979503004,42.054371039999985,-90.39773672,0.5185116376811386,"Preston, IA"
272,190979504002,42.257672689777735,-90.42314490064327,0.3152170928588088,"Bellevue, IA"
273,190979505001,42.07201666666666,-90.68065614814816,1.3293681420011447,"Maquoketa, IA"
274,190979505002,42.0645834,-90.67618159999999,0.8737122321901294,"Maquoketa, IA"
275,190990401002,41.73130391999999,-92.94523819999999,3.53583176472949,"Kellogg, IA"
276,190990402002,41.83087066666667,-93.15635077777779,0.8488241580905821,"Baxter, IA"
277,190990403002,41.703115727272724,-93.0816543181818,0.35523453591062515,"Lambs Grove, IA"
278,190990404003,41.693146166666665,-93.03379783333332,1.2510491866850013,"Newton, IA"
279,190990405002,41.68970022222222,-93.04521577777776,0.9999407895282031,"Newton, IA"
280,190990405005,41.703038428571425,-93.04248914285714,0.6157723088080175,"Newton, IA"
281,190990406002,41.69584458333333,-93.06053083333335,1.1722856598267122,"Newton, IA"
282,190990407004,41.597877649999994,-93.22898830000001,0.6407451025864733,"Prairie City, IA"
283,191010902001,40.9651455614035,-92.05627189473684,1.0131723393042371,"Libertyville, IA"
284,191010903001,41.006547250000004,-91.96947383333332,0.3155158413648058,"Fairfield, IA"
285,191499704001,42.81217419230769,-95.9258137692308,3.751794461317336,"Remsen, IA"
286,191499704002,42.81412228,-96.01252065999999,3.3431375412453344,"Remsen, IA"
287,191499705001,42.5902773,-95.97435850000001,0.5098866793095324,"Kingsley, IA"
288,191499706004,42.68694296428571,-96.26374639285714,3.970251717189809,"Merrill, IA"
289,191517801002,42.8629229,-94.83432789999998,2.137437363288788,"Laurens, IA"
290,191517803003,42.57702724999999,-94.84551325000001,0.6395705166053832,"Fonda, IA"
291,191530001011,41.633287125,-93.5419346875,5.794387034873168,"Pleasant Hill, IA"
292,191530001023,41.621359714285724,-93.53333885714285,4.292987494009644,"Pleasant Hill, IA"
293,191530002012,41.62408733333333,-93.57026777777779,5.604285866764964,"Des Moines, IA"
294,191530004001,41.63515644444444,-93.60836066666664,5.031661847482012,"Des Moines, IA"
295,191530004003,41.631199624999994,-93.62327499999999,4.488311426886872,"Des Moines, IA"
296,191530005001,41.62589766666667,-93.60672416666665,4.06843042773275,"Des Moines, IA"
297,191530005005,41.624394625,-93.62296474999998,3.7321222814090724,"Des Moines, IA"
298,191530006004,41.63413144444444,-93.63971899999999,5.060460854929459,"Des Moines, IA"
299,191530007022,41.63297244444444,-93.6619751111111,5.159057020320747,"Windsor Heights, IA"
300,191530007023,41.631390399999994,-93.65493839999998,5.326985904021053,"Des Moines, IA"
301,191530007042,41.63431021428572,-93.66908992857142,4.802628962041355,"Windsor Heights, IA"
302,191530008011,41.632496125,-93.6823605,3.9061923162512526,"Windsor Heights, IA"
303,191530008015,41.6409832,-93.69188669999998,3.5713052151228415,"Johnston, IA"
304,191530008023,41.6173365,-93.68376283333333,2.6757350530961106,"Windsor Heights, IA"
305,191530008032,41.6197455,-93.69436133333333,2.175743957644535,"Windsor Heights, IA"
306,191530009012,41.60339842857143,-93.7003027142857,0.9127997020061314,"Windsor Heights, IA"
307,191530009021,41.6039557142857,-93.67676414285714,2.8643978478335717,"Windsor Heights, IA"
308,191530010001,41.610668625,-93.660903625,4.0019847306855745,"Des Moines, IA"
309,191530012002,41.61087509090909,-93.6361618181818,2.5671362422968733,"Des Moines, IA"
310,191530017001,41.6034734,-93.5862892,3.2038468068411694,"Des Moines, IA"
311,191530019001,41.60915173333333,-93.54265106666666,3.577091674919496,"Pleasant Hill, IA"
312,191530019004,41.608428625,-93.557067375,4.4453276781047935,"Pleasant Hill, IA"
313,191530021003,41.59219972727272,-93.56401872727271,4.307519386278731,"Pleasant Hill, IA"
314,191530021006,41.59189037499999,-93.576035375,3.7367745611601166,"Des Moines, IA"
315,191530027004,41.58596408333333,-93.64718308333335,2.262869348948748,"Des Moines, IA"
316,191530028003,41.599204099999994,-93.6691437,3.5517570704755625,"Windsor Heights, IA"
317,191530029003,41.58652166666666,-93.6705618888889,3.4646037242577816,"West Des Moines, IA"
318,191530030012,41.59828028571428,-93.69793442857141,1.3107310032014392,"Windsor Heights, IA"
319,191530031001,41.578248928571426,-93.68732250000001,1.8574183834477753,"West Des Moines, IA"
320,191530039012,41.5607405,-93.58137983333332,4.689665640227391,"Des Moines, IA"
321,191530040011,41.561441,-93.65294399999999,4.222242224785066,"Des Moines, IA"
322,191530041002,41.550476625,-93.633265,4.600283903349897,"Des Moines, IA"
323,191530042002,41.57179926666666,-93.61944739999998,2.1167937848173817,"Des Moines, IA"
324,191530043003,41.5496412,-93.6219022,4.575505851658383,"Des Moines, IA"
