,City,destination,km distance,label,num reviews,rating
1471,"Cherokee, IA"," Cherokee, IA ",0.7137722824065591,restaurant,4,2.5
1472,"Cherokee, IA"," Cherokee, IA ",2.2620764824530206,restaurant,2,2.5
1473,"Cherokee, IA"," Cherokee, IA ",1.65208626989292,restaurant,3,3.0
1474,"Cherokee, IA"," Cherokee, IA ",2.7141080684966297,restaurant,4,2.5
1475,"Cherokee, IA"," Cherokee, IA ",2.319383525079928,restaurant,1,2.0
1476,"Cherokee, IA"," Cherokee, IA ",0.948230799432193,restaurant,1,5.0
1477,"Cherokee, IA"," Cherokee, IA ",2.0156420858203714,restaurant,1,1.0
1478,"Cherokee, IA"," Correctionville, IA ",34.615040473016876,gas stations,1,5.0
1479,"Cherokee, IA"," Primghar, IA ",38.49616572128593,gas stations,2,3.5
1480,"Cherokee, IA"," Orange City, IA ",49.674697947674744,gas stations,2,3.0
1481,"Cherokee, IA"," Sioux City, IA ",73.1255277900553,gas stations,2,4.5
1482,"Cherokee, IA"," Remsen, IA ",35.210512852627076,gas stations,1,4.0
1483,"Cherokee, IA"," Sioux City, IA ",71.53867432083975,gas stations,1,5.0
1484,"Cherokee, IA"," Lake View, IA ",63.96690360274483,gas stations,2,3.0
1485,"Cherokee, IA"," Correctionville, IA ",34.71459290447829,gas stations,1,1.0
1486,"Cherokee, IA"," Spencer, IA ",54.459606779073,gas stations,1,5.0
1487,"Cherokee, IA"," Smithland, IA ",64.9592116913435,gas stations,1,5.0
1488,"Cherokee, IA"," Sutherland, IA ",25.361440874031445,gas stations,2,3.0
1489,"Cherokee, IA"," Sioux City, IA ",70.90596378314666,gas stations,1,5.0
1490,"Cherokee, IA"," Moville, IA ",51.62035661728262,gas stations,1,1.0
1491,"Cherokee, IA"," Sioux City, IA ",70.66276160501657,gas stations,1,1.0
1492,"Cherokee, IA"," Sioux City, IA ",69.70544314429674,gas stations,1,1.0
1493,"Cherokee, IA"," Sioux Falls, SD ",133.20691643616013,gas stations,11,5.0
1494,"Cherokee, IA"," Storm Lake, IA ",30.769250276302557,dental,1,2.0
1495,"Cherokee, IA"," Sioux City, IA ",71.45524841763739,dental,1,5.0
1496,"Cherokee, IA"," Sioux City, IA ",71.42217383093231,dental,1,5.0
1497,"Cherokee, IA"," Sioux City, IA ",72.62914754925825,dental,2,2.0
1498,"Cherokee, IA"," Sioux City, IA ",71.59894143277164,dental,1,1.0
1499,"Cherokee, IA"," Sioux City, IA ",72.19755955530694,dental,1,1.0
1500,"Cherokee, IA"," Spencer, IA ",54.51204815786213,optometrist,2,2.5
1501,"Cherokee, IA"," Sioux City, IA ",73.39762377288464,optometrist,2,4.0
1502,"Cherokee, IA"," Sioux City, IA ",73.4129768590878,optometrist,1,1.0
1503,"Cherokee, IA"," Early, IA ",45.826805282271565,convenience stores,1,4.0
1504,"Cherokee, IA"," Remsen, IA ",35.210512852627076,convenience stores,1,4.0
1505,"Cherokee, IA"," Sutherland, IA ",25.361440874031445,convenience stores,2,3.0
1506,"Cherokee, IA"," Remsen, IA ",35.09613097136227,convenience stores,2,5.0
1507,"Cherokee, IA"," Remsen, IA ",35.09694531536653,convenience stores,1,5.0
1508,"Cherokee, IA"," Spencer, IA ",54.459606779073,convenience stores,1,5.0
1509,"Cherokee, IA"," Milford, IA ",73.44122602182395,convenience stores,1,3.0
1510,"Cherokee, IA"," Spencer, IA ",55.674724348023965,convenience stores,3,3.5
1511,"Cherokee, IA"," Sioux City, IA ",70.90596378314666,convenience stores,1,5.0
1512,"Cherokee, IA"," Lake View, IA ",63.96690360274483,convenience stores,2,3.0
1513,"Cherokee, IA"," Sioux City, IA ",73.20767668069321,convenience stores,3,4.0
1514,"Cherokee, IA"," Cherokee, IA ",2.199349203509497,pharmacy,2,1.0
1515,"Cherokee, IA"," Remsen, IA ",35.09694531536653,pharmacy,1,5.0
1516,"Cherokee, IA"," Orange City, IA ",50.355076984082366,pharmacy,1,2.0
1517,"Cherokee, IA"," Milford, IA ",72.55087998955841,pharmacy,1,3.0
1518,"Cherokee, IA"," Storm Lake, IA ",30.50420351429265,pharmacy,1,1.0
1519,"Cherokee, IA"," Le Mars, IA ",51.87821905884143,pharmacy,7,3.5
1520,"Cherokee, IA"," Sioux City, IA ",72.27916073855367,pharmacy,1,5.0
1521,"Cherokee, IA"," Sergeant Bluff, IA ",75.683092455837,pharmacy,2,5.0
1522,"Cherokee, IA"," Sioux City, IA ",71.67891767635133,pharmacy,2,5.0
1523,"Cherokee, IA"," Sioux City, IA ",72.91019809628595,pharmacy,7,3.0
1524,"Cherokee, IA"," Sioux City, IA ",71.99615038846903,pharmacy,4,4.0
1525,"Cherokee, IA"," Sioux City, IA ",74.68146711939055,pharmacy,1,1.0
1526,"Cherokee, IA"," Sioux City, IA ",72.81944004737943,pharmacy,2,4.0
1527,"Clarence, IA"," Clarence, IA ",0.2939092376491537,restaurant,1,5.0
1528,"Clarence, IA"," Clarence, IA ",0.2574742096480943,restaurant,1,4.0
1529,"Clarence, IA"," Clarence, IA ",0.30936288471906176,restaurant,2,3.5
1530,"Clarence, IA"," Stanwood, IA ",7.375775458055361,restaurant,10,4.5
1531,"Clarence, IA"," Cedar Rapids, IA ",57.328741144752144,restaurant,1,5.0
1532,"Clarence, IA"," Walcott, IA ",37.592613872056276,gas stations,148,4.0
1533,"Clarence, IA"," West Branch, IA ",34.676905816288254,gas stations,3,3.5
1534,"Clarence, IA"," Walcott, IA ",37.845790460547036,gas stations,13,3.0
1535,"Clarence, IA"," Wilton, IA ",33.105099654595755,gas stations,3,3.5
1536,"Clarence, IA"," West Liberty, IA ",38.16918206192836,gas stations,3,2.5
1537,"Clarence, IA"," West Branch, IA ",34.62845722681553,gas stations,2,1.0
1538,"Clarence, IA"," West Branch, IA ",34.25971140080479,gas stations,3,1.5
1539,"Clarence, IA"," Walcott, IA ",37.54348623388409,gas stations,3,4.0
1540,"Clarence, IA"," Martelle, IA ",29.197787170400982,gas stations,3,2.5
1541,"Clarence, IA"," Maquoketa, IA ",37.429149909595935,gas stations,1,2.0
1542,"Clarence, IA"," Farley, IA ",62.041448118989905,gas stations,1,5.0
1543,"Clarence, IA"," Cedar Rapids, IA ",55.364486113447505,dollar store,2,3.5
1544,"Clarence, IA"," East Moline, IL ",65.73769890827428,dollar store,1,5.0
1545,"Clarence, IA"," Cedar Rapids, IA ",53.04807286729388,dollar store,2,3.5
1546,"Clarence, IA"," Kalona, IA ",66.18801939967564,dollar store,2,5.0
1547,"Clarence, IA"," Davenport, IA ",54.250271806304724,Pawn Shops,2,3.0
1548,"Clarence, IA"," Davenport, IA ",54.842926274018936,Pawn Shops,1,5.0
1549,"Clarence, IA"," Iowa City, IA ",47.03462342441863,child care,4,5.0
1550,"Clarence, IA"," Iowa City, IA ",42.393950845651744,child care,2,5.0
1551,"Clarence, IA"," Solon, IA ",37.00278035786229,child care,1,5.0
1552,"Clarence, IA"," Muscatine, IA ",48.704220067058195,child care,2,3.0
1553,"Clarence, IA"," Silvis, IL ",68.12128194223976,child care,2,3.0
1554,"Clarence, IA"," East Moline, IL ",68.10752617115814,child care,2,5.0
1555,"Clarence, IA"," Iowa City, IA ",45.03089448065569,child care,1,1.0
1556,"Clarence, IA"," Davenport, IA ",52.33395572511897,child care,1,5.0
1557,"Clarence, IA"," Davenport, IA ",54.96361233878433,child care,1,5.0
1558,"Clarence, IA"," Cedar Rapids, IA ",51.29762508069276,child care,1,5.0
1559,"Clarence, IA"," Bettendorf, IA ",59.91805986879896,child care,6,3.5
1560,"Clarence, IA"," Davenport, IA ",57.31741224821848,child care,1,1.0
1561,"Clarence, IA"," Cedar Rapids, IA ",53.84496423433293,child care,2,1.0
1562,"Clarence, IA"," Cedar Rapids, IA ",49.883004286899826,child care,1,1.0
1563,"Clarence, IA"," Silvis, IL ",68.67597214297076,child care,1,5.0
1564,"Clarence, IA"," Moline, IL ",67.35019702972511,child care,3,2.5
1565,"Clarence, IA"," Bettendorf, IA ",60.5217507645575,child care,3,3.5
1566,"Clarence, IA"," Coralville, IA ",49.98065071825453,child care,1,5.0
1567,"Clarence, IA"," Cedar Rapids, IA ",50.529211989122885,child care,3,3.5
1568,"Clarence, IA"," Davenport, IA ",54.10963668730594,child care,1,1.0
1569,"Clarence, IA"," Galena, IL ",78.22216526433661,convenience stores,5,2.5
1570,"Clarence, IA"," Davenport, IA ",56.780114668844064,convenience stores,3,4.0
1571,"Clarence, IA"," Walcott, IA ",37.592613872056276,convenience stores,148,4.0
1572,"Clarence, IA"," Tipton, IA ",26.95828652358881,convenience stores,4,3.5
1573,"Clarence, IA"," Moline, IL ",61.807353739691564,convenience stores,2,5.0
1574,"Clarence, IA"," Moline, IL ",63.78723662940013,convenience stores,1,5.0
1575,"Clarence, IA"," Iowa City, IA ",46.42203807795094,convenience stores,64,4.5
1576,"Clarence, IA"," Muscatine, IA ",47.69618302225131,convenience stores,3,4.5
1577,"Clarence, IA"," Davenport, IA ",52.31094280337537,convenience stores,2,5.0
1578,"Clarence, IA"," Cedar Rapids, IA ",50.863925005715906,convenience stores,11,4.5
1579,"Clarence, IA"," Iowa City, IA ",46.97957612555398,convenience stores,2,3.0
1580,"Clarence, IA"," Cedar Rapids, IA ",51.37549533925932,convenience stores,4,3.0
1581,"Clarence, IA"," Rock Island, IL ",60.72931457904764,convenience stores,1,5.0
1582,"Clarence, IA"," Cedar Rapids, IA ",50.891516022848215,convenience stores,1,1.0
1583,"Clarence, IA"," Cedar Rapids, IA ",57.80412735877211,convenience stores,6,3.0
1584,"Clarence, IA"," Muscatine, IA ",51.3938460888229,convenience stores,1,5.0
1585,"Clarence, IA"," Rock Island, IL ",60.95729960280004,convenience stores,1,5.0
1586,"Clarence, IA"," Iowa City, IA ",46.75365753163106,convenience stores,5,4.0
1587,"Clarence, IA"," Cedar Rapids, IA ",50.42854922195396,convenience stores,7,4.5
1588,"Clarence, IA"," Coralville, IA ",48.722868649168646,convenience stores,10,2.0
1589,"Clarence, IA"," Mount Vernon, IA ",30.02453636004368,pharmacy,1,3.0
1590,"Clarence, IA"," Coralville, IA ",48.722868649168646,pharmacy,10,2.0
1591,"Clarence, IA"," Iowa City, IA ",47.052230753613614,pharmacy,7,3.0
1592,"Clarence, IA"," Iowa City, IA ",45.39062384143296,pharmacy,4,3.5
1593,"Clarence, IA"," Iowa City, IA ",50.235486536114465,pharmacy,2,4.0
1594,"Clarence, IA"," Davenport, IA ",55.70398924624739,pharmacy,1,5.0
1595,"Clarence, IA"," Iowa City, IA ",44.317569549307365,pharmacy,2,4.5
1596,"Clarence, IA"," Muscatine, IA ",49.17062173212971,pharmacy,4,3.5
1597,"Clarence, IA"," Davenport, IA ",55.642307781707146,pharmacy,4,4.5
1598,"Clarence, IA"," Rock Island, IL ",60.07307004968311,pharmacy,1,5.0
1599,"Clarence, IA"," Iowa City, IA ",45.17597037481628,pharmacy,10,3.0
1600,"Clarence, IA"," Dubuque, IA ",73.056339862933,pharmacy,5,2.5
1601,"Clarence, IA"," Eldridge, IA ",47.13774118427236,pharmacy,1,1.0
1602,"Clarence, IA"," North Liberty, IA ",48.26348241778102,pharmacy,4,4.0
1603,"Clarence, IA"," Cedar Rapids, IA ",55.48676938734666,pharmacy,1,5.0
1604,"Clarence, IA"," Davenport, IA ",54.194977339087714,pharmacy,2,2.5
1605,"Clarence, IA"," North Liberty, IA ",48.0396376918519,pharmacy,2,3.0
1606,"Clarence, IA"," Bettendorf, IA ",60.3892262148245,pharmacy,4,1.0
1607,"Clarence, IA"," Marion, IA ",47.511496622748346,pharmacy,3,2.5
1608,"Clarence, IA"," Davenport, IA ",56.812939003198345,pharmacy,5,2.0
1609,"Clarence, IA"," Coralville, IA ",49.435218158917245,Pay-Day Loans,9,2.0
1610,"Clarence, IA"," Iowa City, IA ",46.81625231277052,Pay-Day Loans,320,4.5
1611,"Clarence, IA"," Coralville, IA ",49.354795026447974,Pay-Day Loans,14,5.0
1612,"Clarence, IA"," Cedar Rapids, IA ",51.48219890183468,Pay-Day Loans,6,1.0
1613,"Clarence, IA"," Davenport, IA ",52.93875982222061,Pay-Day Loans,6,1.0
1614,"Clarence, IA"," Iowa City, IA ",50.295976855778505,Pay-Day Loans,3,2.5
1615,"Clarence, IA"," Iowa City, IA ",50.58022880595078,Pay-Day Loans,9,2.5
1616,"Clarence, IA"," Hiawatha, IA ",55.274036185357645,Pay-Day Loans,1,1.0
1617,"Clarence, IA"," Cedar Rapids, IA ",52.79087863942135,Pay-Day Loans,15,2.5
1618,"Clarence, IA"," Davenport, IA ",59.0819720612569,Pay-Day Loans,3,2.5
1619,"Clarence, IA"," Moline, IL ",61.60794174893964,Pay-Day Loans,150,4.0
1620,"Clarence, IA"," Cedar Rapids, IA ",51.540895752553936,Pay-Day Loans,115,4.5
1621,"Clarence, IA"," Cedar Rapids, IA ",49.74349273008727,Pay-Day Loans,85,3.5
1622,"Clarence, IA"," Cedar Rapids, IA ",50.104366695431786,Pay-Day Loans,34,4.5
1623,"Clarence, IA"," Rock Island, IL ",59.839820123543284,Pay-Day Loans,9,3.5
1624,"Clarence, IA"," Davenport, IA ",57.442146776744025,Pay-Day Loans,2,1.0
1625,"Clarence, IA"," Iowa City, IA ",46.26864237130514,Pay-Day Loans,12,2.5
1626,"Clarence, IA"," Davenport, IA ",56.19518940205178,Pay-Day Loans,25,3.5
1627,"Clarence, IA"," Davenport, IA ",55.13195898210513,Pay-Day Loans,43,3.5
1628,"Clarence, IA"," Bettendorf, IA ",59.32679503444076,dental,6,5.0
1629,"Clarence, IA"," North Liberty, IA ",48.01245329558342,dental,3,4.5
1630,"Clarence, IA"," Cedar Rapids, IA ",55.024579535547026,dental,6,5.0
1631,"Clarence, IA"," Davenport, IA ",52.59998331535115,dental,8,5.0
1632,"Clarence, IA"," Coralville, IA ",48.80822125916769,dental,3,5.0
1633,"Clarence, IA"," Iowa City, IA ",47.96981419561214,dental,3,4.5
1634,"Clarence, IA"," Iowa City, IA ",42.857170871736216,dental,5,5.0
1635,"Clarence, IA"," Coralville, IA ",50.00340461332882,dental,7,4.5
1636,"Clarence, IA"," Coralville, IA ",48.468939696822936,dental,3,5.0
1637,"Clarence, IA"," Muscatine, IA ",50.19714189750474,dental,1,5.0
1638,"Clarence, IA"," Walcott, IA ",37.54348623388409,dental,2,5.0
1639,"Clarence, IA"," Muscatine, IA ",47.90429060796353,dental,1,5.0
1640,"Clarence, IA"," Durant, IA ",34.11665236234445,dental,1,5.0
1641,"Clarence, IA"," West Liberty, IA ",38.028138405581664,dental,2,1.0
1642,"Clarence, IA"," Monticello, IA ",40.6531276413316,dental,1,5.0
1643,"Clarence, IA"," Cedar Rapids, IA ",55.1574905553429,dental,3,5.0
1644,"Clarence, IA"," Cedar Rapids, IA ",55.0565813510054,dental,1,5.0
1645,"Clarence, IA"," Iowa City, IA ",45.14496081332911,dental,13,3.5
1646,"Clarence, IA"," Coralville, IA ",50.24714067578171,dental,10,2.5
1647,"Clarence, IA"," Cedar Rapids, IA ",52.61275791515346,dental,1,5.0
1648,"Clarence, IA"," Clarence, IA ",0.27310161712606895,restaurants,1,5.0
1649,"Clarence, IA"," Clarence, IA ",0.2696063255287558,restaurants,1,4.0
1650,"Clarence, IA"," Clarence, IA ",0.30936288471906176,restaurants,2,3.5
1651,"Clarence, IA"," Stanwood, IA ",7.372207201259752,restaurants,10,4.5
1652,"Clarence, IA"," Cedar Rapids, IA ",57.328741144752144,restaurants,1,5.0
1653,"Clarence, IA"," Iowa City, IA ",46.768222325559044,optometrist,16,5.0
1654,"Clarence, IA"," Iowa City, IA ",48.635948138187246,optometrist,2,5.0
1655,"Clarence, IA"," Muscatine, IA ",50.2292842418039,optometrist,2,5.0
1656,"Clarence, IA"," Coralville, IA ",51.014750681752425,optometrist,2,5.0
1657,"Clarence, IA"," Cedar Rapids, IA ",49.12310755718439,optometrist,4,5.0
1658,"Clarence, IA"," Marion, IA ",47.18930655836913,optometrist,2,4.5
1659,"Clarence, IA"," North Liberty, IA ",48.2371067525445,optometrist,1,5.0
1660,"Clarence, IA"," Coralville, IA ",50.132473469437464,optometrist,1,5.0
1661,"Clarence, IA"," Anamosa, IA ",30.71554562678542,optometrist,1,2.0
1662,"Clarence, IA"," Iowa City, IA ",46.316065009130675,optometrist,3,3.5
1663,"Clarence, IA"," Davenport, IA ",55.683177031628475,optometrist,2,4.0
1664,"Clarence, IA"," Coralville, IA ",50.017955972047204,optometrist,3,3.5
1665,"Clarence, IA"," Bettendorf, IA ",60.28572844492961,optometrist,3,5.0
1666,"Clarence, IA"," Iowa City, IA ",47.053718099489224,optometrist,5,2.0
1667,"Clarence, IA"," Iowa City, IA ",45.15338266350561,optometrist,3,2.0
1668,"Clarence, IA"," Cedar Rapids, IA ",50.36473233890027,optometrist,3,3.5
1669,"Clarence, IA"," Cedar Rapids, IA ",54.834890787456544,optometrist,5,4.5
1670,"Clarence, IA"," Riverside, IA ",60.19534613072851,optometrist,1,4.0
1671,"Clarence, IA"," Cedar Rapids, IA ",50.66138550871686,optometrist,1,5.0
1672,"Clarence, IA"," Davenport, IA ",55.975453823521484,optometrist,7,3.5
1673,"Clarence, IA"," Tipton, IA ",14.03679725317665,groceries,3,3.5
1674,"Clarence, IA"," Mount Vernon, IA ",30.525675623535356,groceries,5,4.0
1675,"Clarence, IA"," Anamosa, IA ",30.920318821929552,groceries,2,4.0
1676,"Clarence, IA"," Anamosa, IA ",29.24370728966421,groceries,1,4.0
1677,"Clarence, IA"," Durant, IA ",34.041492848061694,groceries,1,5.0
1678,"Clarence, IA"," Wheatland, IA ",18.928349401724116,groceries,2,3.0
1679,"Clarence, IA"," Maquoketa, IA ",36.966925022045736,groceries,3,4.0
1680,"Clarence, IA"," West Branch, IA ",33.87350992530737,groceries,2,3.5
1681,"Clarence, IA"," Anamosa, IA ",30.916541774240923,groceries,1,5.0
1682,"Clarence, IA"," West Liberty, IA ",38.15815889601336,groceries,3,2.5
1683,"Clarence, IA"," Iowa City, IA ",38.25915506092567,groceries,23,4.0
1684,"Clarence, IA"," Davenport, IA ",52.146143581434366,Check Cashing,1,5.0
1685,"Clarence, IA"," Rock Island, IL ",57.7424187608145,Check Cashing,1,1.0
1686,"Clarinda, IA"," Clarinda, IA ",0.37777470336754665,pharmacy,1,4.0
1687,"Clarinda, IA"," Sidney, IA ",51.67337421983371,pharmacy,2,5.0
1688,"Clarinda, IA"," Red Oak, IA ",35.527086047350174,pharmacy,1,5.0
1689,"Clarinda, IA"," Glenwood, IA ",68.69559197922278,pharmacy,1,2.0
1690,"Clarinda, IA"," Hamburg, IA ",54.69115097205886,pharmacy,3,3.5
1691,"Clarinda, IA"," Red Oak, IA ",35.41019393894194,pharmacy,1,1.0
1692,"Clarinda, IA"," Fontanelle, IA ",72.8855191510007,pharmacy,1,5.0
1693,"Clarinda, IA"," Council Bluffs, IA ",86.9964184153368,pharmacy,1,3.0
1694,"Clarinda, IA"," Creston, IA ",65.31968658141611,pharmacy,2,3.0
1695,"Clarinda, IA"," Council Bluffs, IA ",89.42555539759032,pharmacy,4,2.0
1696,"Clarinda, IA"," Council Bluffs, IA ",87.16530876283635,pharmacy,3,2.5
1697,"Clarinda, IA"," Council Bluffs, IA ",86.22460542649874,pharmacy,8,3.5
1698,"Clarinda, IA"," Red Oak, IA ",35.5596366729324,convenience stores,1,5.0
1699,"Clarinda, IA"," Percival, IA ",63.93728222796008,convenience stores,11,3.5
1700,"Clarinda, IA"," Riverton, IA ",45.47427570946059,convenience stores,1,4.0
1701,"Clarinda, IA"," Percival, IA ",63.983958243362615,convenience stores,16,4.5
1702,"Clarinda, IA"," Glenwood, IA ",68.76854333491927,convenience stores,2,5.0
1703,"Clarinda, IA"," Percival, IA ",64.06100800306048,convenience stores,1,5.0
1704,"Clarinda, IA"," Rock Port, MO ",57.75898918696446,convenience stores,2,3.0
1705,"Clarinda, IA"," Albany, MO ",80.12414130804953,convenience stores,1,5.0
1706,"Clarinda, IA"," Glenwood, IA ",73.76202989978516,convenience stores,2,3.0
1707,"Clarinda, IA"," Percival, IA ",64.1298801762306,convenience stores,12,3.5
1708,"Clarinda, IA"," Auburn, NE ",78.74863706077844,convenience stores,1,4.0
1709,"Clarinda, IA"," Percival, IA ",64.12267885058438,convenience stores,1,4.0
1710,"Clarinda, IA"," Council Bluffs, IA ",87.02843955337434,convenience stores,16,4.5
1711,"Clarinda, IA"," Council Bluffs, IA ",86.91799524458875,convenience stores,6,3.0
1712,"Clarinda, IA"," Council Bluffs, IA ",86.51485889861294,convenience stores,1,1.0
1713,"Clarinda, IA"," Council Bluffs, IA ",89.6716443119129,convenience stores,4,3.5
1714,"Clarinda, IA"," Council Bluffs, IA ",89.42555539759032,convenience stores,4,2.0
1715,"Clarinda, IA"," Red Oak, IA ",35.09341400908196,optometrist,1,5.0
1716,"Clarinda, IA"," Red Oak, IA ",35.527086047350174,optometrist,1,5.0
1717,"Clarinda, IA"," Auburn, NE ",78.70651354609906,optometrist,1,5.0
1718,"Clarinda, IA"," Council Bluffs, IA ",86.64959086169588,optometrist,1,5.0
1719,"Clarinda, IA"," Council Bluffs, IA ",89.72590209472851,optometrist,3,4.5
1720,"Clarinda, IA"," Council Bluffs, IA ",86.25162333649794,optometrist,4,2.5
1721,"Clarinda, IA"," Council Bluffs, IA ",86.35649734765005,optometrist,1,5.0
1722,"Clarinda, IA"," Maryville, MO ",48.51279359899025,dental,1,5.0
1723,"Clarinda, IA"," Glenwood, IA ",68.89519094725284,dental,1,1.0
1724,"Clarinda, IA"," Albany, MO ",80.5510260356696,dental,1,1.0
1725,"Clarinda, IA"," Albany, MO ",80.80261045198877,dental,1,1.0
1726,"Clarinda, IA"," Council Bluffs, IA ",86.80382285017929,dental,2,3.0
1727,"Clarinda, IA"," Council Bluffs, IA ",86.48673191107046,dental,2,5.0
1728,"Clarinda, IA"," Council Bluffs, IA ",86.2729152712263,dental,3,2.0
1729,"Clarinda, IA"," Council Bluffs, IA ",87.57926107145707,dental,2,4.5
1730,"Clarinda, IA"," Council Bluffs, IA ",89.29390765636751,dental,2,5.0
1731,"Clarinda, IA"," Council Bluffs, IA ",89.28953718118322,dental,2,3.0
1732,"Clarinda, IA"," Council Bluffs, IA ",89.71166852632996,dental,2,3.0
1733,"Clarinda, IA"," Council Bluffs, IA ",89.27961200627352,dental,2,2.5
1734,"Clarinda, IA"," Council Bluffs, IA ",89.71166852632996,dental,1,1.0
1735,"Clarinda, IA"," Rock Port, MO ",57.757052293987776,gas stations,4,3.0
1736,"Clarinda, IA"," Mound City, MO ",69.30286257379048,gas stations,4,3.0
1737,"Clarinda, IA"," Rock Port, MO ",57.75898918696446,gas stations,2,3.0
1738,"Clarinda, IA"," Percival, IA ",63.983958243362615,gas stations,16,4.5
1739,"Clarinda, IA"," Red Oak, IA ",35.5596366729324,gas stations,1,5.0
1740,"Clarinda, IA"," Percival, IA ",64.1298801762306,gas stations,12,3.5
1741,"Clarinda, IA"," Craig, MO ",66.83778907463524,gas stations,1,4.0
1742,"Clarinda, IA"," Percival, IA ",63.93728222796008,gas stations,11,3.5
1743,"Clarinda, IA"," Albany, MO ",80.12414130804953,gas stations,1,5.0
1744,"Clarinda, IA"," Maryville, MO ",44.29095638374576,gas stations,2,1.5
1745,"Clarinda, IA"," Glenwood, IA ",68.76854333491927,gas stations,2,5.0
1746,"Clarinda, IA"," Stanberry, MO ",71.52602853929126,gas stations,3,3.5
1747,"Clarinda, IA"," Greenfield, IA ",79.50580742878911,gas stations,1,4.0
1748,"Clarinda, IA"," Percival, IA ",64.06100800306048,gas stations,1,5.0
1749,"Clarinda, IA"," Glenwood, IA ",68.66876020635347,gas stations,1,3.0
1750,"Clarinda, IA"," Glenwood, IA ",73.76202989978516,gas stations,2,3.0
1751,"Clarinda, IA"," Stella, NE ",84.25329265761778,gas stations,1,5.0
1752,"Clarinda, IA"," Council Bluffs, IA ",86.8676338466005,gas stations,1,5.0
1753,"Clarinda, IA"," Council Bluffs, IA ",88.69063270214147,gas stations,3,4.0
1754,"Clarinda, IA"," Council Bluffs, IA ",86.51485889861294,gas stations,1,1.0
1755,"Clarinda, IA"," Clarinda, IA ",1.7912445593422606,restaurant,17,4.0
1756,"Clarinda, IA"," Clarinda, IA ",0.2316809041001319,restaurant,3,5.0
1757,"Clarinda, IA"," Clarinda, IA ",0.16900204113480125,restaurant,8,4.0
1758,"Clarinda, IA"," Clarinda, IA ",0.2843034135501491,restaurant,9,4.0
1759,"Clarinda, IA"," Clarinda, IA ",0.32822870915303265,restaurant,6,5.0
1760,"Clarinda, IA"," Clarinda, IA ",0.25889549766123554,restaurant,1,5.0
1761,"Clarinda, IA"," Clarinda, IA ",0.3267121907411575,restaurant,3,4.5
1762,"Clarinda, IA"," Clarinda, IA ",0.25889549766123554,restaurant,4,4.0
1763,"Clarinda, IA"," Clarinda, IA ",1.427217202109197,restaurant,1,4.0
1764,"Clarinda, IA"," Clarinda, IA ",0.5315420782276046,restaurant,3,3.0
1765,"Clarinda, IA"," Clarinda, IA ",1.2503080303803955,restaurant,1,3.0
1766,"Clarinda, IA"," Clarinda, IA ",1.522143284497646,restaurant,3,3.0
1767,"Clarinda, IA"," Clarinda, IA ",1.3869296940087354,restaurant,2,4.0
1768,"Clarinda, IA"," Clarinda, IA ",1.2503080303803955,restaurant,2,3.0
1769,"Colo, IA"," Colfax, IA ",36.92267602186273,gas stations,3,3.5
1770,"Colo, IA"," Ellsworth, IA ",39.20274540802464,gas stations,3,4.5
1771,"Colo, IA"," Williams, IA ",54.84473380516446,gas stations,9,4.0
1772,"Colo, IA"," Ames, IA ",27.480612661734533,gas stations,2,3.0
1773,"Colo, IA"," Ames, IA ",21.422059097069432,gas stations,4,3.5
1774,"Colo, IA"," Marshalltown, IA ",32.85657640850857,gas stations,1,4.0
1775,"Colo, IA"," Ankeny, IA ",35.128141132069956,gas stations,5,3.5
1776,"Colo, IA"," Newton, IA ",41.443772765021,gas stations,2,4.0
1777,"Colo, IA"," Nevada, IA ",11.247988164332792,gas stations,2,2.0
1778,"Colo, IA"," Des Moines, IA ",54.40383069346473,gas stations,5,4.5
1779,"Colo, IA"," Ellsworth, IA ",38.98044521870571,gas stations,2,3.5
1780,"Colo, IA"," De Soto, IA ",78.30178913692474,gas stations,2,2.0
1781,"Colo, IA"," Ames, IA ",25.46523024550849,gas stations,3,4.5
1782,"Colo, IA"," Grinnell, IA ",60.1982402219201,gas stations,5,3.0
1783,"Colo, IA"," Newton, IA ",45.59939940376922,gas stations,9,3.5
1784,"Colo, IA"," Altoona, IA ",42.1790668050925,gas stations,14,3.0
1785,"Colo, IA"," Ames, IA ",21.535263401148953,gas stations,2,1.0
1786,"Colo, IA"," Ankeny, IA ",38.441433274502565,gas stations,8,4.5
1787,"Colo, IA"," Steamboat Rock, IA ",48.537080437130264,gas stations,1,5.0
1788,"Colo, IA"," Des Moines, IA ",53.63651036022721,gas stations,3,5.0
1789,"Colo, IA"," Ames, IA ",25.361124382551445,pharmacy,5,4.5
1790,"Colo, IA"," Story City, IA ",29.87223713447611,pharmacy,1,3.0
1791,"Colo, IA"," Ames, IA ",27.367827098895727,pharmacy,2,4.5
1792,"Colo, IA"," Ames, IA ",24.957788906240502,pharmacy,12,4.0
1793,"Colo, IA"," Des Moines, IA ",54.08106113362839,pharmacy,6,3.5
1794,"Colo, IA"," Ames, IA ",29.278927158361444,pharmacy,14,3.5
1795,"Colo, IA"," Newton, IA ",41.97952805753891,pharmacy,1,1.0
1796,"Colo, IA"," Ames, IA ",24.957788906240502,pharmacy,1,1.0
1797,"Colo, IA"," Ankeny, IA ",41.054186144015006,pharmacy,3,5.0
1798,"Colo, IA"," Ames, IA ",24.957788906240502,pharmacy,1,5.0
