origination,city,km distance,latitude,longitude,num reviews,price,rating,Type
"Altoona, IA",Altoona,1.3689961953393068,41.6592935379325,-93.49938078274859,9,2,2.5,Restaurants
"Altoona, IA",Des Moines,13.90990311945056,41.585440000000006,-93.62501999999999,5,2,4.0,Pharmacy
"Altoona, IA",Ankeny,9.704646866960529,41.70214,-93.58189,3,2,5.0,Pharmacy
"Altoona, IA",Ames,45.386447247439406,42.048965,-93.62123100000001,4,2,4.5,Pharmacy
"Altoona, IA",Altoona,1.9706673556013743,41.642650604248,-93.4656829833984,4,2,3.5,Pharmacy
"Altoona, IA",West Des Moines,25.973727021249598,41.55856,-93.77,4,2,4.5,Pharmacy
"Altoona, IA",Altoona,1.998924976915672,41.64447,-93.464,4,2,2.0,Pharmacy
"Altoona, IA",Des Moines,11.32364242783659,41.601104736328104,-93.60122680664058,2,2,4.5,Pharmacy
"Altoona, IA",Des Moines,13.75718084760557,41.58461387468,-93.62204975118479,34,2,3.5,Pharmacy
"Altoona, IA",Ankeny,11.824603988312578,41.73245,-93.58087990000001,2,2,4.5,Pharmacy
"Altoona, IA",West Des Moines,21.869558607305507,41.597457,-93.736846,1,2,5.0,Pharmacy
"Altoona, IA",Des Moines,17.014630144458312,41.586216,-93.668541,38,1,4.5,Pharmacy
"Altoona, IA",Des Moines,7.5948863327690335,41.6270485,-93.5686798,2,2,4.0,Pharmacy
"Altoona, IA",Carlisle,17.309936111188662,41.498291015625,-93.4950485229492,1,-1,2.0,Pharmacy
"Altoona, IA",Grinnell,63.2610187257053,41.745906829834,-92.732177734375,1,-1,5.0,Pharmacy
"Altoona, IA",Winterset,56.59453340839426,41.33513,-94.01465,6,1,4.5,Pharmacy
"Altoona, IA",Ankeny,13.433501038385842,41.7390365600586,-93.59935760498051,8,3,3.0,Pharmacy
"Altoona, IA",Urbandale,27.77053823032655,41.6157774546845,-93.8150148466229,3,-1,3.5,Pharmacy
"Altoona, IA",Colfax,20.038089368214468,41.6777769,-93.24558959999999,3,2,3.5,Pharmacy
"Altoona, IA",Des Moines,11.354987999604536,41.6283302307129,-93.6171875,4,2,3.5,Pharmacy
"Altoona, IA",Clive,26.324963404709468,41.600944519043004,-93.7936019897461,4,2,2.0,Pharmacy
"Altoona, IA",Altoona,2.3620562739165534,41.6445350646973,-93.4590530395508,2,-1,1.5,Optometrist
"Altoona, IA",Pleasant Hill,6.415569717835822,41.6004564,-93.51457629999999,6,-1,4.0,Optometrist
"Altoona, IA",Ankeny,9.933090671920217,41.709546,-93.57804200000001,3,2,5.0,Optometrist
"Altoona, IA",Ankeny,9.837561355455662,41.70572,-93.58063,3,-1,3.0,Optometrist
"Altoona, IA",Ankeny,10.211533725422376,41.711252,-93.58050899999999,5,2,2.0,Optometrist
"Altoona, IA",Des Moines,8.564906774848861,41.610454600000004,-93.5690402,1,-1,1.0,Optometrist
"Altoona, IA",Altoona,1.9706673556013743,41.642650604248,-93.4656829833984,4,2,3.5,Groceries
"Altoona, IA",Bondurant,4.4443352895522255,41.6898765563965,-93.4619522094727,18,2,4.5,Groceries
"Altoona, IA",Altoona,1.820496737506103,41.6469887,-93.50473290000001,4,1,3.5,Groceries
"Altoona, IA",Pleasant Hill,6.7221151873921725,41.598609,-93.517684,7,2,2.5,Groceries
"Altoona, IA",Des Moines,7.594826484939567,41.6288942830416,-93.56990016996859,10,2,3.5,Groceries
"Altoona, IA",Ankeny,10.114441724465404,41.7052431341965,-93.5850421820446,11,1,3.5,Groceries
"Altoona, IA",Pleasant Hill,6.184856565702191,41.599990899493605,-93.5042499352088,2,2,5.0,Groceries
"Altoona, IA",Des Moines,9.177296023665868,41.5999583426119,-93.56856631751758,3,2,2.5,Groceries
"Altoona, IA",Ankeny,9.704646866960529,41.70214,-93.58189,3,2,5.0,Groceries
"Altoona, IA",Altoona,1.4270773337404197,41.660171000000005,-93.49953199999999,13,-1,2.5,Gas Stations
"Altoona, IA",Altoona,1.9772282095793168,41.643551,-93.50260899999999,3,-1,3.5,Gas Stations
"Altoona, IA",Altoona,1.8650239999967653,41.6435546875,-93.5026092529297,1,-1,5.0,Gas Stations
"Altoona, IA",Ankeny,9.801231206100868,41.70355,-93.58201,7,2,4.5,Gas Stations
"Altoona, IA",Bondurant,5.896075996232348,41.70325,-93.45939,2,1,3.0,Gas Stations
"Altoona, IA",Pleasant Hill,6.226743056497874,41.597944,-93.492188,1,1,5.0,Gas Stations
"Altoona, IA",Ankeny,9.069564439031994,41.703630902853796,-93.5710414499044,1,1,5.0,Gas Stations
"Altoona, IA",Des Moines,8.891009637876099,41.61538,-93.57864909999999,3,2,4.5,Gas Stations
"Altoona, IA",Des Moines,8.586637388294854,41.6001,-93.55904,7,1,5.0,Gas Stations
"Altoona, IA",Des Moines,9.00375829388058,41.606120000000004,-93.57276999999999,1,-1,5.0,Gas Stations
"Altoona, IA",Des Moines,5.699166995816424,41.62928,-93.54514,3,1,3.5,Gas Stations
"Altoona, IA",Des Moines,8.289413159963354,41.627388,-93.577926,2,1,3.0,Gas Stations
"Altoona, IA",Des Moines,8.277431856812987,41.627387,-93.577923,1,2,5.0,Gas Stations
"Altoona, IA",Des Moines,16.518765316985608,41.548477,-93.62505300000001,2,-1,3.5,Dollar Store
"Altoona, IA",West Des Moines,27.806314142163554,41.5604746341705,-93.795233219862,3,2,2.0,Dollar Store
"Altoona, IA",West Des Moines,21.997081881548013,41.596211873056795,-93.73796498753029,2,1,4.0,Dollar Store
"Altoona, IA",West Des Moines,19.962783519469177,41.58101,-93.70416999999999,1,-1,3.0,Dollar Store
"Altoona, IA",Des Moines,15.910620919720369,41.5851649275904,-93.652771678102,1,1,2.0,Dollar Store
"Altoona, IA",Pleasant Hill,6.613981186390051,41.6016679,-93.5233705,6,-1,5.0,Dental
"Altoona, IA",Altoona,2.045652282022296,41.644471,-93.46339990000001,2,-1,5.0,Dental
"Altoona, IA",Des Moines,6.210450064516169,41.628098487854,-93.5514995455742,3,-1,5.0,Dental
"Altoona, IA",Altoona,1.6126564523846318,41.642946,-93.49780129999999,2,-1,2.0,Dental
"Altoona, IA",Pleasant Hill,6.565410777906791,41.6000255,-93.517744,3,-1,5.0,Dental
"Altoona, IA",Bondurant,5.709955601551237,41.702130100000005,-93.4620062,2,-1,5.0,Dental
"Altoona, IA",Pleasant Hill,6.665069185372679,41.60190963745121,-93.5249862670898,1,-1,5.0,Dental
"Altoona, IA",Ankeny,10.113359914002466,41.70986,-93.58055999999999,2,-1,3.0,Dental
"Altoona, IA",Ankeny,9.839180035551184,41.705637,-93.580611,3,-1,1.0,Dental
"Altoona, IA",Pleasant Hill,5.986079852105994,41.605117,-93.515975,1,-1,4.0,Dental
"Altoona, IA",Ankeny,9.801231206100868,41.70355,-93.58201,7,2,4.5,Convenience Stores
"Altoona, IA",Bondurant,4.4443352895522255,41.6898765563965,-93.4619522094727,18,2,4.5,Convenience Stores
"Altoona, IA",Ankeny,9.707620813047738,41.70214,-93.58189,3,2,5.0,Convenience Stores
"Altoona, IA",Altoona,2.1620277490560107,41.6416473388672,-93.50515747070308,3,-1,2.5,Convenience Stores
"Altoona, IA",Altoona,2.1006090595143645,41.64349,-93.4635,2,-1,4.5,Convenience Stores
"Altoona, IA",Altoona,1.4270773337404197,41.660171000000005,-93.49953199999999,13,-1,2.5,Convenience Stores
"Altoona, IA",Des Moines,8.586637388294854,41.6001,-93.55904,7,1,5.0,Convenience Stores
"Altoona, IA",Des Moines,9.00375829388058,41.606120000000004,-93.57276999999999,1,-1,5.0,Convenience Stores
"Altoona, IA",Bondurant,5.896075996232348,41.70325,-93.45939,2,1,3.0,Convenience Stores
"Altoona, IA",Des Moines,8.289413159963354,41.627388,-93.577926,2,1,3.0,Convenience Stores
"Altoona, IA",Altoona,1.1571117727575102,41.65892398522521,-93.4967435896397,8,1,2.0,Convenience Stores
"Altoona, IA",Ankeny,10.133808935696583,41.7120348,-93.58092509999999,9,-1,3.0,Convenience Stores
"Altoona, IA",Ankeny,9.10435859680858,41.693690000000004,-93.580352,19,2,4.0,Convenience Stores
"Altoona, IA",Pleasant Hill,6.184856565702191,41.599990899493605,-93.5042499352088,2,2,5.0,Convenience Stores
"Altoona, IA",Des Moines,5.699166995816424,41.62928,-93.54514,3,1,3.5,Convenience Stores
"Altoona, IA",Ankeny,10.215233143300567,41.711250305175795,-93.58050537109379,16,2,4.5,Convenience Stores
"Altoona, IA",Ankeny,11.56849331177253,41.7298,-93.57967,2,-1,5.0,Convenience Stores
"Altoona, IA",Des Moines,8.277431856812987,41.627387,-93.577923,1,2,5.0,Convenience Stores
"Altoona, IA",Des Moines,8.624010821302322,41.616820000000004,-93.5759,1,-1,4.0,Convenience Stores
"Altoona, IA",Ankeny,10.025467714589881,41.7022,-93.58633,19,-1,5.0,Convenience Stores
"Altoona, IA",Des Moines,14.123811037706515,41.58498,-93.62758640000001,4,-1,1.0,Pay Day Loans
"Altoona, IA",Clive,23.55047614702062,41.6147216,-93.76326949999999,57,-1,1.5,Pay Day Loans
"Altoona, IA",Urbandale,23.23078589823436,41.6161652220534,-93.7597176161732,13,-1,3.5,Pay Day Loans
"Altoona, IA",Urbandale,21.386569016148783,41.6164,-93.73675,12,-1,5.0,Pay Day Loans
"Altoona, IA",Des Moines,13.986253644043256,41.5799110365612,-93.6210649959778,7,-1,1.0,Pay Day Loans
"Altoona, IA",Des Moines,12.299684155102415,41.5938859,-93.6092304,7,-1,2.5,Pay Day Loans
"Altoona, IA",West Des Moines,26.18030197947766,41.599920000000004,-93.7914,3,-1,2.5,Pay Day Loans
"Altoona, IA",Des Moines,13.609381141752973,41.5830643310897,-93.6184602034121,176,1,4.0,Pay Day Loans
"Altoona, IA",Grimes,24.243279363728924,41.656362,-93.77650899999999,24,-1,2.5,Pay Day Loans
"Altoona, IA",Cambridge,27.428831636506075,41.8980946,-93.5292316,17,-1,4.5,Pay Day Loans
"Altoona, IA",West Des Moines,28.41788459903132,41.5865020751953,-93.8147811889648,2,-1,1.0,Pay Day Loans
"Altoona, IA",Clive,24.52815865851099,41.6137299,-93.774986,22,-1,3.0,Pay Day Loans
"Altoona, IA",Urbandale,24.145894944561892,41.6269702,-93.77308909999999,18,-1,3.5,Pay Day Loans
"Altoona, IA",Des Moines,13.635047243004793,41.56368,-93.59623,8,-1,2.0,Pay Day Loans
"Altoona, IA",Des Moines,13.931615635736845,41.587062090061394,-93.626683,63,2,3.5,Pay Day Loans
"Altoona, IA",Ankeny,9.439657223701786,41.70182,-93.57942,21,-1,3.5,Pay Day Loans
"Altoona, IA",West Des Moines,28.755733102912263,41.5657498687506,-93.80916327238079,3,-1,2.5,Pay Day Loans
"Altoona, IA",Ankeny,12.933647705449117,41.7317884,-93.6001278,3,-1,1.0,Pay Day Loans
"Altoona, IA",Des Moines,24.36173842857168,41.61401,-93.77301999999999,23,-1,2.0,Pay Day Loans
"Altoona, IA",Ankeny,9.266181905255088,41.6987,-93.5788,14,-1,2.5,Pay Day Loans
"Lake Park, IA",Jackson,34.388598296806755,43.6226081848145,-94.9874114990234,20,1,4.5,Restaurants
"Lake Park, IA",Round Lake,15.074557817767632,43.5410842895508,-95.4680862426758,3,-1,4.5,Restaurants
"Lake Park, IA",Worthington,28.524690258590827,43.619169899999996,-95.59640999999999,17,2,4.0,Restaurants
"Lake Park, IA",Spirit Lake,13.272878745987494,43.406492,-95.183399,13,2,4.0,Restaurants
"Lake Park, IA",Arnolds Park,19.553933515466717,43.3729967288477,-95.11572196683571,14,2,3.5,Restaurants
"Lake Park, IA",Arnolds Park,18.610480030317703,43.367540000000005,-95.13075,4,-1,4.5,Restaurants
"Lake Park, IA",Okoboji,18.135340431879467,43.385995748325605,-95.12725209394621,25,2,4.0,Restaurants
"Lake Park, IA",Worthington,30.03990100871809,43.6400328,-95.5937012,8,2,4.0,Restaurants
"Lake Park, IA",Lakefield,26.789796124772238,43.6549,-95.17362,6,-1,3.0,Restaurants
"Lake Park, IA",Everly,31.714573421465115,43.159839630127,-95.3250274658203,1,-1,5.0,Restaurants
"Lake Park, IA",Jackson,35.17437409404908,43.64052,-94.99488000000001,10,1,2.5,Restaurants
"Lake Park, IA",Arnolds Park,18.9462470652488,43.369472399354,-95.1263263821602,21,2,5.0,Restaurants
"Lake Park, IA",Lakefield,29.44028542417548,43.682356,-95.1749059,3,1,4.0,Restaurants
"Lake Park, IA",Spirit Lake,17.512977013040036,43.3998170678872,-95.12884724857679,21,1,4.0,Restaurants
"Lake Park, IA",Sanborn,38.72107183998457,43.1862120841907,-95.6569578770924,4,2,5.0,Restaurants
"Lake Park, IA",Okoboji,18.49765178501247,43.3772445283628,-95.1274240607835,59,2,3.5,Restaurants
"Lake Park, IA",Spirit Lake,19.057634171314596,43.42419,-95.102699,39,1,4.5,Restaurants
"Lake Park, IA",Worthington,29.83805119829113,43.635819814666704,-95.5967805455078,21,2,3.5,Restaurants
"Lake Park, IA",Wahpeton,14.976380556437947,43.374519899999996,-95.17811,26,2,3.5,Restaurants
"Lake Park, IA",Milford,18.660221419451148,43.3455393,-95.15052320000001,26,1,4.5,Restaurants
"Lake Park, IA",Spirit Lake,18.185169526521513,43.423343658447294,-95.1131820678711,1,2,4.0,Pharmacy
"Lake Park, IA",Milford,20.131236647606247,43.3253021240234,-95.1495513916016,1,-1,3.0,Pharmacy
"Lake Park, IA",Estherville,39.42826662504361,43.4018593,-94.83698270000001,1,-1,4.0,Pharmacy
"Lake Park, IA",Estherville,41.27162399495147,43.402530670165994,-94.8286590576172,2,1,3.5,Pharmacy
"Lake Park, IA",Spirit Lake,17.285254174634858,43.42382,-95.12433,2,1,2.5,Pharmacy
"Lake Park, IA",Orange City,76.03955893725355,43.0068359375,-96.05712890625,1,-1,2.0,Pharmacy
"Lake Park, IA",Mountain Lake,63.93902012400113,43.939095810055704,-94.9297486245632,1,3,2.0,Pharmacy
"Lake Park, IA",Worthington,29.795628713641428,43.6361369490623,-95.59362284839149,1,-1,2.0,Optometrist
"Lake Park, IA",Spencer,38.27384830588006,43.130855560302706,-95.1434097290039,2,-1,2.5,Optometrist
"Lake Park, IA",Windom,50.17261899750641,43.866684899999996,-95.11543540000001,1,-1,1.0,Optometrist
"Lake Park, IA",Saint James,82.20951395826961,43.9805967,-94.63172270000001,3,-1,5.0,Optometrist
"Lake Park, IA",Worthington,29.469691234292174,43.631260299999994,-95.5965988,7,2,5.0,Groceries
"Lake Park, IA",Spirit Lake,18.185169526521513,43.423343658447294,-95.1131820678711,2,1,2.5,Groceries
"Lake Park, IA",Spirit Lake,12.633762449927199,43.430928236802394,-95.181328599211,2,3,2.5,Groceries
"Lake Park, IA",Spencer,36.587271675549275,43.14635,-95.14518000000001,3,-1,3.5,Groceries
"Lake Park, IA",Milford,20.15426266885952,43.328509999999994,-95.14999,1,-1,3.0,Groceries
"Lake Park, IA",Worthington,28.62064624265137,43.61975871026521,-95.5966068059206,4,1,5.0,Groceries
"Lake Park, IA",Milford,20.131236647606247,43.3253021240234,-95.1495513916016,1,-1,3.0,Groceries
"Lake Park, IA",Spirit Lake,18.777378437502197,43.4216499,-95.106369,1,-1,3.0,Groceries
"Lake Park, IA",Spencer,36.80393832378532,43.14573,-95.14325,1,-1,5.0,Groceries
"Lake Park, IA",Jackson,34.34650488673561,43.628300204873106,-94.9937266856432,1,-1,3.0,Groceries
"Lake Park, IA",Spirit Lake,18.31446435432029,43.4217185974121,-95.11219024658199,2,-1,3.0,Groceries
"Lake Park, IA",Worthington,30.18558661280612,43.636607946251004,-95.6018016407837,3,1,1.0,Groceries
"Lake Park, IA",Worthington,28.41430531751284,43.640626,-95.563307,22,1,3.5,Gas Stations
"Lake Park, IA",Okoboji,17.964603627994602,43.3918277056202,-95.12654198690029,2,-1,4.0,Gas Stations
"Lake Park, IA",Jackson,35.116991893061545,43.6418118,-94.995938,2,1,4.0,Gas Stations
"Lake Park, IA",Spirit Lake,19.74578663682018,43.4226064,-95.09400790000001,2,-1,3.0,Gas Stations
"Lake Park, IA",Spirit Lake,18.611034176673108,43.422466299999996,-95.10976409999999,2,-1,4.5,Gas Stations
"Lake Park, IA",Estherville,41.6247674333739,43.4023971557617,-94.8238677978516,1,-1,3.0,Dollar Store
"Lake Park, IA",Spirit Lake,19.041777980106765,43.4249001,-95.1024094,3,-1,4.5,Dental
"Lake Park, IA",Worthington,28.463975698659414,43.6155603826046,-95.59971213340759,1,-1,5.0,Dental
"Lake Park, IA",Estherville,40.64698713319813,43.4044380187988,-94.8363571166992,1,-1,4.0,Dental
"Lake Park, IA",Estherville,39.643045164431335,43.4023857116699,-94.8511810302734,1,-1,1.0,Dental
"Lake Park, IA",Emmetsburg,64.90351980138006,43.1112861633301,-94.6798095703125,1,-1,1.0,Dental
"Lake Park, IA",Okoboji,17.964603627994602,43.3918277056202,-95.12654198690029,2,-1,4.0,Convenience Stores
"Lake Park, IA",Okoboji,18.16193439355553,43.381960299999996,-95.12914079999999,1,-1,4.0,Convenience Stores
"Lake Park, IA",Spirit Lake,19.74578663682018,43.4226064,-95.09400790000001,2,-1,3.0,Convenience Stores
"Lake Park, IA",Spirit Lake,18.732353887828832,43.418678299999996,-95.10723879999999,1,-1,3.0,Convenience Stores
"Lake Park, IA",Arnolds Park,18.583288006213373,43.3641602,-95.13522540000001,1,-1,4.0,Convenience Stores
"Lake Park, IA",Okoboji,18.32087288698532,43.37598,-95.13024,4,1,3.0,Convenience Stores
"Lake Park, IA",Jackson,34.33738236215642,43.6224449,-94.98909609999998,2,-1,1.0,Convenience Stores
"Lake Park, IA",Milford,16.992408553941182,43.344364166259794,-95.1777572631836,1,-1,3.0,Convenience Stores
"Lake Park, IA",Arnolds Park,18.795345629663363,43.363917,-95.13241500000001,1,-1,5.0,Convenience Stores
"Lake Park, IA",Worthington,28.41430531751284,43.640626,-95.563307,22,1,3.5,Convenience Stores
"Lake Park, IA",Spirit Lake,21.421923163603424,43.4306679,-95.07223509999999,3,-1,2.5,Convenience Stores
"Lake Park, IA",Spencer,36.587271675549275,43.14635,-95.14518000000001,3,-1,3.5,Convenience Stores
"Lake Park, IA",Okoboji,18.14546993204932,43.3876972284717,-95.1262224465609,9,-1,1.5,Convenience Stores
"Lake Park, IA",Arnolds Park,18.527001869584534,43.352952668085095,-95.14540099423641,66,1,4.0,Convenience Stores
"Lake Park, IA",Spirit Lake,19.768955021267367,43.3921890258789,-95.1028823852539,42,2,3.0,Convenience Stores
"Lake Park, IA",Spencer,37.91276590245393,43.133961,-95.14452,1,-1,5.0,Convenience Stores
"Lake Park, IA",Spencer,35.606266383966805,43.156237135854,-95.1462443351531,3,1,3.0,Convenience Stores
"Williamsburg, IA",Williamsburg,1.053143706373697,41.6632041931152,-92.0069351196289,32,2,4.5,Restaurants
"Williamsburg, IA",Williamsburg,1.8047624166196143,41.689998626709,-92.01012420654301,29,1,4.0,Restaurants
"Williamsburg, IA",Williamsburg,1.2906672048240897,41.66152,-92.00865999999999,5,1,4.5,Restaurants
"Williamsburg, IA",Williamsburg,1.1818651771686284,41.66162109375,-92.0104598999023,10,1,4.0,Restaurants
"Williamsburg, IA",Williamsburg,1.1963597448643792,41.6619,-92.00757,8,1,4.0,Restaurants
"Williamsburg, IA",Williamsburg,1.2383613046043311,41.661609999999996,-92.00865,2,1,4.0,Restaurants
"Williamsburg, IA",Williamsburg,8.226076535263175,41.6846747,-91.9110905,22,2,3.5,Restaurants
"Williamsburg, IA",Williamsburg,1.7567696678983942,41.6567246473103,-92.00704000890259,1,-1,3.0,Restaurants
"Williamsburg, IA",Williamsburg,8.350895521739977,41.68527178466321,-91.9110001623631,22,1,2.5,Restaurants
"Williamsburg, IA",Williamsburg,1.1638193156661318,41.6619217772628,-92.00998842716221,2,-1,3.0,Restaurants
"Williamsburg, IA",Williamsburg,1.9369586547897992,41.687723999999996,-92.020871,3,2,3.5,Restaurants
"Williamsburg, IA",Williamsburg,0.8788946943997843,41.6645044,-92.00719509999999,1,-1,4.0,Restaurants
"Williamsburg, IA",Williamsburg,1.9067303670215552,41.6893724821792,-92.00665700925579,10,1,2.0,Restaurants
"Williamsburg, IA",Williamsburg,5.205324415375905,41.6927517950535,-92.06613175570959,1,-1,1.0,Restaurants
"Williamsburg, IA",Williamsburg,2.0689054503252957,41.689994899999995,-92.0055762,3,-1,1.5,Restaurants
"Williamsburg, IA",Williamsburg,1.2011531502964718,41.661640000000006,-92.01029,1,-1,3.0,Pharmacy
"Williamsburg, IA",Iowa City,39.43364283482815,41.658840179443395,-91.5348052978516,6,1,3.0,Pharmacy
"Williamsburg, IA",Iowa City,36.21571397575608,41.6520004,-91.5754166,2,2,4.0,Pharmacy
"Williamsburg, IA",Coralville,36.81325699136987,41.668758399999994,-91.5666199,9,2,2.5,Pharmacy
"Williamsburg, IA",Iowa City,42.19373287831149,41.649971008300795,-91.50271606445308,4,2,3.5,Pharmacy
"Williamsburg, IA",Grinnell,60.57999677493663,41.745906829834,-92.732177734375,1,-1,5.0,Pharmacy
"Williamsburg, IA",North Liberty,34.378681051468234,41.745118120543204,-91.60728693008421,3,-1,5.0,Pharmacy
"Williamsburg, IA",Mount Vernon,56.448004878047286,41.92208,-91.41611,1,-1,3.0,Pharmacy
"Williamsburg, IA",Cedar Rapids,41.50617531146728,41.975044,-91.716637,1,3,5.0,Pharmacy
"Williamsburg, IA",Iowa City,42.197321806961604,41.6659056434211,-91.50186344347641,1,2,4.0,Pharmacy
"Williamsburg, IA",Oskaloosa,67.86227089827509,41.2966243,-92.6517631,2,2,5.0,Pharmacy
"Williamsburg, IA",Iowa City,42.32793040718194,41.651405334472706,-91.5008926391602,10,2,3.0,Pharmacy
"Williamsburg, IA",Cedar Rapids,50.220822552382536,42.0276833,-91.6311417,3,2,3.0,Pharmacy
"Williamsburg, IA",Coralville,33.40170697411298,41.70104,-91.60947,4,2,3.5,Pharmacy
"Williamsburg, IA",Cedar Rapids,40.051120861290336,41.96759,-91.7329,3,1,3.5,Pharmacy
"Williamsburg, IA",Marion,52.718476970438346,42.0328369140625,-91.5963287353516,4,4,3.0,Pharmacy
"Williamsburg, IA",Iowa City,42.444423907047074,41.649190000000004,-91.50005,3,1,2.0,Pharmacy
"Williamsburg, IA",Vinton,55.122188949135115,42.1678428649902,-92.0250396728516,1,-1,5.0,Pharmacy
"Williamsburg, IA",Iowa City,42.23964104427901,41.6658935546875,-91.50137329101558,1,2,4.0,Pharmacy
"Williamsburg, IA",Cedar Rapids,46.081075052543405,41.98946,-91.6512375,3,2,3.5,Pharmacy
"Williamsburg, IA",Coralville,32.70932929974781,41.697404,-91.61734799999999,2,-1,5.0,Optometrist
"Williamsburg, IA",North Liberty,34.36191157439442,41.74998,-91.60865,1,-1,5.0,Optometrist
"Williamsburg, IA",Coralville,33.967767203466224,41.690948999999996,-91.601543,2,-1,5.0,Optometrist
"Williamsburg, IA",Coralville,33.43375854751589,41.6918716,-91.6058197,1,-1,5.0,Optometrist
"Williamsburg, IA",Coralville,33.673696407166,41.690953,-91.605091,1,2,2.0,Optometrist
"Williamsburg, IA",Cedar Rapids,40.272302640134214,41.958686828613295,-91.7121810913086,4,-1,4.5,Optometrist
"Williamsburg, IA",Cedar Rapids,38.943145255470746,41.948276,-91.7203679,3,-1,3.5,Optometrist
"Williamsburg, IA",Cedar Rapids,43.85077979991056,42.016429901123,-91.7005157470703,3,2,2.5,Optometrist
"Williamsburg, IA",Cedar Rapids,40.23131416659545,41.959056854248,-91.7135238647461,1,-1,5.0,Optometrist
"Williamsburg, IA",Cedar Rapids,38.79031431738692,41.944796999999994,-91.71744699999999,2,-1,1.0,Optometrist
"Williamsburg, IA",Homestead,14.768566537692125,41.76143,-91.87756,1,1,5.0,Groceries
"Williamsburg, IA",Marengo,14.277695316682664,41.79647,-92.07431,3,-1,2.0,Groceries
"Williamsburg, IA",Kalona,28.953351395378288,41.540779,-91.709331,17,1,4.5,Groceries
"Williamsburg, IA",Kalona,29.01975665561651,41.5422287,-91.7072678,3,1,4.5,Groceries
"Williamsburg, IA",North Liberty,34.149980797452734,41.740505,-91.608398,12,2,4.0,Groceries
"Williamsburg, IA",Kalona,32.87378346844373,41.48283,-91.70643000000001,1,-1,5.0,Groceries
"Williamsburg, IA",Coralville,33.30335540729418,41.700109999999995,-91.61049,9,-1,3.0,Groceries
"Williamsburg, IA",Cedar Rapids,40.07937199082276,41.9647941589355,-91.7267074584961,5,4,3.5,Groceries
"Williamsburg, IA",Coralville,31.44677108228123,41.70267,-91.63379990000001,1,1,4.0,Groceries
"Williamsburg, IA",Cedar Rapids,42.898672664263785,41.961422,-91.6670914,2,2,4.0,Groceries
"Williamsburg, IA",Cedar Rapids,40.192234812686394,41.960625,-91.71715999999999,4,1,3.5,Groceries
"Williamsburg, IA",Wellman,32.93453745099007,41.289826264552495,-91.5589596479476,1,-1,5.0,Groceries
"Williamsburg, IA",Cedar Rapids,44.09884156574398,41.9702257123911,-91.65841207832891,49,2,4.0,Groceries
"Williamsburg, IA",Cedar Rapids,43.00819743976578,41.9568099975586,-91.6585540771484,5,3,4.5,Groceries
"Williamsburg, IA",Swisher,32.682796796200485,41.845988,-91.691855,31,1,4.5,Groceries
"Williamsburg, IA",Cedar Rapids,44.14972108601491,41.9709571,-91.6585973,1,-1,4.0,Groceries
"Williamsburg, IA",Cedar Rapids,42.95611233060522,41.97248,-91.68355,4,1,4.5,Groceries
