,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2000,Nashua,1618.0,8.97,20.84,340.0,31713.0,56200.0,18.9,99.07,0.06,0.31,0.06,0.12,0.0,128.0,0.0,0.0,0.0,0.0
1,2001,Nashua,1618.0,8.97,20.84,340.0,31713.0,56200.0,18.9,99.07,0.06,0.31,0.06,0.12,0.0,129.0,0.0,0.0,0.0,0.0
2,2002,Nashua,1618.0,8.97,20.84,340.0,31713.0,56200.0,18.9,99.07,0.06,0.31,0.06,0.12,0.0,130.0,2.0,2.0,1.23,1.23
3,2003,Nashua,1618.0,8.97,20.84,340.0,31713.0,56200.0,18.9,99.07,0.06,0.31,0.06,0.12,0.0,131.0,3.0,3.0,2.02,2.02
4,2004,Nashua,1618.0,8.97,20.84,340.0,31713.0,56200.0,18.9,99.07,0.06,0.31,0.06,0.12,0.0,133.0,2.0,2.0,1.2,1.2
5,2005,Nashua,1601.0,9.74,21.13,473.0,38040.0,72900.0,22.3,99.44,0.0,0.37,0.0,0.19,0.0,135.0,2.0,2.0,1.19,1.19
6,2006,Nashua,1601.0,9.74,21.13,473.0,38040.0,72900.0,22.3,99.44,0.0,0.37,0.0,0.19,0.0,135.0,1.0,1.0,0.59,0.59
7,2007,Nashua,1601.0,9.74,21.13,473.0,38040.0,72900.0,22.3,99.44,0.0,0.37,0.0,0.19,0.0,137.0,1.0,1.0,0.68,0.68
8,2008,Nashua,1601.0,9.74,21.13,473.0,38040.0,72900.0,22.3,99.44,0.0,0.37,0.0,0.19,0.0,138.0,1.0,1.0,0.58,0.58
9,2009,Nashua,1601.0,9.74,21.13,473.0,38040.0,72900.0,22.3,99.44,0.0,0.37,0.0,0.19,0.0,139.0,1.0,1.0,0.57,0.57
10,2010,Nashua,1663.0,7.72,21.07,521.0,37039.0,79200.0,24.3,98.62,0.36,0.06,0.0,0.54,0.0,140.0,1.0,1.0,0.0,0.0
11,2011,Nashua,1614.0,3.97,21.9,473.0,46121.0,81000.0,29.6,99.63,0.0,0.0,0.0,0.0,0.0,143.0,3.0,3.0,1.85,1.85
12,2012,Nashua,1614.0,3.97,21.9,473.0,46121.0,81000.0,29.6,99.63,0.0,0.0,0.0,0.0,0.0,147.0,3.0,3.0,1.72,1.72
13,2013,Nashua,1614.0,3.97,21.9,473.0,46121.0,81000.0,29.6,99.63,0.0,0.0,0.0,0.0,0.0,150.0,3.0,3.0,1.68,1.68
14,2014,Nashua,1614.0,3.97,21.9,473.0,46121.0,81000.0,29.6,99.63,0.0,0.0,0.0,0.0,0.0,152.0,2.0,2.0,1.14,1.14
15,2015,Nashua,1614.0,3.97,21.9,473.0,46121.0,81000.0,29.6,99.63,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0
16,2016,Nashua,1614.0,3.97,21.9,473.0,46121.0,81000.0,29.6,99.63,0.0,0.0,0.0,0.0,0.0,158.0,2.0,0.0,0.0,1.01
