,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2001,Altoona,10345.0,5.48,29.12,559.0,50162.0,115600.0,26.0,95.2,0.91,1.65,0.28,0.46,0.41,1138.0,110.0,54.0,4.76,9.64
1,2002,Altoona,10345.0,5.48,29.12,559.0,50162.0,115600.0,26.0,95.2,0.91,1.65,0.28,0.46,0.41,1165.0,121.0,54.0,4.66,10.41
2,2003,Altoona,10345.0,5.48,29.12,559.0,50162.0,115600.0,26.0,95.2,0.91,1.65,0.28,0.46,0.41,1190.0,89.0,42.0,3.57,7.49
3,2004,Altoona,10345.0,5.48,29.12,559.0,50162.0,115600.0,26.0,95.2,0.91,1.65,0.28,0.46,0.41,1218.0,143.0,44.0,3.64,11.77
4,2005,Altoona,13725.0,4.19,26.73,695.0,63269.0,156800.0,22.6,90.11,3.48,2.53,0.43,1.57,0.0,1243.0,141.0,40.0,3.18,11.35
5,2006,Altoona,13725.0,4.19,26.73,695.0,63269.0,156800.0,22.6,90.11,3.48,2.53,0.43,1.57,0.0,1268.0,106.0,43.0,3.39,8.38
6,2007,Altoona,13725.0,4.19,26.73,695.0,63269.0,156800.0,22.6,90.11,3.48,2.53,0.43,1.57,0.0,1295.0,65.0,22.0,1.73,5.02
7,2008,Altoona,13725.0,4.19,26.73,695.0,63269.0,156800.0,22.6,90.11,3.48,2.53,0.43,1.57,0.0,1321.0,107.0,34.0,2.59,8.06
8,2009,Altoona,13725.0,4.19,26.73,695.0,63269.0,156800.0,22.6,90.11,3.48,2.53,0.43,1.57,0.0,1348.0,113.0,49.0,3.61,8.35
9,2010,Altoona,14541.0,5.04,24.91,729.0,67120.0,162900.0,24.2,93.34,1.09,2.89,0.1,1.14,0.17,1373.0,65.0,22.0,1.64,4.76
10,2011,Altoona,15808.0,5.71,27.06,773.0,69748.0,160400.0,25.4,92.61,0.67,4.1,0.0,0.56,0.0,1431.0,80.0,20.0,1.43,5.6
11,2012,Altoona,15808.0,5.71,27.06,773.0,69748.0,160400.0,25.4,92.61,0.67,4.1,0.0,0.56,0.0,1487.0,79.0,25.0,1.69,5.32
12,2013,Altoona,15808.0,5.71,27.06,773.0,69748.0,160400.0,25.4,92.61,0.67,4.1,0.0,0.56,0.0,1547.0,43.0,11.0,0.7,2.79
13,2014,Altoona,15808.0,5.71,27.06,773.0,69748.0,160400.0,25.4,92.61,0.67,4.1,0.0,0.56,0.0,1602.0,55.0,20.0,1.25,3.45
14,2015,Altoona,15808.0,5.71,27.06,773.0,69748.0,160400.0,25.4,92.61,0.67,4.1,0.0,0.56,0.0,1658.0,88.0,31.0,1.89,5.28
15,2016,Altoona,15808.0,5.71,27.06,773.0,69748.0,160400.0,25.4,92.61,0.67,4.1,0.0,0.56,0.0,1716.0,127.0,25.0,1.44,7.39
