,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2000,Villisca,1344.0,12.94,22.22,258.0,26694.0,37300.0,23.8,98.74,0.07,0.37,0.3,0.07,0.0,129.0,1.0,1.0,0.65,0.65
1,2001,Villisca,1344.0,12.94,22.22,258.0,26694.0,37300.0,23.8,98.74,0.07,0.37,0.3,0.07,0.0,128.0,1.0,1.0,0.65,0.65
2,2002,Villisca,1344.0,12.94,22.22,258.0,26694.0,37300.0,23.8,98.74,0.07,0.37,0.3,0.07,0.0,127.0,2.0,2.0,1.32,1.32
3,2003,Villisca,1344.0,12.94,22.22,258.0,26694.0,37300.0,23.8,98.74,0.07,0.37,0.3,0.07,0.0,126.0,2.0,2.0,1.32,1.32
4,2004,Villisca,1344.0,12.94,22.22,258.0,26694.0,37300.0,23.8,98.74,0.07,0.37,0.3,0.07,0.0,126.0,0.0,0.0,0.0,0.0
5,2005,Villisca,1354.0,10.96,25.0,384.0,30769.0,53300.0,23.5,97.93,0.0,0.81,1.26,0.0,0.0,126.0,1.0,1.0,0.67,0.67
6,2006,Villisca,1354.0,10.96,25.0,384.0,30769.0,53300.0,23.5,97.93,0.0,0.81,1.26,0.0,0.0,125.0,2.0,1.0,0.67,1.34
7,2007,Villisca,1354.0,10.96,25.0,384.0,30769.0,53300.0,23.5,97.93,0.0,0.81,1.26,0.0,0.0,124.0,2.0,2.0,1.35,1.35
8,2008,Villisca,1354.0,10.96,25.0,384.0,30769.0,53300.0,23.5,97.93,0.0,0.81,1.26,0.0,0.0,123.0,0.0,0.0,0.0,0.0
9,2009,Villisca,1354.0,10.96,25.0,384.0,30769.0,53300.0,23.5,97.93,0.0,0.81,1.26,0.0,0.0,122.0,0.0,0.0,0.0,0.0
10,2010,Villisca,1252.0,22.33,23.81,439.0,29097.0,58900.0,24.0,95.21,0.16,2.96,0.88,0.16,0.24,121.0,0.0,0.0,0.0,0.0
11,2011,Villisca,1249.0,19.77,33.51,494.0,32042.0,57700.0,23.4,95.2,0.0,2.64,1.52,0.0,0.0,121.0,1.0,0.0,0.0,0.69
12,2012,Villisca,1249.0,19.77,33.51,494.0,32042.0,57700.0,23.4,95.2,0.0,2.64,1.52,0.0,0.0,121.0,2.0,1.0,0.69,1.39
13,2013,Villisca,1249.0,19.77,33.51,494.0,32042.0,57700.0,23.4,95.2,0.0,2.64,1.52,0.0,0.0,121.0,0.0,0.0,0.0,0.0
14,2014,Villisca,1249.0,19.77,33.51,494.0,32042.0,57700.0,23.4,95.2,0.0,2.64,1.52,0.0,0.0,121.0,2.0,1.0,0.69,1.39
15,2015,Villisca,1249.0,19.77,33.51,494.0,32042.0,57700.0,23.4,95.2,0.0,2.64,1.52,0.0,0.0,120.0,1.0,1.0,0.7,0.7
16,2016,Villisca,1249.0,19.77,33.51,494.0,32042.0,57700.0,23.4,95.2,0.0,2.64,1.52,0.0,0.0,120.0,4.0,3.0,2.8,3.5
