,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2000,Murray,766.0,8.24,21.75,401.0,29879.0,46700.0,22.5,97.26,0.65,1.31,0.26,0.13,0.0,62.0,0.0,0.0,0.0,0.0
1,2001,Murray,766.0,8.24,21.75,401.0,29879.0,46700.0,22.5,97.26,0.65,1.31,0.26,0.13,0.0,64.0,0.0,0.0,0.0,0.0
2,2002,Murray,766.0,8.24,21.75,401.0,29879.0,46700.0,22.5,97.26,0.65,1.31,0.26,0.13,0.0,66.0,1.0,1.0,2.08,2.08
3,2003,Murray,766.0,8.24,21.75,401.0,29879.0,46700.0,22.5,97.26,0.65,1.31,0.26,0.13,0.0,67.0,1.0,1.0,1.02,1.02
4,2004,Murray,766.0,8.24,21.75,401.0,29879.0,46700.0,22.5,97.26,0.65,1.31,0.26,0.13,0.0,69.0,0.0,0.0,0.0,0.0
5,2005,Murray,777.0,15.71,27.62,572.0,31625.0,57700.0,24.3,98.71,0.39,0.13,0.77,0.0,0.0,71.0,1.0,1.0,0.96,1.92
6,2006,Murray,777.0,15.71,27.62,572.0,31625.0,57700.0,24.3,98.71,0.39,0.13,0.77,0.0,0.0,73.0,0.0,0.0,0.0,0.0
7,2007,Murray,777.0,15.71,27.62,572.0,31625.0,57700.0,24.3,98.71,0.39,0.13,0.77,0.0,0.0,75.0,1.0,1.0,0.91,0.91
8,2008,Murray,777.0,15.71,27.62,572.0,31625.0,57700.0,24.3,98.71,0.39,0.13,0.77,0.0,0.0,77.0,0.0,0.0,0.0,0.0
9,2009,Murray,777.0,15.71,27.62,572.0,31625.0,57700.0,24.3,98.71,0.39,0.13,0.77,0.0,0.0,79.0,1.0,1.0,0.87,0.87
10,2010,Murray,756.0,9.64,29.68,558.0,45208.0,60000.0,16.3,96.56,0.53,2.91,0.0,0.0,0.0,81.0,1.0,1.0,0.85,0.85
11,2011,Murray,590.0,11.39,22.14,575.0,40417.0,59800.0,21.8,99.49,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0
12,2012,Murray,590.0,11.39,22.14,575.0,40417.0,59800.0,21.8,99.49,0.0,0.0,0.0,0.0,0.0,82.0,1.0,1.0,0.83,1.67
13,2013,Murray,590.0,11.39,22.14,575.0,40417.0,59800.0,21.8,99.49,0.0,0.0,0.0,0.0,0.0,83.0,1.0,1.0,0.83,0.83
14,2014,Murray,590.0,11.39,22.14,575.0,40417.0,59800.0,21.8,99.49,0.0,0.0,0.0,0.0,0.0,84.0,2.0,2.0,2.46,2.46
15,2015,Murray,590.0,11.39,22.14,575.0,40417.0,59800.0,21.8,99.49,0.0,0.0,0.0,0.0,0.0,84.0,3.0,2.0,2.44,3.25
16,2016,Murray,590.0,11.39,22.14,575.0,40417.0,59800.0,21.8,99.49,0.0,0.0,0.0,0.0,0.0,85.0,1.0,1.0,0.81,0.81
