,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2000,Elma,598.0,17.36,21.07,317.0,27417.0,34400.0,20.0,99.33,0.17,0.0,0.17,0.0,0.0,50.0,0.0,0.0,0.0,0.0
1,2001,Elma,598.0,17.36,21.07,317.0,27417.0,34400.0,20.0,99.33,0.17,0.0,0.17,0.0,0.0,51.0,0.0,0.0,0.0,0.0
2,2002,Elma,598.0,17.36,21.07,317.0,27417.0,34400.0,20.0,99.33,0.17,0.0,0.17,0.0,0.0,51.0,0.0,0.0,0.0,0.0
3,2003,Elma,598.0,17.36,21.07,317.0,27417.0,34400.0,20.0,99.33,0.17,0.0,0.17,0.0,0.0,51.0,0.0,0.0,0.0,0.0
4,2004,Elma,598.0,17.36,21.07,317.0,27417.0,34400.0,20.0,99.33,0.17,0.0,0.17,0.0,0.0,52.0,0.0,0.0,0.0,0.0
5,2005,Elma,445.0,10.42,22.07,385.0,33750.0,57100.0,14.4,89.44,0.0,10.11,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0
6,2006,Elma,445.0,10.42,22.07,385.0,33750.0,57100.0,14.4,89.44,0.0,10.11,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0
7,2007,Elma,445.0,10.42,22.07,385.0,33750.0,57100.0,14.4,89.44,0.0,10.11,0.0,0.0,0.0,54.0,1.0,1.0,1.32,1.32
8,2008,Elma,445.0,10.42,22.07,385.0,33750.0,57100.0,14.4,89.44,0.0,10.11,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0
9,2009,Elma,445.0,10.42,22.07,385.0,33750.0,57100.0,14.4,89.44,0.0,10.11,0.0,0.0,0.0,55.0,1.0,1.0,1.3,1.3
10,2010,Elma,546.0,6.21,25.0,717.0,36500.0,53700.0,16.3,94.87,1.28,1.47,0.0,0.0,0.18,56.0,1.0,1.0,2.56,2.56
11,2011,Elma,654.0,3.85,33.78,741.0,38889.0,53000.0,19.8,96.33,0.0,3.21,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0
12,2012,Elma,654.0,3.85,33.78,741.0,38889.0,53000.0,19.8,96.33,0.0,3.21,0.0,0.0,0.0,58.0,1.0,1.0,2.47,2.47
13,2013,Elma,654.0,3.85,33.78,741.0,38889.0,53000.0,19.8,96.33,0.0,3.21,0.0,0.0,0.0,59.0,2.0,1.0,1.22,3.66
14,2014,Elma,654.0,3.85,33.78,741.0,38889.0,53000.0,19.8,96.33,0.0,3.21,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0
15,2015,Elma,654.0,3.85,33.78,741.0,38889.0,53000.0,19.8,96.33,0.0,3.21,0.0,0.0,0.0,61.0,1.0,0.0,0.0,1.18
16,2016,Elma,654.0,3.85,33.78,741.0,38889.0,53000.0,19.8,96.33,0.0,3.21,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0
