,year,name,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate
0,2000,Bloomfield,2601.0,8.64,28.5,346.0,31471.0,53300.0,23.2,98.54,0.12,0.38,0.15,0.19,0.0,297.0,3.0,2.0,0.63,1.11
1,2001,Bloomfield,2601.0,8.64,28.5,346.0,31471.0,53300.0,23.2,98.54,0.12,0.38,0.15,0.19,0.0,299.0,1.0,1.0,0.32,0.48
2,2002,Bloomfield,2601.0,8.64,28.5,346.0,31471.0,53300.0,23.2,98.54,0.12,0.38,0.15,0.19,0.0,302.0,3.0,3.0,0.92,0.92
3,2003,Bloomfield,2601.0,8.64,28.5,346.0,31471.0,53300.0,23.2,98.54,0.12,0.38,0.15,0.19,0.0,302.0,3.0,2.0,0.79,1.11
4,2004,Bloomfield,2601.0,8.64,28.5,346.0,31471.0,53300.0,23.2,98.54,0.12,0.38,0.15,0.19,0.0,304.0,4.0,3.0,0.94,1.26
5,2005,Bloomfield,2568.0,2.32,25.65,480.0,43590.0,70500.0,18.1,99.49,0.0,0.0,0.0,0.0,0.0,306.0,2.0,2.0,0.59,0.59
6,2006,Bloomfield,2568.0,2.32,25.65,480.0,43590.0,70500.0,18.1,99.49,0.0,0.0,0.0,0.0,0.0,308.0,1.0,1.0,0.29,0.29
7,2007,Bloomfield,2568.0,2.32,25.65,480.0,43590.0,70500.0,18.1,99.49,0.0,0.0,0.0,0.0,0.0,310.0,2.0,2.0,0.77,0.77
8,2008,Bloomfield,2568.0,2.32,25.65,480.0,43590.0,70500.0,18.1,99.49,0.0,0.0,0.0,0.0,0.0,310.0,4.0,4.0,1.22,1.22
9,2009,Bloomfield,2568.0,2.32,25.65,480.0,43590.0,70500.0,18.1,99.49,0.0,0.0,0.0,0.0,0.0,313.0,2.0,2.0,0.62,0.62
10,2010,Bloomfield,2640.0,12.23,31.28,545.0,43780.0,79400.0,30.3,97.08,0.15,1.52,0.08,0.42,0.0,315.0,1.0,1.0,0.29,0.29
11,2011,Bloomfield,2615.0,13.6,31.57,573.0,42234.0,77700.0,28.1,94.99,0.34,3.63,0.0,0.61,0.0,318.0,1.0,1.0,0.14,0.14
12,2012,Bloomfield,2615.0,13.6,31.57,573.0,42234.0,77700.0,28.1,94.99,0.34,3.63,0.0,0.61,0.0,320.0,3.0,1.0,0.3,0.88
13,2013,Bloomfield,2615.0,13.6,31.57,573.0,42234.0,77700.0,28.1,94.99,0.34,3.63,0.0,0.61,0.0,322.0,1.0,0.0,0.0,0.14
14,2014,Bloomfield,2615.0,13.6,31.57,573.0,42234.0,77700.0,28.1,94.99,0.34,3.63,0.0,0.61,0.0,325.0,2.0,2.0,0.57,0.57
15,2015,Bloomfield,2615.0,13.6,31.57,573.0,42234.0,77700.0,28.1,94.99,0.34,3.63,0.0,0.61,0.0,327.0,2.0,1.0,0.44,0.71
16,2016,Bloomfield,2615.0,13.6,31.57,573.0,42234.0,77700.0,28.1,94.99,0.34,3.63,0.0,0.61,0.0,329.0,2.0,2.0,0.59,0.59
