,home city,work city,Age [0-29],Age [30-54],Age [55+],Jobs: Goods Producing,Jobs: Other,"Jobs: Trade, Transport, Utilities","Salary, Monthly [0-1250]","Salary, Monthly [1251-3333]","Salary, Monthly [3334+]",total jobs,Year
9855,"Carter Lake, IA","Council Bluffs, IA",454,744,257,186,976,293,520,662,273,1455,2008
9838,"Carter Lake, IA","Carter Lake, IA",74,109,52,43,134,58,102,88,45,235,2008
9867,"Carter Lake, IA","Des Moines, IA",17,40,12,6,46,17,21,16,32,69,2008
9994,"Carter Lake, IA","Sioux City, IA",20,21,7,5,21,22,14,27,7,48,2008
9849,"Carter Lake, IA","Clive, IA",13,17,4,1,22,11,11,16,7,34,2008
9890,"Carter Lake, IA","Glenwood, IA",7,15,8,0,26,4,5,15,10,30,2008
9941,"Carter Lake, IA","Missouri Valley, IA",13,9,7,1,23,5,19,3,7,29,2008
9842,"Carter Lake, IA","Cedar Rapids, IA",7,12,4,3,10,10,11,6,6,23,2008
9824,"Carter Lake, IA","Ames, IA",11,7,4,0,15,7,11,6,5,22,2008
9825,"Carter Lake, IA","Ankeny, IA",9,11,2,0,16,6,10,7,5,22,2008
9866,"Carter Lake, IA","Denison, IA",11,8,2,6,7,8,3,15,3,21,2008
9837,"Carter Lake, IA","Carroll, IA",7,6,7,2,11,7,11,9,0,20,2008
10006,"Carter Lake, IA","Urbandale, IA",3,9,6,3,3,12,6,8,4,18,2008
10012,"Carter Lake, IA","Waterloo, IA",5,10,3,3,8,7,8,5,5,18,2008
9885,"Carter Lake, IA","Fort Dodge, IA",6,10,1,5,3,9,6,8,3,17,2008
9989,"Carter Lake, IA","Shenandoah, IA",7,7,0,3,6,5,3,11,0,14,2008
10022,"Carter Lake, IA","Windsor Heights, IA",3,9,2,0,8,6,5,8,1,14,2008
9910,"Carter Lake, IA","Iowa City, IA",8,3,2,0,10,3,8,3,2,13,2008
10018,"Carter Lake, IA","West Des Moines, IA",3,7,3,0,8,5,5,4,4,13,2008
9976,"Carter Lake, IA","Red Oak, IA",4,9,0,2,5,6,7,5,1,13,2008
9940,"Carter Lake, IA","Minden, IA",3,7,2,1,9,2,6,6,0,12,2008
9905,"Carter Lake, IA","Hiawatha, IA",2,6,3,1,6,4,3,5,3,11,2008
9999,"Carter Lake, IA","Storm Lake, IA",3,3,4,3,3,4,4,4,2,10,2008
9938,"Carter Lake, IA","Melcher-Dallas, IA",3,6,1,9,0,1,1,5,4,10,2008
9841,"Carter Lake, IA","Cedar Falls, IA",4,4,2,0,3,7,6,3,1,10,2008
10003,"Carter Lake, IA","Underwood, IA",1,6,2,2,5,2,3,4,2,9,2008
10001,"Carter Lake, IA","Tennant, IA",3,5,1,1,1,7,4,5,0,9,2008
