,home city,work city,Age [0-29],Age [30-54],Age [55+],Jobs: Goods Producing,Jobs: Other,"Jobs: Trade, Transport, Utilities","Salary, Monthly [0-1250]","Salary, Monthly [1251-3333]","Salary, Monthly [3334+]",total jobs,Year
18756,"Des Moines, IA","Des Moines, IA",6204,14460,4713,3034,19243,3100,6145,11421,7811,25377,2008
18730,"Des Moines, IA","Clive, IA",1731,2391,613,110,3603,1022,1496,2049,1190,4735,2008
19057,"Des Moines, IA","West Des Moines, IA",1114,2179,575,942,2122,804,1039,1869,960,3868,2008
19038,"Des Moines, IA","Urbandale, IA",1113,1840,484,450,1978,1009,994,1621,822,3437,2008
18666,"Des Moines, IA","Ankeny, IA",787,1420,411,694,1109,815,757,1169,692,2618,2008
19065,"Des Moines, IA","Windsor Heights, IA",703,1188,371,149,1608,505,953,979,330,2262,2008
18931,"Des Moines, IA","Norwalk, IA",475,753,219,203,964,280,472,782,193,1447,2008
18955,"Des Moines, IA","Pleasant Hill, IA",452,722,201,283,691,401,529,592,254,1375,2008
18844,"Des Moines, IA","Johnston, IA",434,682,197,137,797,379,443,529,341,1313,2008
18663,"Des Moines, IA","Altoona, IA",331,546,200,98,694,285,326,606,145,1077,2008
19048,"Des Moines, IA","Waukee, IA",332,529,112,221,615,137,241,439,293,973,2008
18664,"Des Moines, IA","Ames, IA",290,361,88,93,486,160,289,253,197,739,2008
18714,"Des Moines, IA","Cedar Rapids, IA",156,232,56,38,237,169,126,151,167,444,2008
18811,"Des Moines, IA","Grimes, IA",100,261,66,214,81,132,75,196,156,427,2008
19046,"Des Moines, IA","Waterloo, IA",148,152,33,47,159,127,111,119,103,333,2008
18747,"Des Moines, IA","Davenport, IA",111,175,40,21,198,107,124,101,101,326,2008
18837,"Des Moines, IA","Iowa City, IA",176,95,22,11,218,64,133,105,55,293,2008
18836,"Des Moines, IA","Indianola, IA",76,159,45,25,192,63,97,119,64,280,2008
18893,"Des Moines, IA","Marshalltown, IA",90,132,29,95,84,72,84,121,46,251,2008
19004,"Des Moines, IA","Sioux City, IA",97,122,30,22,88,139,90,81,78,249,2008
18791,"Des Moines, IA","Fort Dodge, IA",92,122,30,24,112,108,95,104,45,244,2008
18713,"Des Moines, IA","Cedar Falls, IA",114,107,17,21,134,83,93,64,81,238,2008
18707,"Des Moines, IA","Carlisle, IA",74,127,28,42,160,27,78,102,49,229,2008
18739,"Des Moines, IA","Council Bluffs, IA",91,103,27,26,77,118,88,90,43,221,2008
18894,"Des Moines, IA","Mason City, IA",100,91,27,14,122,82,81,62,75,218,2008
18827,"Des Moines, IA","Hiawatha, IA",79,109,25,6,134,73,60,68,85,213,2008
18941,"Des Moines, IA","Ottumwa, IA",58,89,17,33,74,57,48,72,44,164,2008
18695,"Des Moines, IA","Boone, IA",48,77,25,18,102,30,43,63,44,150,2008
18906,"Des Moines, IA","Mitchellville, IA",41,82,20,14,128,1,33,74,36,143,2008
18926,"Des Moines, IA","Newton, IA",38,75,29,22,84,36,45,58,39,142,2008
18736,"Des Moines, IA","Coralville, IA",71,63,8,0,61,81,74,54,14,142,2008
18937,"Des Moines, IA","Osceola, IA",36,76,24,40,86,10,43,74,19,136,2008
18687,"Des Moines, IA","Bettendorf, IA",35,68,21,4,74,46,47,31,46,124,2008
18661,"Des Moines, IA","Allison, IA",22,73,23,0,117,1,10,37,71,118,2008
18762,"Des Moines, IA","Dubuque, IA",38,54,14,6,57,43,36,36,34,106,2008
18808,"Des Moines, IA","Granger, IA",33,46,18,22,40,35,29,41,27,97,2008
18959,"Des Moines, IA","Polk City, IA",27,41,19,18,65,4,16,52,19,87,2008
18993,"Des Moines, IA","Sergeant Bluff, IA",30,50,7,14,26,47,16,37,34,87,2008
18772,"Des Moines, IA","Eldridge, IA",30,39,9,25,28,25,13,28,37,78,2008
18708,"Des Moines, IA","Carroll, IA",33,27,17,13,35,29,24,38,15,77,2008
18774,"Des Moines, IA","Elk Run Heights, IA",23,43,5,67,3,1,3,42,26,71,2008
19035,"Des Moines, IA","University Heights, IA",34,29,7,0,61,9,40,18,12,70,2008
