,work city,home city,Age [0-29],Age [30-54],Age [55+],Jobs: Goods Producing,Jobs: Other,"Jobs: Trade, Transport, Utilities","Salary, Monthly [0-1250]","Salary, Monthly [1251-3333]","Salary, Monthly [3334+]",total jobs,Year
23952,"Eldora, IA","Eldora, IA",50,149,92,53,194,44,81,127,83,291,2010
24079,"Eldora, IA","Steamboat Rock, IA",19,68,43,23,87,20,40,44,46,130,2010
24048,"Eldora, IA","Owasa, IA",12,45,18,5,55,15,21,37,17,75,2010
24009,"Eldora, IA","Liscomb, IA",6,27,14,8,32,7,9,29,9,47,2010
23985,"Eldora, IA","Hubbard, IA",6,28,13,11,31,5,19,19,9,47,2010
24018,"Eldora, IA","Marshalltown, IA",5,22,17,2,36,6,9,14,21,44,2010
23871,"Eldora, IA","Ackley, IA",8,20,11,2,27,10,11,22,6,39,2010
23992,"Eldora, IA","Iowa Falls, IA",4,23,10,5,27,5,3,21,13,37,2010
24089,"Eldora, IA","Union, IA",6,19,11,5,28,3,17,13,6,36,2010
24107,"Eldora, IA","Whitten, IA",6,19,10,4,26,5,14,12,9,35,2010
23881,"Eldora, IA","Ames, IA",8,16,5,0,9,20,5,9,15,29,2010
24103,"Eldora, IA","Wellsburg, IA",1,15,4,0,13,7,3,8,9,20,2010
23974,"Eldora, IA","Grundy Center, IA",1,9,9,3,12,4,1,4,14,19,2010
24029,"Eldora, IA","Morrison, IA",0,15,2,2,12,3,1,10,6,17,2010
23877,"Eldora, IA","Alden, IA",3,9,4,0,13,3,2,6,8,16,2010
24097,"Eldora, IA","Waterloo, IA",10,6,0,0,15,1,4,7,5,16,2010
24053,"Eldora, IA","Parkersburg, IA",4,6,4,0,9,5,3,8,3,14,2010
23895,"Eldora, IA","Beaman, IA",1,8,4,1,7,5,3,6,4,13,2010
24066,"Eldora, IA","Roland, IA",3,7,1,2,6,3,3,5,3,11,2010
24019,"Eldora, IA","Mason City, IA",1,3,7,0,5,6,3,4,4,11,2010
23941,"Eldora, IA","Des Moines, IA",2,7,0,1,5,3,2,5,2,9,2010
24100,"Eldora, IA","Waverly, IA",1,7,1,0,6,3,5,3,1,9,2010
23934,"Eldora, IA","Davenport, IA",5,2,1,0,2,6,4,2,2,8,2010
23926,"Eldora, IA","Conrad, IA",0,6,2,1,6,1,2,3,3,8,2010
23973,"Eldora, IA","Grinnell, IA",3,5,0,0,4,4,1,6,1,8,2010
24061,"Eldora, IA","Rhodes, IA",2,3,3,0,6,2,2,5,1,8,2010
23929,"Eldora, IA","Council Bluffs, IA",3,4,0,0,5,2,1,3,3,7,2010
23944,"Eldora, IA","Dubuque, IA",2,2,3,1,0,6,1,3,3,7,2010
23914,"Eldora, IA","Cedar Falls, IA",2,5,0,0,5,2,3,2,2,7,2010
23991,"Eldora, IA","Iowa City, IA",5,1,1,0,1,6,3,3,1,7,2010
23964,"Eldora, IA","Fort Dodge, IA",2,3,2,0,5,2,3,3,1,7,2010
24005,"Eldora, IA","Le Grand, IA",0,3,3,1,4,1,1,5,0,6,2010
24078,"Eldora, IA","State Center, IA",0,4,2,3,2,1,1,1,4,6,2010
23904,"Eldora, IA","Bristow, IA",3,3,0,0,4,2,3,2,1,6,2010
23978,"Eldora, IA","Hampton, IA",0,5,1,1,4,1,3,2,1,6,2010
23922,"Eldora, IA","Clinton, IA",0,4,2,0,2,4,0,5,1,6,2010
23921,"Eldora, IA","Clear Lake, IA",2,2,2,0,4,2,1,2,3,6,2010
23915,"Eldora, IA","Cedar Rapids, IA",1,4,1,0,3,3,2,3,1,6,2010
24040,"Eldora, IA","Northwood, IA",1,3,2,0,4,2,4,2,0,6,2010
23943,"Eldora, IA","Dougherty, IA",0,5,0,0,3,2,0,3,2,5,2010
24034,"Eldora, IA","Nevada, IA",4,1,0,0,3,2,1,4,0,5,2010
24035,"Eldora, IA","New Hampton, IA",1,2,2,0,2,3,2,0,3,5,2010
24060,"Eldora, IA","Reinbeck, IA",2,3,0,1,3,1,1,2,2,5,2010
23918,"Eldora, IA","Charles City, IA",2,3,0,0,3,2,3,2,0,5,2010
23923,"Eldora, IA","Clive, IA",1,3,0,0,0,4,2,0,2,4,2010
23884,"Eldora, IA","Ankeny, IA",2,2,0,0,0,4,1,0,3,4,2010
23937,"Eldora, IA","Decorah, IA",1,3,0,0,3,1,3,1,0,4,2010
23994,"Eldora, IA","Jesup, IA",0,4,0,0,4,0,4,0,0,4,2010
23947,"Eldora, IA","Eagle Grove, IA",0,2,2,0,2,2,2,2,0,4,2010
24080,"Eldora, IA","Story City, IA",3,1,0,0,2,2,2,0,2,4,2010
24004,"Eldora, IA","Lamoni, IA",1,0,2,1,2,0,0,3,0,3,2010
