,home city,work city,Age [0-29],Age [30-54],Age [55+],Jobs: Goods Producing,Jobs: Other,"Jobs: Trade, Transport, Utilities","Salary, Monthly [0-1250]","Salary, Monthly [1251-3333]","Salary, Monthly [3334+]",total jobs,Year
42974,"Maquoketa, IA","Maquoketa, IA",283,776,290,307,869,173,538,638,173,1349,2007
42920,"Maquoketa, IA","Davenport, IA",72,125,42,44,166,29,122,85,32,239,2007
42927,"Maquoketa, IA","Dubuque, IA",62,124,43,39,161,29,69,102,58,229,2007
42921,"Maquoketa, IA","De Witt, IA",33,76,16,61,51,13,24,80,21,125,2007
43018,"Maquoketa, IA","Springbrook, IA",33,52,21,6,1,99,13,87,6,106,2007
42911,"Maquoketa, IA","Cedar Rapids, IA",22,51,12,22,38,25,26,33,26,85,2007
42899,"Maquoketa, IA","Bettendorf, IA",25,38,15,4,45,29,32,41,5,78,2007
42916,"Maquoketa, IA","Clinton, IA",13,45,7,21,35,9,19,35,11,65,2007
42893,"Maquoketa, IA","Asbury, IA",13,39,9,17,23,21,17,31,13,61,2007
42931,"Maquoketa, IA","Eldridge, IA",12,34,4,28,11,11,3,18,29,50,2007
43010,"Maquoketa, IA","Preston, IA",12,28,8,16,22,10,15,17,16,48,2007
42951,"Maquoketa, IA","Hiawatha, IA",16,19,7,14,11,17,15,20,7,42,2007
42958,"Maquoketa, IA","Iowa City, IA",11,18,4,2,21,10,14,13,6,33,2007
42982,"Maquoketa, IA","Monticello, IA",8,17,4,7,17,5,11,13,5,29,2007
42968,"Maquoketa, IA","Low Moor, IA",7,18,4,13,9,7,12,7,10,29,2007
42896,"Maquoketa, IA","Bellevue, IA",9,16,4,8,15,6,6,20,3,29,2007
43034,"Maquoketa, IA","Waterloo, IA",7,16,5,5,16,7,10,11,7,28,2007
42895,"Maquoketa, IA","Baldwin, IA",4,21,2,8,10,9,13,13,1,27,2007
42891,"Maquoketa, IA","Andrew, IA",5,14,6,3,12,10,6,12,7,25,2007
43005,"Maquoketa, IA","Peosta, IA",8,15,1,18,1,5,8,13,3,24,2007
42925,"Maquoketa, IA","Des Moines, IA",6,15,3,1,15,8,6,8,10,24,2007
43003,"Maquoketa, IA","Panorama Park, IA",2,16,5,15,7,1,1,5,17,23,2007
42928,"Maquoketa, IA","Dyersville, IA",16,4,3,3,16,4,19,3,1,23,2007
42910,"Maquoketa, IA","Cedar Falls, IA",10,10,1,5,11,5,9,6,6,21,2007
43024,"Maquoketa, IA","Tiffin, IA",4,3,13,1,0,19,3,8,9,20,2007
42939,"Maquoketa, IA","Farley, IA",3,17,0,18,1,1,1,14,5,20,2007
42940,"Maquoketa, IA","Fort Atkinson, IA",1,16,3,0,20,0,9,2,9,20,2007
42907,"Maquoketa, IA","Camanche, IA",0,11,4,8,3,4,6,1,8,15,2007
43048,"Maquoketa, IA","Wyoming, IA",4,9,2,0,9,6,2,5,8,15,2007
43025,"Maquoketa, IA","Tipton, IA",3,9,2,4,7,3,1,10,3,14,2007
42967,"Maquoketa, IA","Lost Nation, IA",2,10,1,3,7,3,10,3,0,13,2007
42973,"Maquoketa, IA","Manchester, IA",3,4,6,3,4,6,6,6,1,13,2007
42988,"Maquoketa, IA","Muscatine, IA",4,7,1,2,7,3,6,6,0,12,2007
42919,"Maquoketa, IA","Coralville, IA",6,4,2,0,4,8,8,1,3,12,2007
43015,"Maquoketa, IA","Sageville, IA",1,10,1,6,4,2,0,4,8,12,2007
43013,"Maquoketa, IA","Robins, IA",7,2,2,5,2,4,6,3,2,11,2007
43027,"Maquoketa, IA","University Heights, IA",5,3,3,0,7,4,7,4,0,11,2007
42889,"Maquoketa, IA","Anamosa, IA",4,5,2,1,8,2,1,4,6,11,2007
42905,"Maquoketa, IA","Burlington, IA",2,8,1,0,5,6,5,4,2,11,2007
43038,"Maquoketa, IA","Welton, IA",4,4,2,6,0,4,5,5,0,10,2007
42985,"Maquoketa, IA","Mount Pleasant, IA",3,3,4,1,5,4,1,5,4,10,2007
43012,"Maquoketa, IA","Riverdale, IA",5,2,2,3,6,0,2,4,3,9,2007
43014,"Maquoketa, IA","Sabula, IA",0,6,3,0,6,3,3,1,5,9,2007
42941,"Maquoketa, IA","Fort Dodge, IA",3,4,2,0,5,4,3,4,2,9,2007
42917,"Maquoketa, IA","Clive, IA",6,2,1,0,6,3,4,2,3,9,2007
42922,"Maquoketa, IA","Decorah, IA",2,4,2,1,3,4,2,5,1,8,2007
42945,"Maquoketa, IA","Grand Mound, IA",0,7,0,5,1,1,0,4,3,7,2007
42902,"Maquoketa, IA","Blue Grass, IA",4,3,0,6,0,1,1,1,5,7,2007
43000,"Maquoketa, IA","Ottumwa, IA",1,4,1,2,1,3,3,1,2,6,2007
42937,"Maquoketa, IA","Fairfax, IA",3,2,1,0,1,5,5,1,0,6,2007
43044,"Maquoketa, IA","Wheatland, IA",1,4,1,2,3,1,2,3,1,6,2007
42915,"Maquoketa, IA","Clarence, IA",1,3,2,3,0,3,1,5,0,6,2007
42983,"Maquoketa, IA","Morley, IA",1,3,2,0,2,4,2,4,0,6,2007
43046,"Maquoketa, IA","Wilton, IA",1,2,2,3,0,2,1,0,4,5,2007
42997,"Maquoketa, IA","Norwalk, IA",1,3,1,0,2,3,0,4,1,5,2007
42978,"Maquoketa, IA","Mason City, IA",4,1,0,0,1,4,4,0,1,5,2007
42999,"Maquoketa, IA","Oelwein, IA",2,3,0,2,2,1,1,3,1,5,2007
