,home city,work city,Age [0-29],Age [30-54],Age [55+],Jobs: Goods Producing,Jobs: Other,"Jobs: Trade, Transport, Utilities","Salary, Monthly [0-1250]","Salary, Monthly [1251-3333]","Salary, Monthly [3334+]",total jobs,Year
72874,"Winfield, IA","Columbus Junction, IA",33,66,31,43,76,11,39,67,24,130,2008
72911,"Winfield, IA","Mount Pleasant, IA",24,78,21,41,54,28,36,56,31,123,2008
72894,"Winfield, IA","Iowa City, IA",19,46,17,17,62,3,16,41,25,82,2008
72935,"Winfield, IA","Wayland, IA",12,31,22,13,49,3,35,21,9,65,2008
72933,"Winfield, IA","Washington, IA",14,35,10,24,28,7,16,35,8,59,2008
72944,"Winfield, IA","Winfield, IA",11,22,14,2,32,13,17,22,8,47,2008
72913,"Winfield, IA","Muscatine, IA",4,29,4,19,11,7,6,14,17,37,2008
72912,"Winfield, IA","Mount Union, IA",11,17,2,22,2,6,4,20,6,30,2008
72931,"Winfield, IA","University Heights, IA",5,14,5,0,20,4,1,14,9,24,2008
72926,"Winfield, IA","Riverside, IA",6,13,3,6,15,1,7,7,8,22,2008
72890,"Winfield, IA","Grandview, IA",10,4,4,3,14,1,11,5,2,18,2008
72866,"Winfield, IA","Burlington, IA",4,4,9,3,14,0,9,3,5,17,2008
72932,"Winfield, IA","Wapello, IA",3,9,4,9,5,2,5,9,2,16,2008
72940,"Winfield, IA","West Burlington, IA",5,6,1,5,4,3,3,5,4,12,2008
72887,"Winfield, IA","Fairfield, IA",2,9,1,2,5,5,3,4,5,12,2008
72914,"Winfield, IA","New London, IA",1,8,0,5,2,2,0,7,2,9,2008
72941,"Winfield, IA","West Liberty, IA",4,5,0,9,0,0,0,7,2,9,2008
72863,"Winfield, IA","Bettendorf, IA",2,6,1,0,5,4,3,6,0,9,2008
72916,"Winfield, IA","North Liberty, IA",3,5,0,3,1,4,1,3,4,8,2008
72897,"Winfield, IA","Kalona, IA",1,6,1,1,5,2,3,5,0,8,2008
72919,"Winfield, IA","Oxford, IA",1,4,1,3,3,0,1,5,0,6,2008
72891,"Winfield, IA","Hiawatha, IA",2,3,1,4,1,1,1,2,3,6,2008
72876,"Winfield, IA","Coralville, IA",2,3,1,0,3,3,1,4,1,6,2008
72877,"Winfield, IA","Crawfordsville, IA",1,3,1,5,0,0,1,3,1,5,2008
72930,"Winfield, IA","St. Paul, IA",1,3,1,3,0,2,1,3,1,5,2008
72879,"Winfield, IA","Davenport, IA",2,1,2,0,2,3,3,1,1,5,2008
72870,"Winfield, IA","Cedar Rapids, IA",1,2,2,1,2,2,2,1,2,5,2008
72910,"Winfield, IA","Morning Sun, IA",1,1,3,0,4,1,3,1,1,5,2008
72880,"Winfield, IA","Des Moines, IA",1,3,0,0,3,1,0,0,4,4,2008
72934,"Winfield, IA","Waterloo, IA",2,2,0,0,3,1,2,2,0,4,2008
72903,"Winfield, IA","Lone Tree, IA",1,2,1,1,2,1,2,1,1,4,2008
72915,"Winfield, IA","Nichols, IA",1,1,2,3,1,0,0,3,1,4,2008
72898,"Winfield, IA","Keokuk, IA",0,1,2,0,3,0,1,2,0,3,2008
72909,"Winfield, IA","Middletown, IA",0,0,3,2,0,1,0,1,2,3,2008
72908,"Winfield, IA","Mediapolis, IA",1,2,0,2,1,0,0,1,2,3,2008
72922,"Winfield, IA","Pleasant Plain, IA",0,1,2,1,0,2,0,0,3,3,2008
72884,"Winfield, IA","Eldridge, IA",2,0,1,1,2,0,1,1,1,3,2008
72906,"Winfield, IA","Marshalltown, IA",1,0,2,0,0,3,2,1,0,3,2008
72939,"Winfield, IA","West Branch, IA",0,3,0,2,0,1,0,3,0,3,2008
72864,"Winfield, IA","Blue Grass, IA",0,3,0,3,0,0,0,3,0,3,2008
72917,"Winfield, IA","Oakville, IA",1,1,0,0,0,2,0,1,1,2,2008
72925,"Winfield, IA","Richland, IA",1,0,1,0,2,0,1,1,0,2,2008
72938,"Winfield, IA","Wellman, IA",0,2,0,2,0,0,0,1,1,2,2008
72943,"Winfield, IA","Wilton, IA",1,1,0,1,0,1,1,1,0,2,2008
72928,"Winfield, IA","Sigourney, IA",1,1,0,0,2,0,2,0,0,2,2008
72860,"Winfield, IA","Ainsworth, IA",2,0,0,2,0,0,0,2,0,2,2008
72882,"Winfield, IA","Dubuque, IA",1,0,1,0,2,0,1,0,1,2,2008
72889,"Winfield, IA","Fruitland, IA",0,2,0,1,0,1,0,2,0,2,2008
72875,"Winfield, IA","Conesville, IA",0,0,2,0,2,0,1,1,0,2,2008
72873,"Winfield, IA","Clive, IA",1,0,1,0,1,1,2,0,0,2,2008
72869,"Winfield, IA","Cedar Falls, IA",1,1,0,0,1,1,1,1,0,2,2008
72888,"Winfield, IA","Fort Madison, IA",0,2,0,1,1,0,1,1,0,2,2008
72929,"Winfield, IA","Springville, IA",0,0,1,0,0,1,0,0,1,1,2008
72881,"Winfield, IA","Dexter, IA",1,0,0,1,0,0,0,1,0,1,2008
72878,"Winfield, IA","Danville, IA",0,1,0,0,1,0,0,1,0,1,2008
72872,"Winfield, IA","Clinton, IA",0,1,0,0,1,0,0,1,0,1,2008
72905,"Winfield, IA","Maquoketa, IA",0,1,0,0,0,1,0,1,0,1,2008
72927,"Winfield, IA","Salem, IA",1,0,0,1,0,0,0,1,0,1,2008
72936,"Winfield, IA","Webster City, IA",0,1,0,0,1,0,1,0,0,1,2008
72937,"Winfield, IA","Webster, IA",1,0,0,1,0,0,0,1,0,1,2008
72868,"Winfield, IA","Carlisle, IA",1,0,0,1,0,0,1,0,0,1,2008
72867,"Winfield, IA","Bussey, IA",0,1,0,1,0,0,0,0,1,1,2008
72865,"Winfield, IA","Buffalo, IA",0,1,0,0,1,0,0,0,1,1,2008
72942,"Winfield, IA","Williamsburg, IA",1,0,0,0,0,1,0,0,1,1,2008
72862,"Winfield, IA","Bennett, IA",0,1,0,0,0,1,0,0,1,1,2008
72871,"Winfield, IA","Chariton, IA",0,0,1,0,0,1,0,1,0,1,2008
72885,"Winfield, IA","Elk Run Heights, IA",0,1,0,1,0,0,0,1,0,1,2008
72883,"Winfield, IA","Eldon, IA",1,0,0,1,0,0,0,0,1,1,2008
72907,"Winfield, IA","Mason City, IA",1,0,0,0,0,1,0,1,0,1,2008
72904,"Winfield, IA","Low Moor, IA",1,0,0,0,1,0,0,1,0,1,2008
72861,"Winfield, IA","Ankeny, IA",0,1,0,1,0,0,0,1,0,1,2008
72901,"Winfield, IA","Knoxville, IA",0,1,0,0,0,1,0,1,0,1,2008
72900,"Winfield, IA","Kinross, IA",1,0,0,1,0,0,0,1,0,1,2008
72899,"Winfield, IA","Keota, IA",0,1,0,1,0,0,0,0,1,1,2008
72896,"Winfield, IA","Johnston, IA",0,1,0,0,0,1,0,0,1,1,2008
72895,"Winfield, IA","Iowa Falls, IA",0,1,0,0,0,1,0,0,1,1,2008
72893,"Winfield, IA","Independence, IA",0,1,0,0,0,1,0,1,0,1,2008
72892,"Winfield, IA","Houghton, IA",0,1,0,1,0,0,0,1,0,1,2008
72918,"Winfield, IA","Oskaloosa, IA",1,0,0,0,1,0,0,0,1,1,2008
72920,"Winfield, IA","Panorama Park, IA",0,1,0,1,0,0,0,0,1,1,2008
72921,"Winfield, IA","Pleasant Hill, IA",0,1,0,0,0,1,0,0,1,1,2008
72886,"Winfield, IA","Fairfax, IA",1,0,0,0,0,1,0,1,0,1,2008
72923,"Winfield, IA","Rathbun, IA",0,1,0,0,1,0,0,0,1,1,2008
72924,"Winfield, IA","Red Oak, IA",0,0,1,0,0,1,0,1,0,1,2008
72902,"Winfield, IA","Lisbon, IA",1,0,0,1,0,0,0,1,0,1,2008
