,home city,work city,Age [0-29],Age [30-54],Age [55+],Jobs: Goods Producing,Jobs: Other,"Jobs: Trade, Transport, Utilities","Salary, Monthly [0-1250]","Salary, Monthly [1251-3333]","Salary, Monthly [3334+]",total jobs,Year
35644,"Marshalltown, IA","Marshalltown, IA",2521,5330,1859,4229,4540,941,2459,4885,2366,9710,2006
35571,"Marshalltown, IA","Des Moines, IA",108,209,73,14,288,88,85,173,132,390,2006
35524,"Marshalltown, IA","Ames, IA",116,173,48,40,242,55,104,160,73,337,2006
35728,"Marshalltown, IA","Toledo, IA",68,142,67,6,264,7,36,210,31,277,2006
35547,"Marshalltown, IA","Cedar Rapids, IA",72,64,27,7,63,93,59,55,49,163,2006
35741,"Marshalltown, IA","Waterloo, IA",58,61,22,5,84,52,82,47,12,141,2006
35604,"Marshalltown, IA","Grinnell, IA",46,54,16,16,84,16,34,57,25,116,2006
35667,"Marshalltown, IA","Newton, IA",32,56,14,30,47,25,18,45,39,102,2006
35735,"Marshalltown, IA","Urbandale, IA",36,48,14,18,41,39,35,36,27,98,2006
35663,"Marshalltown, IA","Nevada, IA",23,53,18,77,14,3,21,57,16,94,2006
35554,"Marshalltown, IA","Clive, IA",35,40,17,0,72,20,33,42,17,92,2006
35619,"Marshalltown, IA","Iowa City, IA",51,27,13,9,48,34,49,30,12,91,2006
35525,"Marshalltown, IA","Ankeny, IA",34,38,15,11,34,42,43,24,20,87,2006
35546,"Marshalltown, IA","Cedar Falls, IA",26,45,15,3,65,18,34,31,21,86,2006
35620,"Marshalltown, IA","Iowa Falls, IA",22,47,13,8,59,15,34,28,20,82,2006
35557,"Marshalltown, IA","Conrad, IA",15,53,12,37,31,12,20,36,24,80,2006
35566,"Marshalltown, IA","Davenport, IA",28,36,11,13,33,29,38,20,17,75,2006
35572,"Marshalltown, IA","Dubuque, IA",33,22,6,7,36,18,32,18,11,61,2006
35523,"Marshalltown, IA","Altoona, IA",24,28,5,1,36,20,29,22,6,57,2006
35612,"Marshalltown, IA","Hiawatha, IA",21,20,12,2,19,32,17,27,9,53,2006
35609,"Marshalltown, IA","Haverhill, IA",17,25,10,42,7,3,11,34,7,52,2006
35750,"Marshalltown, IA","West Des Moines, IA",10,32,10,6,23,23,21,22,9,52,2006
35632,"Marshalltown, IA","Le Grand, IA",5,35,12,15,31,6,13,21,18,52,2006
35520,"Marshalltown, IA","Albion, IA",10,29,12,33,7,11,14,28,9,51,2006
35724,"Marshalltown, IA","Tama, IA",9,34,7,9,39,2,12,20,18,50,2006
