,work city,home city,Age [0-29],Age [30-54],Age [55+],Jobs: Goods Producing,Jobs: Other,"Jobs: Trade, Transport, Utilities","Salary, Monthly [0-1250]","Salary, Monthly [1251-3333]","Salary, Monthly [3334+]",total jobs,Year
39083,"Kalona, IA","Riverside, IA",46,102,81,83,67,79,99,84,46,229,2010
39045,"Kalona, IA","Kalona, IA",60,98,57,65,77,73,95,78,42,215,2010
39044,"Kalona, IA","Iowa City, IA",45,38,27,37,54,19,43,44,23,110,2010
39109,"Kalona, IA","Washington, IA",19,59,19,49,34,14,22,61,14,97,2010
39112,"Kalona, IA","Wellman, IA",7,18,9,16,8,10,12,16,6,34,2010
39078,"Kalona, IA","Oxford, IA",11,11,10,9,10,13,10,12,10,32,2010
39048,"Kalona, IA","Kinross, IA",9,11,6,12,5,9,6,18,2,26,2010
39081,"Kalona, IA","Pleasant Plain, IA",5,8,8,8,6,7,12,7,2,21,2010
39075,"Kalona, IA","North Liberty, IA",5,13,3,12,7,2,2,9,10,21,2010
39002,"Kalona, IA","Brighton, IA",7,8,6,5,7,9,8,12,1,21,2010
39014,"Kalona, IA","Coralville, IA",9,6,4,9,9,1,2,12,5,19,2010
39115,"Kalona, IA","West Chester, IA",4,11,3,13,2,3,5,13,0,18,2010
39070,"Kalona, IA","Muscatine, IA",3,7,5,3,10,2,2,11,2,15,2010
39111,"Kalona, IA","Webster, IA",3,7,5,14,1,0,2,13,0,15,2010
39102,"Kalona, IA","University Heights, IA",5,7,2,4,7,3,4,9,1,14,2010
38989,"Kalona, IA","Ainsworth, IA",0,6,6,2,8,2,4,4,4,12,2010
39110,"Kalona, IA","Wayland, IA",1,9,2,11,0,1,1,8,3,12,2010
39047,"Kalona, IA","Keota, IA",2,6,3,9,1,1,0,10,1,11,2010
39012,"Kalona, IA","Columbus Junction, IA",1,6,3,7,0,3,1,8,1,10,2010
39067,"Kalona, IA","Mount Pleasant, IA",4,6,0,7,3,0,0,5,5,10,2010
39119,"Kalona, IA","Williamsburg, IA",1,4,5,3,4,3,3,4,3,10,2010
39072,"Kalona, IA","Nichols, IA",3,3,3,3,6,0,3,4,2,9,2010
39121,"Kalona, IA","Winfield, IA",0,6,3,5,4,0,0,6,3,9,2010
39016,"Kalona, IA","Crawfordsville, IA",2,4,3,4,4,1,3,5,1,9,2010
39051,"Kalona, IA","Lone Tree, IA",0,6,2,2,5,1,3,4,1,8,2010
39007,"Kalona, IA","Cedar Rapids, IA",3,4,1,1,5,2,4,2,2,8,2010
39037,"Kalona, IA","Grandview, IA",4,1,3,4,4,0,2,5,1,8,2010
39068,"Kalona, IA","Mount Union, IA",1,6,1,3,5,0,1,4,3,8,2010
39113,"Kalona, IA","West Branch, IA",2,6,0,5,2,1,1,4,3,8,2010
39042,"Kalona, IA","Hiawatha, IA",2,3,2,3,3,1,3,4,0,7,2010
39090,"Kalona, IA","Sigourney, IA",1,3,3,4,0,3,0,5,2,7,2010
39093,"Kalona, IA","South English, IA",2,3,2,7,0,0,0,6,1,7,2010
39098,"Kalona, IA","Tiffin, IA",0,6,1,4,3,0,1,5,1,7,2010
39116,"Kalona, IA","West Liberty, IA",4,1,2,1,3,3,5,2,0,7,2010
