,home city,work city,Age [0-29],Age [30-54],Age [55+],Jobs: Goods Producing,Jobs: Other,"Jobs: Trade, Transport, Utilities","Salary, Monthly [0-1250]","Salary, Monthly [1251-3333]","Salary, Monthly [3334+]",total jobs,Year
16029,"Dixon, IA","Davenport, IA",78,210,69,88,229,40,79,149,129,357,2006
16036,"Dixon, IA","Eldridge, IA",31,95,32,49,54,55,40,53,65,158,2006
16016,"Dixon, IA","Bettendorf, IA",35,57,15,14,75,18,41,54,12,107,2006
16030,"Dixon, IA","De Witt, IA",21,55,17,20,54,19,28,55,10,93,2006
16033,"Dixon, IA","Dixon, IA",7,56,13,31,37,8,29,17,30,76,2006
16063,"Dixon, IA","Muscatine, IA",9,25,4,15,12,11,12,13,13,38,2006
16088,"Dixon, IA","Walcott, IA",13,15,7,0,20,15,20,12,3,35,2006
16015,"Dixon, IA","Bennett, IA",0,22,13,3,24,8,10,15,10,35,2006
16035,"Dixon, IA","Durant, IA",7,18,7,5,14,13,10,19,3,32,2006
16094,"Dixon, IA","Wheatland, IA",6,17,7,0,28,2,13,12,5,30,2006
16017,"Dixon, IA","Blue Grass, IA",9,9,6,5,5,14,11,5,8,24,2006
16074,"Dixon, IA","Riverdale, IA",4,15,5,12,10,2,3,9,12,24,2006
16018,"Dixon, IA","Buffalo, IA",3,16,4,6,10,7,10,8,5,23,2006
16070,"Dixon, IA","Panorama Park, IA",0,17,5,14,6,2,3,0,19,22,2006
16024,"Dixon, IA","Clinton, IA",4,11,4,6,11,2,5,9,5,19,2006
16021,"Dixon, IA","Cedar Rapids, IA",3,12,3,2,9,7,7,6,5,18,2006
16044,"Dixon, IA","Grand Mound, IA",4,10,4,4,9,5,9,7,2,18,2006
16032,"Dixon, IA","Des Moines, IA",5,12,1,1,8,9,7,6,5,18,2006
16048,"Dixon, IA","Iowa City, IA",6,7,2,2,11,2,9,4,2,15,2006
16034,"Dixon, IA","Dubuque, IA",2,8,4,0,9,5,6,2,6,14,2006
16053,"Dixon, IA","Long Grove, IA",8,6,0,6,5,3,12,1,1,14,2006
16025,"Dixon, IA","Clive, IA",8,2,2,0,4,8,6,5,1,12,2006
16046,"Dixon, IA","Hiawatha, IA",5,6,0,3,5,3,3,6,2,11,2006
16095,"Dixon, IA","Wilton, IA",1,6,2,2,7,0,1,5,3,9,2006
16010,"Dixon, IA","Ames, IA",4,2,1,2,3,2,4,2,1,7,2006
16055,"Dixon, IA","Low Moor, IA",1,6,0,0,5,2,0,7,0,7,2006
16056,"Dixon, IA","Lowden, IA",5,2,0,0,6,1,6,1,0,7,2006
16076,"Dixon, IA","Robins, IA",5,2,0,0,5,2,5,2,0,7,2006
16057,"Dixon, IA","Maquoketa, IA",4,3,0,2,5,0,2,4,1,7,2006
16083,"Dixon, IA","Tiffin, IA",0,6,1,0,1,6,1,1,5,7,2006
16052,"Dixon, IA","Le Claire, IA",1,5,0,2,4,0,4,0,2,6,2006
16012,"Dixon, IA","Ankeny, IA",2,2,1,0,2,3,1,1,3,5,2006
16013,"Dixon, IA","Asbury, IA",3,2,0,0,3,2,2,1,2,5,2006
16064,"Dixon, IA","New Liberty, IA",0,2,3,0,3,2,3,2,0,5,2006
16026,"Dixon, IA","Coralville, IA",4,1,0,0,3,2,2,3,0,5,2006
16019,"Dixon, IA","Burlington, IA",3,1,0,2,0,2,3,0,1,4,2006
16093,"Dixon, IA","West Des Moines, IA",0,3,1,0,1,3,0,3,1,4,2006
16038,"Dixon, IA","Fairfax, IA",2,2,0,0,1,3,3,1,0,4,2006
16092,"Dixon, IA","West Burlington, IA",1,3,0,1,0,3,1,2,1,4,2006
16020,"Dixon, IA","Camanche, IA",1,3,0,0,1,3,1,3,0,4,2006
16085,"Dixon, IA","University Heights, IA",1,3,0,0,3,1,2,0,2,4,2006
16066,"Dixon, IA","North Liberty, IA",2,0,1,0,2,1,2,1,0,3,2006
16073,"Dixon, IA","Princeton, IA",1,0,2,0,3,0,0,3,0,3,2006
16027,"Dixon, IA","Council Bluffs, IA",2,1,0,1,0,2,2,1,0,3,2006
16087,"Dixon, IA","Urbandale, IA",1,2,0,0,2,1,2,0,1,3,2006
16014,"Dixon, IA","Baldwin, IA",1,0,2,0,2,1,3,0,0,3,2006
16091,"Dixon, IA","West Branch, IA",0,1,2,0,2,1,2,1,0,3,2006
16041,"Dixon, IA","Fort Dodge, IA",0,2,0,0,1,1,1,0,1,2,2006
16078,"Dixon, IA","Sageville, IA",0,2,0,0,2,0,1,1,0,2,2006
16047,"Dixon, IA","Indianola, IA",1,1,0,0,2,0,2,0,0,2,2006
16045,"Dixon, IA","Grinnell, IA",0,0,2,0,0,2,0,0,2,2,2006
16022,"Dixon, IA","Chariton, IA",1,0,1,0,0,2,2,0,0,2,2006
16079,"Dixon, IA","Shueyville, IA",0,2,0,0,0,2,0,1,1,2,2006
16084,"Dixon, IA","Tipton, IA",0,2,0,0,2,0,2,0,0,2,2006
