,home city,work city,Age [0-29],Age [30-54],Age [55+],Jobs: Goods Producing,Jobs: Other,"Jobs: Trade, Transport, Utilities","Salary, Monthly [0-1250]","Salary, Monthly [1251-3333]","Salary, Monthly [3334+]",total jobs,Year
38138,"Le Claire, IA","Davenport, IA",67,295,139,80,354,67,98,131,272,501,2011
38121,"Le Claire, IA","Bettendorf, IA",75,171,71,15,232,70,112,87,118,317,2011
38146,"Le Claire, IA","Eldridge, IA",18,91,35,60,54,30,26,42,76,144,2011
38192,"Le Claire, IA","Panorama Park, IA",13,102,28,63,67,13,25,28,90,143,2011
38166,"Le Claire, IA","Le Claire, IA",38,66,25,9,92,28,71,38,20,129,2011
38199,"Le Claire, IA","Riverdale, IA",31,54,17,26,63,13,30,22,50,102,2011
38130,"Le Claire, IA","Cedar Rapids, IA",19,27,9,1,34,20,23,17,15,55,2011
38163,"Le Claire, IA","Iowa City, IA",20,14,6,2,24,14,16,13,11,40,2011
38140,"Le Claire, IA","Des Moines, IA",11,16,7,1,18,15,6,15,13,34,2011
38134,"Le Claire, IA","Clinton, IA",9,13,8,4,17,9,8,9,13,30,2011
38181,"Le Claire, IA","Muscatine, IA",10,12,7,8,15,6,10,6,13,29,2011
38142,"Le Claire, IA","Dubuque, IA",9,6,7,1,12,9,8,7,7,22,2011
38135,"Le Claire, IA","Clive, IA",9,8,5,0,10,12,11,5,6,22,2011
38216,"Le Claire, IA","Waterloo, IA",5,14,2,4,11,6,4,7,10,21,2011
38139,"Le Claire, IA","De Witt, IA",0,16,3,10,7,2,2,3,14,19,2011
38198,"Le Claire, IA","Princeton, IA",1,12,4,3,14,0,8,5,4,17,2011
38126,"Le Claire, IA","Camanche, IA",4,12,1,8,6,3,1,6,10,17,2011
38159,"Le Claire, IA","Hiawatha, IA",7,7,1,0,7,8,7,6,2,15,2011
38125,"Le Claire, IA","Burlington, IA",5,6,3,1,8,5,4,6,4,14,2011
38123,"Le Claire, IA","Blue Grass, IA",0,10,2,8,0,4,0,4,8,12,2011
38117,"Le Claire, IA","Ankeny, IA",2,5,5,2,3,7,2,2,8,12,2011
38173,"Le Claire, IA","Marshalltown, IA",2,7,3,1,5,6,4,5,3,12,2011
38141,"Le Claire, IA","Dixon, IA",2,6,4,0,9,3,2,6,4,12,2011
38186,"Le Claire, IA","North Liberty, IA",5,1,5,0,4,7,2,5,4,11,2011
38129,"Le Claire, IA","Cedar Falls, IA",4,6,1,0,6,5,5,4,2,11,2011
38169,"Le Claire, IA","Low Moor, IA",0,8,2,6,2,2,0,2,8,10,2011
38212,"Le Claire, IA","Urbandale, IA",2,5,3,0,6,4,2,5,3,10,2011
38116,"Le Claire, IA","Ames, IA",6,1,2,0,8,1,3,4,2,9,2011
38189,"Le Claire, IA","Ottumwa, IA",3,6,0,2,3,4,4,2,3,9,2011
38219,"Le Claire, IA","West Des Moines, IA",2,5,2,4,2,3,5,1,3,9,2011
38120,"Le Claire, IA","Bennett, IA",4,5,0,1,8,0,1,8,0,9,2011
38218,"Le Claire, IA","West Burlington, IA",1,6,2,2,1,6,2,4,3,9,2011
38137,"Le Claire, IA","Coralville, IA",6,0,2,0,5,3,5,2,1,8,2011
38211,"Le Claire, IA","University Heights, IA",5,0,2,0,5,2,3,2,2,7,2011
38180,"Le Claire, IA","Mount Pleasant, IA",3,4,0,0,2,5,1,5,1,7,2011
38124,"Le Claire, IA","Buffalo, IA",2,5,0,1,3,3,0,5,2,7,2011
38171,"Le Claire, IA","Maquoketa, IA",3,3,1,1,4,2,3,1,3,7,2011
38222,"Le Claire, IA","Wheatland, IA",0,6,0,0,6,0,2,4,0,6,2011
38115,"Le Claire, IA","Altoona, IA",2,4,0,0,2,4,2,3,1,6,2011
38202,"Le Claire, IA","Sageville, IA",1,1,3,5,0,0,0,0,5,5,2011
38118,"Le Claire, IA","Asbury, IA",1,4,0,1,2,2,0,3,2,5,2011
38209,"Le Claire, IA","Tiffin, IA",1,3,1,0,2,3,0,5,0,5,2011
38213,"Le Claire, IA","Walcott, IA",3,1,1,0,3,2,4,1,0,5,2011
38168,"Le Claire, IA","Long Grove, IA",1,2,1,1,2,1,2,1,1,4,2011
38225,"Le Claire, IA","Windsor Heights, IA",0,4,0,0,3,1,2,2,0,4,2011
38152,"Le Claire, IA","Fort Dodge, IA",1,3,0,0,2,2,1,1,2,4,2011
38185,"Le Claire, IA","Nichols, IA",0,3,0,1,2,0,0,1,2,3,2011
38194,"Le Claire, IA","Peosta, IA",0,2,1,2,0,1,0,2,1,3,2011
38175,"Le Claire, IA","McCausland, IA",2,1,0,2,1,0,1,1,1,3,2011
38205,"Le Claire, IA","Springbrook, IA",1,1,1,0,0,3,0,2,1,3,2011
38172,"Le Claire, IA","Marion, IA",0,3,0,1,1,1,0,0,3,3,2011
38170,"Le Claire, IA","Manchester, IA",0,1,2,1,2,0,0,1,2,3,2011
38150,"Le Claire, IA","Fairfax, IA",1,1,1,0,0,3,3,0,0,3,2011
38190,"Le Claire, IA","Oxford, IA",1,1,1,0,1,2,1,1,1,3,2011
38151,"Le Claire, IA","Fairfield, IA",1,1,1,0,1,2,0,2,1,3,2011
38164,"Le Claire, IA","Johnston, IA",1,2,0,0,2,1,0,2,1,3,2011
38153,"Le Claire, IA","Fort Madison, IA",0,3,0,1,1,1,1,1,1,3,2011
