,home city,work city,Age [0-29],Age [30-54],Age [55+],Jobs: Goods Producing,Jobs: Other,"Jobs: Trade, Transport, Utilities","Salary, Monthly [0-1250]","Salary, Monthly [1251-3333]","Salary, Monthly [3334+]",total jobs,Year
59659,"Red Oak, IA","Red Oak, IA",227,558,315,234,723,143,389,431,280,1100,2013
59633,"Red Oak, IA","Macedonia, IA",57,145,40,138,78,26,47,141,54,242,2013
59588,"Red Oak, IA","Council Bluffs, IA",47,67,29,10,83,50,57,54,32,143,2013
59673,"Red Oak, IA","Stanton, IA",11,35,17,6,54,3,19,36,8,63,2013
59583,"Red Oak, IA","Clarinda, IA",13,34,14,17,38,6,7,32,22,61,2013
59605,"Red Oak, IA","Glenwood, IA",14,28,18,0,58,2,21,12,27,60,2013
59664,"Red Oak, IA","Shenandoah, IA",16,27,11,3,35,16,16,26,12,54,2013
59594,"Red Oak, IA","Des Moines, IA",12,19,9,5,30,5,15,9,16,40,2013
59590,"Red Oak, IA","Creston, IA",11,16,10,5,24,8,17,11,9,37,2013
59570,"Red Oak, IA","Atlantic, IA",8,18,6,7,19,6,13,14,5,32,2013
59615,"Red Oak, IA","Hancock, IA",7,10,4,17,3,1,1,7,13,21,2013
59603,"Red Oak, IA","Farragut, IA",5,13,1,18,0,1,2,0,17,19,2013
59599,"Red Oak, IA","Elliott, IA",3,11,4,8,6,4,7,8,3,18,2013
59667,"Red Oak, IA","Sioux City, IA",3,9,4,0,10,6,3,8,5,16,2013
59593,"Red Oak, IA","Denison, IA",8,4,3,0,8,7,7,3,5,15,2013
59584,"Red Oak, IA","Clive, IA",7,6,2,0,11,4,5,8,2,15,2013
59567,"Red Oak, IA","Ames, IA",5,5,2,0,10,2,5,1,6,12,2013
59607,"Red Oak, IA","Grant, IA",1,8,2,5,3,3,2,7,2,11,2013
59585,"Red Oak, IA","Coburg, IA",0,7,2,9,0,0,0,1,8,9,2013
59677,"Red Oak, IA","Urbandale, IA",3,5,1,0,5,4,2,1,6,9,2013
59635,"Red Oak, IA","Malvern, IA",2,4,3,0,7,2,1,6,2,9,2013
59616,"Red Oak, IA","Harlan, IA",4,4,1,0,9,0,4,2,3,9,2013
59568,"Red Oak, IA","Ankeny, IA",3,2,4,1,2,6,5,1,3,9,2013
59600,"Red Oak, IA","Essex, IA",0,5,4,0,9,0,2,5,2,9,2013
59658,"Red Oak, IA","Randolph, IA",3,4,1,0,8,0,0,8,0,8,2013
59630,"Red Oak, IA","Lewis, IA",3,5,0,8,0,0,0,6,2,8,2013
59609,"Red Oak, IA","Greenfield, IA",3,2,2,0,7,0,2,5,0,7,2013
59680,"Red Oak, IA","Waukee, IA",1,5,1,0,3,4,0,2,5,7,2013
59613,"Red Oak, IA","Hamburg, IA",3,4,0,0,1,6,2,2,3,7,2013
59647,"Red Oak, IA","Nodaway, IA",3,3,1,3,2,2,1,3,3,7,2013
59665,"Red Oak, IA","Silver City, IA",0,4,3,2,3,2,0,5,2,7,2013
59676,"Red Oak, IA","Tennant, IA",3,2,1,0,2,4,3,3,0,6,2013
59660,"Red Oak, IA","Riverton, IA",3,1,2,0,2,4,2,2,2,6,2013
59642,"Red Oak, IA","Missouri Valley, IA",3,2,0,0,4,1,3,1,1,5,2013
59632,"Red Oak, IA","Logan, IA",1,4,0,0,5,0,1,4,0,5,2013
59626,"Red Oak, IA","Laurens, IA",3,1,1,0,0,5,1,4,0,5,2013
59592,"Red Oak, IA","Cumberland, IA",0,3,2,0,5,0,2,1,2,5,2013
59617,"Red Oak, IA","Hastings, IA",1,1,2,1,3,0,1,1,2,4,2013
