,home city,work city,Age [0-29],Age [30-54],Age [55+],Jobs: Goods Producing,Jobs: Other,"Jobs: Trade, Transport, Utilities","Salary, Monthly [0-1250]","Salary, Monthly [1251-3333]","Salary, Monthly [3334+]",total jobs,Year
33040,"Martelle, IA","Cedar Rapids, IA",68,243,44,92,205,58,72,171,112,355,2004
33072,"Martelle, IA","Hiawatha, IA",45,110,23,37,101,40,42,92,44,178,2004
33113,"Martelle, IA","Springville, IA",9,53,21,12,60,11,46,21,16,83,2004
33029,"Martelle, IA","Anamosa, IA",12,47,13,2,50,20,24,29,19,72,2004
33109,"Martelle, IA","Robins, IA",12,37,18,19,36,12,20,33,14,67,2004
33055,"Martelle, IA","Dubuque, IA",28,21,3,2,35,15,20,23,9,52,2004
33124,"Martelle, IA","Waterloo, IA",32,9,3,3,37,4,25,13,6,44,2004
33079,"Martelle, IA","Lisbon, IA",9,29,4,7,22,13,14,23,5,42,2004
33075,"Martelle, IA","Iowa City, IA",13,21,6,7,26,7,13,16,11,40,2004
33039,"Martelle, IA","Cedar Falls, IA",11,17,4,0,28,4,18,11,3,32,2004
33092,"Martelle, IA","Morley, IA",3,24,5,11,18,3,13,13,6,32,2004
33059,"Martelle, IA","Ely, IA",6,18,3,1,23,3,9,10,8,27,2004
33054,"Martelle, IA","Des Moines, IA",6,13,2,0,14,7,5,7,9,21,2004
33087,"Martelle, IA","Martelle, IA",4,14,2,19,1,0,5,11,4,20,2004
33051,"Martelle, IA","Davenport, IA",7,7,5,0,16,3,7,6,6,19,2004
33061,"Martelle, IA","Fairfax, IA",4,14,1,10,5,4,1,14,4,19,2004
33031,"Martelle, IA","Asbury, IA",7,10,1,1,6,11,8,6,4,18,2004
33111,"Martelle, IA","Shueyville, IA",6,8,2,8,3,5,0,14,2,16,2004
33049,"Martelle, IA","Coralville, IA",3,10,3,1,10,5,2,9,5,16,2004
33085,"Martelle, IA","Marion, IA",0,12,0,4,4,4,0,9,3,12,2004
33116,"Martelle, IA","Tiffin, IA",2,5,5,0,2,10,6,0,6,12,2004
33118,"Martelle, IA","University Heights, IA",4,8,0,2,10,0,5,3,4,12,2004
33036,"Martelle, IA","Bettendorf, IA",4,5,2,0,7,4,8,3,0,11,2004
33091,"Martelle, IA","Monticello, IA",4,5,2,4,7,0,3,7,1,11,2004
33094,"Martelle, IA","Mount Vernon, IA",1,4,4,0,8,1,5,3,1,9,2004
