,home city,work city,Age [0-29],Age [30-54],Age [55+],Jobs: Goods Producing,Jobs: Other,"Jobs: Trade, Transport, Utilities","Salary, Monthly [0-1250]","Salary, Monthly [1251-3333]","Salary, Monthly [3334+]",total jobs,Year
48340,"Robins, IA","Cedar Rapids, IA",877,2621,663,639,2762,760,985,1466,1710,4161,2005
48381,"Robins, IA","Hiawatha, IA",831,1690,443,529,1951,484,877,984,1103,2964,2005
48441,"Robins, IA","Robins, IA",184,604,177,76,742,147,372,293,300,965,2005
48386,"Robins, IA","Iowa City, IA",93,200,53,39,274,33,88,124,134,346,2005
48403,"Robins, IA","Marion, IA",35,145,34,48,98,68,21,90,103,214,2005
48369,"Robins, IA","Ely, IA",36,117,24,17,147,13,29,90,58,177,2005
48360,"Robins, IA","Des Moines, IA",50,99,18,8,118,41,36,68,63,167,2005
48370,"Robins, IA","Fairfax, IA",36,96,23,40,47,68,36,56,63,155,2005
48357,"Robins, IA","Davenport, IA",44,73,5,8,77,37,46,54,22,122,2005
48347,"Robins, IA","Clive, IA",43,58,14,1,85,29,50,28,37,115,2005
48445,"Robins, IA","Shueyville, IA",32,59,14,11,45,49,35,29,41,105,2005
48458,"Robins, IA","University Heights, IA",18,59,13,4,81,5,16,37,37,90,2005
48352,"Robins, IA","Coralville, IA",33,32,8,4,36,33,31,28,14,73,2005
48469,"Robins, IA","Waukee, IA",27,35,10,17,33,22,15,33,24,72,2005
48362,"Robins, IA","Dubuque, IA",25,31,6,3,33,26,31,18,13,62,2005
48329,"Robins, IA","Bettendorf, IA",28,28,4,1,36,23,21,29,10,60,2005
48450,"Robins, IA","Springville, IA",13,29,15,12,35,10,15,27,15,57,2005
48456,"Robins, IA","Tiffin, IA",13,40,2,12,13,30,3,18,34,55,2005
48461,"Robins, IA","Urbandale, IA",19,27,6,10,31,11,13,17,22,52,2005
48421,"Robins, IA","North Liberty, IA",14,32,4,17,27,6,6,16,28,50,2005
48328,"Robins, IA","Bertram, IA",9,31,9,7,38,4,16,15,18,49,2005
48415,"Robins, IA","Muscatine, IA",21,24,3,5,32,11,23,14,11,48,2005
48336,"Robins, IA","Burlington, IA",8,33,5,6,28,12,18,13,15,46,2005
48319,"Robins, IA","Ankeny, IA",15,24,4,3,12,28,12,18,13,43,2005
48317,"Robins, IA","Ames, IA",22,15,6,0,30,13,26,8,9,43,2005
48428,"Robins, IA","Palo, IA",16,22,4,2,31,9,16,12,14,42,2005
48318,"Robins, IA","Anamosa, IA",13,22,6,0,37,4,6,7,28,41,2005
48330,"Robins, IA","Blairstown, IA",4,28,3,32,3,0,0,29,6,35,2005
48472,"Robins, IA","West Burlington, IA",5,19,10,6,11,17,11,12,11,34,2005
48404,"Robins, IA","Marshalltown, IA",12,16,4,1,12,19,7,14,11,32,2005
48341,"Robins, IA","Center Point, IA",3,19,4,1,16,9,8,8,10,26,2005
48367,"Robins, IA","Eldridge, IA",4,18,3,4,12,9,6,9,10,25,2005
48418,"Robins, IA","Newton, IA",8,13,4,14,3,8,4,15,6,25,2005
48398,"Robins, IA","Lisbon, IA",13,9,3,1,15,9,5,10,10,25,2005
48453,"Robins, IA","Storm Lake, IA",9,11,2,3,13,6,9,11,2,22,2005
48402,"Robins, IA","Marengo, IA",5,15,1,15,5,1,0,13,8,21,2005
48426,"Robins, IA","Ottumwa, IA",9,8,3,2,6,12,8,10,2,20,2005
48389,"Robins, IA","Johnston, IA",10,4,5,1,11,7,11,3,5,19,2005
