,index,0
347,"Bloomfield, IA",40.813415
348,"Lineville, IA",40.580234999999995
349,"Pleasanton, IA",40.577491105467196
350,"Garden Grove, IA",40.801398999999996
351,"Leon, IA",40.732578
352,"Delaware, IA",42.516650999999996
353,"Edgewood, IA",42.61508
354,"Sageville, IA",42.543420999999995
355,"Peosta, IA",42.426431
356,"Graf, IA",42.524339999999995
357,"Epworth, IA",42.443832
358,"Zwingle, IA",42.22103
359,"Mount Union, IA",41.060686
360,"New London, IA",40.929384
361,"Middletown, IA",40.826974
362,"Danville, IA",40.812681999999995
363,"Harris, IA",43.5000664269695
364,"Lake Park, IA",43.430489
365,"Milford, IA",43.33191
366,"Terril, IA",43.327828
367,"Superior, IA",43.413990999999996
368,"Arnolds Park, IA",43.375546
369,"West Okoboji, IA",43.342461
370,"Atalissa, IA",41.597594
371,"Plymouth, IA",43.255106
372,"Nora Springs, IA",43.083144
373,"Hanlontown, IA",43.255202
374,"Rockford, IA",43.049034999999996
375,"Thornton, IA",42.951273
376,"Larrabee, IA",42.821723999999996
377,"Meriden, IA",42.786148
378,"Worthington, IA",42.386308
379,"Cascade, IA",42.295753999999995
380,"Balltown, IA",42.6752621751195
381,"Wallingford, IA",43.255164
382,"Dolliver, IA",43.500376998967894
383,"Lewis, IA",41.317426999999995
384,"Cumberland, IA",41.244350999999995
385,"Grant, IA",41.150819999999996
386,"Clarence, IA",41.8782
387,"Mechanicsville, IA",41.859742999999995
388,"Durant, IA",41.597141
389,"Luana, IA",43.088604
390,"Garnavillo, IA",42.863341
391,"St. Olaf, IA",42.913697
392,"Elkader, IA",42.845107999999996
393,"Adair, IA",41.504148
394,"Orient, IA",41.258351
395,"Cromwell, IA",41.071400000000004
396,"Corning, IA",41.015084
397,"Nodaway, IA",40.900653
398,"New Albin, IA",43.5005300191943
399,"Lansing, IA",43.349277377414204
400,"Harpers Ferry, IA",43.25392
401,"Quimby, IA",42.561658
402,"Lawler, IA",43.093706999999995
403,"Colwell, IA",43.212813
404,"Ionia, IA",43.05217
405,"Fredericksburg, IA",42.97969
406,"Le Roy, IA",40.898295
407,"East Peru, IA",41.217924
408,"Murray, IA",41.070206
409,"Ruthven, IA",43.168746999999996
410,"Greenville, IA",42.995787
411,"Fostoria, IA",43.240466999999995
412,"Everly, IA",43.169826
413,"Farmersburg, IA",42.946732999999995
414,"Marquette, IA",43.051509839400694
415,"Blairstown, IA",41.862398999999996
416,"Palo, IA",42.073552
417,"Atkins, IA",42.036673
418,"Walford, IA",41.805279999999996
419,"Norway, IA",41.861855999999996
420,"Keystone, IA",41.949563999999995
421,"Belle Plaine, IA",41.899066999999995
422,"Postville, IA",43.081652999999996
423,"Unionville, IA",40.84024
424,"Plano, IA",40.841006
425,"Mystic, IA",40.768308999999995
426,"Rathbun, IA",40.768768
427,"Exline, IA",40.588981401757
428,"Cincinnati, IA",40.5867752839078
429,"Exira, IA",41.631099
430,"Brayton, IA",41.504585999999996
431,"Solon, IA",41.815526999999996
432,"Ely, IA",41.926398999999996
433,"Swisher, IA",41.851126
434,"Shueyville, IA",41.905125
435,"Riverside, IA",41.410427
436,"Richland, IA",41.148356
437,"Bancroft, IA",43.342175
438,"Ledyard, IA",43.5003176356896
439,"Lakota, IA",43.342276
440,"Titonka, IA",43.169308
441,"Livermore, IA",42.908263999999996
442,"Lone Rock, IA",43.254694
443,"Fenton, IA",43.168884999999996
444,"Whittemore, IA",43.082864
445,"West Point, IA",40.703733
446,"St. Paul, IA",40.813049
447,"Franklin, IA",40.679486999999995
448,"Donnellson, IA",40.639001
449,"Hills, IA",41.569238
450,"Center Junction, IA",42.121051
451,"Morley, IA",42.01184
452,"Martelle, IA",42.005564
453,"Wyoming, IA",42.055906
454,"Oxford Junction, IA",41.959612
455,"Keota, IA",41.370216
456,"South English, IA",41.420038999999996
457,"Gibson, IA",41.483865
458,"Delta, IA",41.336224
459,"Sigourney, IA",41.322748999999995
460,"Coggon, IA",42.267514999999996
461,"Bertram, IA",41.925827
462,"Marion, IA",42.048774
463,"Lacona, IA",41.160537
464,"Lester, IA",43.500414532255796
465,"Larchwood, IA",43.4321780527103
466,"Patterson, IA",41.420063999999996
467,"Birmingham, IA",40.886185
468,"Keosauqua, IA",40.725493
469,"Bonaparte, IA",40.65343
470,"Farmington, IA",40.611488
471,"Agency, IA",41.0313
472,"Kirkville, IA",41.126058
473,"Castalia, IA",43.081795
474,"Protivin, IA",43.227453
475,"Fort Atkinson, IA",43.153597999999995
476,"Hinton, IA",42.561803
477,"Portsmouth, IA",41.696283
478,"Woodbine, IA",41.726012
479,"Mondamin, IA",41.689476
480,"Wayland, IA",41.087478
481,"Rome, IA",40.963654
482,"Macksburg, IA",41.243738
483,"University Park, IA",41.281405
484,"Bussey, IA",41.230108
485,"Polk City, IA",41.750083
486,"Crescent, IA",41.419087999999995
487,"Lockridge, IA",40.988637
488,"Salem, IA",40.844297
489,"Lime Springs, IA",43.5005266754198
490,"Harvey, IA",41.265809
491,"Monroe, IA",41.508305
492,"Underwood, IA",41.419534999999996
493,"Shelby, IA",41.498985
494,"Avoca, IA",41.469286
495,"Walnut, IA",41.505210999999996
496,"Henderson, IA",41.160129
497,"Minden, IA",41.41901
498,"McClelland, IA",41.287591
499,"Hancock, IA",41.356218999999996
500,"Carson, IA",41.23267
501,"Pierson, IA",42.560775
502,"Anthon, IA",42.385774
503,"Cushing, IA",42.428214
504,"McIntire, IA",43.500300016729
505,"Chester, IA",43.5004513592664
506,"Goldfield, IA",42.716877
507,"Hardy, IA",42.801632
508,"Rutland, IA",42.804382
509,"Dakota City, IA",42.730013
510,"Arthur, IA",42.41462
511,"Melcher-Dallas, IA",41.248225999999995
512,"Marysville, IA",41.18201
513,"Albion, IA",42.034304999999996
514,"Le Grand, IA",42.006647
515,"Battle Creek, IA",42.288945999999996
516,"Moville, IA",42.482199
517,"Bronson, IA",42.385914
518,"Northwood, IA",43.415009
519,"Hartwick, IA",41.819509
520,"Ladora, IA",41.696101999999996
521,"Victor, IA",41.695688
522,"North English, IA",41.510301999999996
523,"Parnell, IA",41.554261
524,"Liscomb, IA",42.209257
525,"Rhodes, IA",41.913728
526,"Haverhill, IA",41.934794
527,"Ferguson, IA",41.93499
528,"Malcom, IA",41.716941
529,"Tama, IA",41.938209
530,"Lynnville, IA",41.601411
531,"Houghton, IA",40.813838
532,"Arlington, IA",42.715948999999995
533,"Curlew, IA",42.995219999999996
534,"Toledo, IA",41.996626
535,"Callender, IA",42.361598
536,"Andrew, IA",42.207913
537,"Springbrook, IA",42.101496999999995
538,"Sabula, IA",42.127247271831
539,"Hastings, IA",41.030757
540,"Malvern, IA",41.030604
541,"Pacific Junction, IA",41.100684
542,"Guernsey, IA",41.645011
543,"Montezuma, IA",41.601392
544,"Grand River, IA",40.897031
545,"Diagonal, IA",40.899260999999996
546,"Redding, IA",40.5718308837601
547,"Kellerton, IA",40.5726942331591
548,"Kiron, IA",42.214684
549,"Lake View, IA",42.307102
550,"Maxwell, IA",41.863104
551,"Mitchellville, IA",41.640826
552,"Mitchell, IA",43.320467
553,"St. Ansgar, IA",43.383700999999995
554,"Castana, IA",42.066145999999996
555,"Mapleton, IA",42.157444999999996
556,"Rodney, IA",42.125295
557,"Soldier, IA",42.045457
558,"Eldridge, IA",41.596274
559,"Blue Grass, IA",41.4459095929821
560,"Kensett, IA",43.342499
561,"Renwick, IA",42.826941999999995
562,"Woolstock, IA",42.557497
563,"Popejoy, IA",42.557700000000004
564,"Colfax, IA",41.681291
565,"Swan, IA",41.436341
566,"Reasnor, IA",41.508261
567,"Sully, IA",41.508466
568,"Packwood, IA",41.083816999999996
569,"Moorhead, IA",41.950033
570,"Moravia, IA",40.956814
571,"Macedonia, IA",41.159788
572,"Buffalo, IA",41.4606849411765
573,"Oyens, IA",42.778780999999995
574,"Westfield, IA",42.649081270282394
575,"Havelock, IA",42.804713
576,"Pocahontas, IA",42.728094
577,"Stockton, IA",41.52946
578,"Nichols, IA",41.422881
579,"Central City, IA",42.209333
580,"Mount Vernon, IA",41.94723
581,"Palmer, IA",42.645235
582,"Fruitland, IA",41.370571
583,"Sutherland, IA",42.996086999999996
584,"Primghar, IA",43.091646
585,"Peterson, IA",42.90985
586,"Elk Horn, IA",41.519292
587,"Kimballton, IA",41.667252999999995
588,"Defiance, IA",41.863999
589,"Irwin, IA",41.798443999999996
590,"Tennant, IA",41.609713
591,"Kirkman, IA",41.710508999999995
592,"Boyden, IA",43.171743
593,"Grandview, IA",41.237304708092495
594,"Conesville, IA",41.335874
595,"Randalia, IA",42.906203
596,"Fayette, IA",42.817668999999995
597,"Stanley, IA",42.643622
598,"Sibley, IA",43.394096
599,"Little Rock, IA",43.499965793304796
600,"Ocheyedan, IA",43.408471
601,"Coburg, IA",40.894089
602,"New Market, IA",40.649682999999996
603,"Blanchard, IA",40.5791700978427
604,"Braddyville, IA",40.575068
605,"Graettinger, IA",43.172107
606,"Doon, IA",43.257356
607,"Maurice, IA",43.011738
608,"Ireton, IA",43.084209
609,"Blakesburg, IA",40.972473
610,"Elgin, IA",42.951586999999996
611,"St. Lucas, IA",43.014486999999995
612,"Hawkeye, IA",42.898340999999995
613,"Marble Rock, IA",43.009136999999996
614,"West Bend, IA",42.969449
615,"Akron, IA",42.808254999999996
616,"Batavia, IA",41.002424999999995
617,"Spring Hill, IA",41.424726
618,"Ackworth, IA",41.334736
619,"Aredale, IA",42.876571999999996
620,"Geneva, IA",42.665318
621,"Alden, IA",42.557562999999995
622,"Coulter, IA",42.707913999999995
623,"Farragut, IA",40.750167999999995
624,"Riverton, IA",40.5817246484949
625,"Sidney, IA",40.7363
626,"Randolph, IA",40.82944
627,"Huxley, IA",41.910671
628,"Cambridge, IA",41.863172
629,"Bondurant, IA",41.717462
630,"Gilbert, IA",42.162132
631,"Sandyville, IA",41.330033
632,"Kalona, IA",41.496541
633,"Kinross, IA",41.424634
634,"Wellman, IA",41.459896
635,"Pleasant Plain, IA",41.161694999999995
636,"West Chester, IA",41.336724
637,"Rippey, IA",41.950171999999995
638,"Boxholm, IA",42.180743
639,"Grand Junction, IA",42.022523
640,"Dawson, IA",41.863082999999996
641,"Bagley, IA",41.863229
642,"Churdan, IA",42.209295999999995
643,"Morrison, IA",42.376331
644,"Lincoln, IA",42.296807
645,"Beaman, IA",42.210066999999995
646,"Conrad, IA",42.210060999999996
647,"Bayard, IA",41.863234999999996
648,"Runnells, IA",41.583874
649,"Slater, IA",41.883404
650,"Ainsworth, IA",41.282923
651,"Crawfordsville, IA",41.202282
652,"Promise City, IA",40.717585
653,"Clio, IA",40.5806137238098
654,"Panora, IA",41.707847
655,"Williams, IA",42.557721
656,"Ellsworth, IA",42.31055
657,"Clutier, IA",42.079449
658,"Montour, IA",41.999714
659,"Garwin, IA",42.123567
660,"Clearfield, IA",40.855962
661,"Bedford, IA",40.611247
662,"Otho, IA",42.383627
663,"Harcourt, IA",42.296282
664,"Farnhamville, IA",42.273548
665,"Lehigh, IA",42.327479
666,"Dayton, IA",42.245971
667,"Kamrar, IA",42.339664
668,"Stratford, IA",42.317598
669,"Randall, IA",42.209368999999995
670,"Crystal Lake, IA",43.255409
671,"Corwith, IA",43.009544999999996
672,"Owasa, IA",42.455188
673,"Morning Sun, IA",41.094867
674,"Oakville, IA",41.072711
675,"Russell, IA",40.924519
676,"Millerton, IA",40.897797
677,"Sharpsburg, IA",40.775822999999995
678,"Gravity, IA",40.836515
679,"Afton, IA",41.03462
680,"Shannon City, IA",40.899187
681,"Hillsboro, IA",40.900605999999996
682,"Scarville, IA",43.49957545614001
683,"Rake, IA",43.4995474338804
684,"Buffalo Center, IA",43.400031999999996
685,"Whitten, IA",42.281706
686,"Union, IA",42.208731
687,"Hubbard, IA",42.295967999999995
688,"Steamboat Rock, IA",42.390253
689,"Magnolia, IA",41.761567
690,"Dunlap, IA",41.8633
